ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,Children_FillObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
30,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,245.4656386188401,187.7891384512236,0,5
30,6,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,22.683193277310924,171.03697478991597,0,6
30,7,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,334.42291666666665,198.34166666666667,0,7
30,8,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,401.3209494324045,218.99793601651186,0,8
30,9,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,203.11713933415535,250.44143033292232,0,9
30,10,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,336.16807313642755,260.7693389592124,0,10
30,11,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,61.52914458743376,284.2445117335352,0,11
30,12,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,157.75340334500194,284.0330610657332,0,12
30,13,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,250.6303827751196,284.42045454545456,0,13
30,14,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,202.6399706098457,324.10213078618665,0,14
30,15,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,407.5758426966292,316.77153558052436,0,15
30,16,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,262.45781637717124,370.27171215880895,0,16
30,17,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,59.841680129240714,416.859450726979,0,17
30,18,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,90.29672447013488,418.6204238921002,0,18
30,19,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,112.40685944855413,476.07262945527907,0,19
31,1,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,418.4765875561257,29.867222578576012,0,1
31,2,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,180.24796380090498,46.92579185520362,0,2
31,3,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,65.73400936037442,99.70904836193448,0,3
31,4,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,143.80883417813178,80.80883417813179,0,4
31,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,342.0380878352118,108.69257675864749,0,5
31,6,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,237.50302031850632,141.3602416254805,0,6
31,7,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,106.71981181390485,160.18034500784108,0,7
31,8,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,161.18156618156618,234.987525987526,0,8
31,9,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,462.6370209689082,241.27765726681127,0,9
31,10,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,96.1715210355987,269.25728155339806,0,10
31,11,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,381.8886756238004,290.49296225207934,0,11
31,12,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,25.179856115107913,291.5273934698395,0,12
31,13,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,225.35308641975308,314.3432098765432,0,13
31,14,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,320.76559604694256,290.64947498455837,0,14
31,15,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,307.05452035886816,356.61628709454794,0,15
31,16,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,131.45518701482004,387.86591390261117,0,16
31,17,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,483.216287678477,368.07086197778955,0,17
31,18,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,234.61164427383238,417.1158029430582,0,18
31,19,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,358.947261663286,405.53651115618663,0,19
31,20,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,91.60405156537753,426.4337016574586,0,20
31,21,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,171.64197530864197,424.90564373897706,0,21
31,22,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,298.2525641025641,463.92884615384617,0,22
32,1,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,73.89152542372881,33.08418079096045,0,1
32,2,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,173.77417027417027,28.442279942279942,0,2
32,3,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,221.45839210155148,87.37235543018336,0,3
32,4,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,433.1010739102969,92.97536323436513,0,4
32,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,78.604898828541,104.05165069222578,0,5
32,6,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,349.7927743694615,168.01567825494206,0,6
32,7,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,461.0566502463054,179.1213054187192,0,7
32,8,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,215.41822721598004,216.23761964211403,0,8
32,9,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,116.00949554896143,214.54836795252226,0,9
32,10,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,352.34274458305975,281.2783978988838,0,10
32,11,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,402.60169491525426,288.4191063174114,0,11
32,12,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,55.67131474103586,283.03784860557766,0,12
32,13,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,186.98598516075845,295.8227535037098,0,13
32,14,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,369.6887931034483,398.5163793103448,0,14
32,15,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,412.9118889559445,391.5340977670489,0,15
32,16,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,100.14868667917449,415.8072232645403,0,16
32,17,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,203.32694763729248,446.99574286930607,0,17
33,1,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,278.7565687789799,31.48840803709428,0,1
33,2,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,351.8142380422692,36.629588431590655,0,2
33,3,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,82.70142180094787,46.52132701421801,0,3
33,4,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,458.7887323943662,85.41784037558685,0,4
33,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,435.81570512820514,121.71073717948718,0,5
33,6,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,266.8558704453441,139.47854251012146,0,6
33,7,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,336.9312657166806,155.93587594300084,0,7
33,8,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,101.5423548215237,202.21310602024508,0,8
33,9,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,44.02442748091603,225.70381679389314,0,9
33,10,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,301.5522858644246,229.75827640567525,0,10
33,11,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,338.9932432432432,250.1689189189189,0,11
33,12,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,168.7577887092996,226.75802295619582,0,12
33,13,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,101.97111111111111,274.1611111111111,0,13
33,14,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,391.28994959976285,287.95463978654016,0,14
33,15,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,343.7255244755245,284.9230769230769,0,15
33,16,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,196.185326345879,338.6198189614102,0,16
33,17,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,245.7802101576182,366.1366024518389,0,17
33,18,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,131.79367631296893,378.29260450160774,0,18
33,19,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,74.82172131147541,383.72609289617486,0,19
33,20,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,285.31977559607293,440.83496961196823,0,20
33,21,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,74.33725667722952,468.0887279311906,0,21
33,22,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,347.24791859389455,471.22386679000925,0,22
33,23,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1,310.5570776255708,473.51141552511416,0,23
