ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
11,2,11204,16236,147,283,48,119,96.17940021420921,198.66431631560158,11204.0,3.512923285597935e-11,6317367.405569439,5061958.1118896445,8.764686754147988e-10,-4571083.275794349,-9652361.15024125,-5435809315.052239,19209272.493662976,-210502.24549497073,9478087442.361845,14682630853.789757,1.3546243070182609,11376,0.8745128694407261,119.43774888707826,1,0.6900714461690072,0.7382120598449586,0.20335153338820391,0.015851340732621934,1.981346253074252e-05,2.458306260460152e-06,1.1934607759986676e-11,1.4399249142534479e-07,-1.2325504107896216e-11,1844.478897583454,433.87168249798236,563.8492864663904,407.98672579385476,407.98672579385476,1714.501293615046,171.78958746482647,168.23792675850473,40.70626487409524,16.781402260160387,15.524174696260024,81.58676363234419,83.31834683890288,nan,nan,0.05032571282277673,0.00038096563037012256,nan,-0.03641438109548864,-0.0007264417778417812,-0.0038649591945113947,0.15302582056542718,-1.5842509731749067e-05,0.006739092393344441,9.86275010648249e-05,0.0022512340152418303,-0.010333764089865333,-0.00011893135736703144,-0.0008941759566916408,-17.670990698575643,436.7178207935912,0.9848804500703235,11204.0,539802.0,32324704.0,2171180754.0,892559.0,38431874.0,2125008982.0,134302741826.0,90314375.0,3622777468.0,187476583420.0,11150546745268.0,0.5040056479371383,0.021941955692690234,0.17753281537472818,0.09978804320856102,0.01588717249911808,0.009049439954554367,0.02172601331367214,0.048211006255792534,0.03508443346434863,0.0020045822169187377,0.005541001879119664,0.0038676098160782286,0.004878273535107608,0.008251172832953839,0.00786870840312228,0.015338821360128378,0.005980521833246285,0.004773108724116658,0.0022740245282302732,0.0021503015341377803,0.012547957303025182,0.011738316414928686,0.015417766374153381,0.0026792371151591185,0.007381493440113291,0.005864273584858588,0.006192568527671908,0.005903532479238207,0.003026884567401405,0.0017165701396286634,96.17940021420921,198.66431631560158,0,2,2
11,3,1,1,61,179,60,178,60.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,178.0,0,3,3
11,4,10909,14480,384,438,304,257,345.3354111284261,343.94353286277385,10909.0,7.492673148590256e-11,4302097.730681089,-6287913.0031280145,9.736140782479197e-10,2992797.6132551073,-5777495.805921432,2545417499.5557055,23102995.21624347,24932987.064674277,7440754911.164081,977820371.4353905,1.4621445199588023,11067,0.9149785834693941,117.85486919731358,1,0.7533839779005524,0.6839269212787367,0.23028274404209434,0.027488172016821175,7.940653151515195e-05,1.9983388444409534e-05,7.793309285104498e-10,3.0814926332027474e-06,-1.6221587811789277e-10,2160.4091801485647,351.7452746066427,394.36224499780803,-274.3420673989465,-274.3420673989465,2117.792209757399,185.92080809413733,181.22085972646747,36.49657518178932,15.475267227619236,14.317821063276353,73.25462043128849,75.01949342475116,nan,nan,0.03615017370957999,-0.0005058761095818355,nan,0.025148232413506874,-0.0004648119495245826,0.0019606686296803283,0.19413257033251435,0.0020059123735104364,0.005731419202549558,7.211270470056507e-06,0.004675902028270069,0.009328270204486544,8.216555753506213e-05,0.0005873332259778164,8.829892904848235,447.70562748477136,0.9857233215866992,10909.0,450928.0,22941392.0,1297661914.0,948467.0,42198071.0,2236245213.0,129992910845.0,105566067.0,4908958563.0,264412192429.0,15477989399697.0,0.42231190237023386,0.018251318492455072,0.16272992865461677,0.09345665592132231,0.00683956043421445,0.006295942659606539,0.04080455828679715,0.05584226425894208,0.03829099417022686,0.003367312353650707,0.004415946181193557,0.0014320497933622187,0.008618690966010546,0.0076291685271432635,0.018938311062045847,0.01890594261026466,0.0012306180040681884,0.003124334981441635,0.004536820682758387,0.0005690418544344041,0.008251479900364305,0.006205486634457712,0.0056994575269854655,0.00503794515872589,0.01004145396309325,0.0023368135415994234,0.0014184435251290903,0.003337850342692695,0.004417494180302701,0.0014593815341142355,345.3354111284261,343.94353286277385,0,4,4
12,1,10929,13888,368,157,256,33,313.03751486869794,93.9666941165706,10929.0,-1.8069101770379348e-11,8746236.61890384,-13356142.332098205,1.3238832252682187e-10,-600589.344587794,-10390897.289636472,-489318167.54024625,10488307.87665845,15431172.734938392,5909841215.530675,10956844536.453207,1.144908267659858,11115,0.44521770466299104,117.96285425679812,1,0.7869383640552995,0.873432420960638,0.1610352879039834,0.00031385403268223986,3.2536399275008985e-05,7.233618844566136e-08,1.0971278790260936e-13,9.56305588496336e-10,-1.667810149038686e-14,976.7860081693052,783.1686533333295,800.2778496572278,54.953732691718734,54.953732691718734,959.676811845407,125.01430370445169,129.86531484580476,53.85164807134504,19.160643524959873,17.0,111.0,111.94060234487428,nan,nan,0.07322516695555198,-0.0010696211299048989,nan,-0.005028248942420966,-0.0008321507081394432,-0.0003748435677080412,0.08781012094843141,0.0012357990807596846,0.004527250596382854,8.028862284998527e-05,0.0006206771232751255,-0.0013020555788060893,-3.782336804798054e-05,-0.000100142580368461,-17.293360719214608,396.53405460951757,0.9832658569500675,10929.0,623363.0,44301313.0,3511207859.0,666305.0,37403792.0,2622001454.0,205937751986.0,51110721.0,2857427788.0,196835831786.0,15178756034950.0,0.8249444711130224,0.0059493834312401616,0.13633499282241845,0.03778343507555826,0.002038648995577563,0.01970334796039857,0.0779875083236499,0.014959053438148188,0.02097556178156308,0.003075463141990141,0.0005238239636162097,0.006593634189512907,0.025594276092975363,0.004302777417120512,0.003940260222889694,0.004231369649062625,0.003744719121200324,0.008540409642115112,0.006604950901377298,0.0025828657544518614,0.004208875597612093,0.011694190297128782,0.005257027907100837,0.006257228477509078,0.0021614263263947183,0.002167393329267921,0.006576283093325354,0.0067527146330497384,0.0029742969345010846,0.0023361896794660583,313.03751486869794,93.9666941165706,0,1,1
12,2,7358,9912,320,269,236,151,278.88352813264476,210.47662408263116,7358.0,-1.0558665053395089e-11,3212539.1836096765,-4069438.061197778,9.976020010071807e-11,-1042188.5331611851,-423857.40538705664,-878488993.7037241,6155521.479342215,7510333.073470034,1903210205.2508585,3550846038.584337,1.1840336286870667,7479,0.7455987789336301,96.79099426166324,1,0.7423325262308313,0.8445706065873018,0.1730334740572986,0.00443707756335388,3.337091881400284e-05,1.7931015952353307e-06,1.3173038878658622e-11,1.0142317379752328e-07,4.342949046674778e-12,881.6534627543602,391.5268393592426,436.6049447689149,141.6401920577854,141.6401920577854,836.575357344688,118.77059991458225,119.05040949110591,40.311288741492746,15.130156110106444,13.601470508735444,80.49844718999243,79.14814861857403,nan,nan,0.05933744832412544,-0.0008762640287331489,nan,-0.019249822242156215,-9.126837466682622e-05,-0.0022052456508850145,0.11369602573317315,0.0016171851290321972,0.004777573831807063,0.00010391365001102975,-0.0010241407513344712,-0.004374331995483338,-0.0001030405661355722,-0.00039238188276015655,-17.654080835612632,330.8772003600252,0.9838213664928467,7358.0,315537.0,16743879.0,989497197.0,437629.0,17724887.0,906060097.0,52169189609.0,32184217.0,1263711397.0,62415176619.0,3480654388915.0,0.6610101298356966,0.016472084600307708,0.1851535010025647,0.09162674632411061,0.004396063230541016,0.004593799864407592,0.027502461829010557,0.010413740077233362,0.028076449458426928,0.0065232253252092975,0.008388473376260098,0.002670544191706058,0.023142474846158043,0.029629389619477847,0.0060098702592463115,0.008694083828516991,0.0032307461379308513,0.0021733123442590893,0.0037606680102863746,0.00020578114619152542,0.0007007158354290225,0.0030336448666770186,0.011001054987930352,0.009247157261406916,0.002716515555128192,0.0034563112460301495,0.004677992036998133,0.0038551650678712696,0.0005942189905553134,0.0014261552581269553,278.88352813264476,210.47662408263116,0,2,2
12,3,8988,12240,226,497,146,344,184.15987983978638,418.67790387182913,8988.0,-8.535039341950323e-11,3448003.252670227,5659117.645174173,-1.6348167264368385e-10,-1702402.1478638188,774429.0636359815,-1356694503.756934,12934676.531708948,-21039020.375292864,3639624093.761306,-7820492243.926816,1.3462975765910679,9113,0.8728051081516331,106.9760582003265,1,0.734313725490196,0.742777835589721,0.20279573407844956,0.015566725284704276,8.366357961156849e-05,8.624103896873102e-06,1.4771467078877477e-10,4.283345747843839e-07,1.784483128578028e-10,1472.0655041133657,350.6625537837388,383.6229698119967,189.4083386586358,189.4083386586358,1439.1050880851078,153.47002334597414,152.8397853963424,37.64306044943742,15.109710194748283,13.92838827718412,74.70097251119056,74.90394422552006,nan,nan,0.04268168333466809,0.0007389091815210311,nan,-0.02107346892063149,0.00010111695522805301,-0.0018684990197573715,0.16011405074378146,-0.002747058163522855,0.005012649518846077,-0.00011360916464356346,0.0020416479789068464,-0.006361647280069547,0.0002193008221256359,-0.00043691418056416415,-9.87163086864854,389.9482681718907,0.9862833315044442,8988.0,342981.0,16536117.0,899826135.0,671205.0,23910700.0,1105730062.0,58492097824.0,63058859.0,2131015814.0,93797867968.0,4753674382322.0,0.48974099843307384,0.03605780602448876,0.17888944914899912,0.09220222958104975,0.027140138579759724,0.012701395628197644,0.02379080742181581,0.04436033149934072,0.03496171516503325,0.004513802089548626,0.00945236159987472,0.005502866125347981,0.005974317400376459,0.0071590912765986964,0.011538144455017977,0.016525219944580345,0.010408533081283842,0.0072048058728415776,0.003474577877229304,0.0026880763333935165,0.011889282436727246,0.009347608623992273,0.010751522137964343,0.002367705500949522,0.008620987463181167,0.009511196091965756,0.009571043614980087,0.007779102189772723,0.003253566181731724,0.0014573366397293104,184.15987983978638,418.67790387182913,0,3,3
13,1,14655,21870,421,245,286,83,354.6829750938246,165.26407369498466,14655.0,-1.8906121113104746e-10,15248575.10228591,-31338404.781409938,-8.2872020357172e-10,-8518079.113613117,7449031.012371077,-18375823364.174355,24264852.034800407,36280799.67951978,21507872049.144684,4950699569.330147,1.2443203817441726,14901,0.8097779355303163,136.59914175460185,1,0.6700960219478738,0.8036515471990365,0.1839810332848804,0.00805459130614262,3.6196567770113744e-05,2.3571835752841396e-06,1.60985776907579e-11,1.418691559258447e-07,-1.4659856900666403e-11,2005.744911166639,690.4971316232838,1040.503248194194,581.2404717579745,581.2404717579745,1655.738794595729,179.14217420436268,170.8010538609174,50.774009099144415,20.275334467478647,18.601075237738275,101.18416523408021,105.1092484321553,nan,nan,0.07099988046360926,-0.0012053476593508973,nan,-0.03966158115032239,0.00028650699222954404,-0.005838339414205282,0.11298115282127116,0.0013954436187201633,0.006833449288863881,1.2993202065262452e-05,-0.001810005302538951,-0.007951138265370845,-0.00012913602348569575,-0.0009510576293996424,-31.055128676045783,478.70057685088807,0.9834910408697403,14655.0,1006549.0,84381355.0,7858859107.0,1205580.0,74284742.0,5778909006.0,509112497402.0,123440774.0,7113096630.0,520710126594.0,43391393072646.0,0.6392780668519273,0.03219179908575135,0.1636289869574149,0.11428855939691396,0.012981473062501216,0.010113915726942401,0.005576123576304179,0.022616343475163864,0.02397485087334332,0.0069814662144390026,0.0066409409219564015,0.004680588935972827,0.011156318808090808,0.022408369378757256,0.0166639301497783,0.004215137263157496,0.00710528960800287,0.008823552746592637,0.009094771424024706,0.0038144376926590655,0.009645295248657884,0.006779145098851186,0.01326641683912557,0.012118151065966445,0.001348748161427036,0.00046832797974358497,0.001398305162875198,0.005031030250050793,0.004391689898917161,0.002078794936335599,354.6829750938246,165.26407369498466,0,1,1
13,2,10339,12972,232,318,91,226,161.6394235419286,268.22845536318795,10339.0,-4.3149839257239364e-10,13304795.770964315,-2950202.899283234,1.8275159163749777e-10,-504337.31840603397,-38287324.37421744,-834869008.572847,5578050.388432147,2829122.353723741,5218900787.1625,13610457714.302177,1.1965924013432112,10513,0.7643539719075981,114.73457915126045,1,0.7970243601603454,0.8357064601759712,0.17664867500483453,0.00531395357055899,0.00014271564947166982,4.797623444984539e-06,-1.2520413850122535e-10,-3.4723183829299845e-07,-9.148818142709539e-12,1290.025691880158,536.3449589948262,1286.855186281489,48.780086894867395,48.780086894867395,539.5154645934953,143.66771060360963,140.60227594174995,44.94441010848846,17.48124075378599,16.0,90.37670499338174,92.63649034757967,nan,nan,0.12446611725326327,-0.00027142856281537627,nan,-0.0047180662438212,-0.0035225622723999146,-0.0007554100072081333,0.052182557751571254,0.00026028874647457493,0.004722189757634248,0.00012111497865067958,0.001332242809518659,-0.0007200343156424658,-0.0002245277900169566,-0.00010519148743380311,-86.28124001108571,394.29141392239836,0.983449063064777,10339.0,730341.0,64895663.0,6460928229.0,436600.0,30336835.0,2630904089.0,256336545787.0,24014994.0,1656639683.0,139925997821.0,13256116276631.0,0.665763426269785,0.07345403740380173,0.15766498081205738,0.0933271350685639,0.028230534705812688,0.009306682855220558,0.02213122117020247,0.0137090704773521,0.025120912488749175,0.025277557100203803,0.01012350307851298,0.005198815916870212,0.001330709229240376,0.014034814551642245,0.008615921946260067,0.00984827022390401,0.012283847602599669,0.014964132197903091,0.013598668185143298,0.002146572263164303,0.001638781058819133,0.0016023117946346046,0.005315161083505949,0.007613514785405743,0.0025657343258229212,0.007298618942700211,0.00366815358637857,0.0018715255826525412,0.0028168263695037524,0.0019692873953487742,161.6394235419286,268.22845536318795,0,2,2
13,3,9550,12546,262,480,109,398,184.70638743455498,439.09486910994764,9550.0,-2.532374310248997e-11,15052568.71036649,18920775.674946297,-1.4026113603904378e-10,-763327.9870157097,26633438.72217961,-632487098.5023075,3705628.0485863863,-2569739.312201844,4611321563.169552,5552730372.309334,1.397749155395568,9990,0.8706541865036802,110.26984017500345,1,0.7611987884584728,0.7154359536829742,0.2056763439483882,0.015759242571259515,9.64927401240621e-05,1.0101875330466845e-05,-1.0698872268020756e-11,-5.78747644346588e-07,3.152102297732308e-10,1581.538091757759,382.67099294934815,1576.1852052739778,79.92963214824186,79.92963214824186,388.02387943312937,159.0742262848515,152.8397853963424,36.87817782917155,15.130776158729407,14.0,75.27621121105814,78.24791298935436,nan,nan,0.16504557123287728,0.0021229047451235498,nan,-0.008369594989344697,0.002988262976826021,-0.0007261754398177664,0.04063077271551094,-0.0002883238971448408,0.005294382244642074,6.523712074552477e-05,-0.000392846161997126,-0.001188215722255783,0.00017470173665694766,-0.00016747932796575227,-86.16862339641254,409.5634918610404,0.955955955955956,9550.0,722996.0,69787984.0,7581468128.0,392456.0,28948098.0,2778983898.0,303850972746.0,19833556.0,1436219408.0,136007708912.0,14786525982392.0,0.5203702485020019,0.03548986574531963,0.1656591178331493,0.10431546863567935,0.030110036573151193,0.011074320424631202,0.014721733580232921,0.04798012114953818,0.03261547767872826,0.004493286004423409,0.00799862370160636,0.001603290892666149,0.0008091303076929682,0.009925439183893707,0.0066315882493530424,0.014163232598544245,0.009425368958720154,0.00805850779006802,0.004068167253589647,0.002055287985040108,0.007825983624461332,0.007010247229795899,0.013926267395714292,0.0035133598857866057,0.00772546628739101,0.008894244122282246,0.011212096424099182,0.00936591786022286,0.005075231882019055,0.0016337123795125386,184.70638743455498,439.09486910994764,0,3,3
14,1,12399,17464,238,138,90,20,166.55238325671425,80.78474070489555,12399.0,2.48121523327427e-11,17199941.72707477,-62084044.296110116,3.2730440580053255e-10,-5573758.689087824,5592036.670306351,-15792375112.109034,10637026.472941365,37398145.58300256,13779060034.401867,49878860453.16983,1.2300788330544357,12574,0.7965780804461291,125.64591961210392,1,0.7099748053137883,0.8129560261734431,0.181070880442119,0.007080281587449907,0.00011012525491602491,3.6138967214664717e-06,-5.188106559129315e-11,-2.3577649040420718e-07,5.0060863782424106e-11,1644.202187688098,600.8956589137354,1387.203946050066,449.53292112975436,449.53292112975436,857.8939005517675,162.1950523382559,163.6154026979123,49.193495504995376,18.863564671559136,17.08800749063506,100.62305898749054,98.05269268418775,nan,nan,0.11188030857730995,-0.0036267143449988516,nan,-0.03625557876681622,0.0003266655682614792,-0.008284903821809554,0.06919057186480905,0.002184657790902467,0.007228690195715201,0.00023499748420251988,-0.0015653623092978526,-0.005123750584996073,-0.0002796765277388496,-0.000994578367526405,-60.243370479342715,437.78888860545663,0.9860823922379514,12399.0,949173.0,89861397.0,9450413121.0,753670.0,52121476.0,4614424730.0,461941638478.0,56448662.0,3681078800.0,310795420110.0,29884547040062.0,0.5897234633982548,0.0379233105946214,0.18918312967123133,0.08954394200546845,0.024707340959776274,0.0033019612432469664,0.007541975188572749,0.02570516516630436,0.03302302865098619,0.010521728950904858,0.004417260394120533,0.0012595616193840065,0.018387063903267213,0.020838170762737043,0.004099543850447184,0.013897315552387927,0.016286290970957632,0.009679942105722499,0.002992772159112816,0.0020417043252194157,0.004423178035889733,0.005674892586951766,0.01279525101490939,0.006134634710140221,0.0072338374258511424,0.0020018712541386803,0.0040427550955744055,0.0033827336747518405,0.004149566916330545,0.0008465289881143338,166.55238325671425,80.78474070489555,0,1,1
14,2,11229,15795,317,281,200,146,258.2464155312138,211.2451687594621,11229.0,3.778666268772213e-11,9131007.16822513,-2199496.959565146,5.093170329928398e-11,3442967.618042568,-26956050.253027603,5542423790.459158,12443556.050405214,-16109995.991980081,7848866836.483085,-45573659851.9711,1.176491037655671,11380,0.7232504923045591,119.57092810474937,1,0.7109211775878442,0.8499852255505873,0.17110387629328971,0.0036725467771571638,7.626270476706512e-05,1.8801348431359023e-06,-6.6638631521305394e-12,-4.2024077385471196e-08,-2.15044793648162e-11,1300.9100656517728,620.4153612455771,813.162985860284,-306.6139120173273,-306.6139120173273,1108.162441037066,144.272523546337,143.26548781894402,49.040799340956916,18.730123009383103,16.97056274847714,98.6,99.63255381615606,nan,nan,0.07241633145073328,-0.00016461547571661143,nan,0.027305540298987203,-0.0020174535893517764,0.0039145016880461885,0.09868754484255642,-0.0012057096248665933,0.005543495705534535,-0.00030375268122885394,0.001969039109621717,0.005304254113805603,-0.0002862801322362895,0.0006021429217506961,32.15482393182918,407.44574285494906,0.9867311072056238,11229.0,654049.0,47227017.0,3812301835.0,732638.0,46116505.0,3455459689.0,284608720285.0,60244646.0,3942198695.0,298050634019.0,24530906766419.0,0.6964052214756391,0.03228430823204023,0.1720206478938818,0.09113238150823887,0.012198359237640451,0.007621494431429593,0.03671709649129239,0.005249047877366374,0.02262559114070417,0.016319947865050668,0.008206870617465932,0.006970099357905918,0.012317975724711158,0.02578096147118649,0.014213889032002375,0.008038429338857208,0.005451564048211121,0.006350486849021745,0.0036443358739362665,0.002061401375962735,0.00353801023602231,0.004746654309069182,0.0074136136793338855,0.009548557080116359,0.002356727408881396,0.00964721233679551,0.004657651520916213,0.003261444407600776,0.002602092374716283,0.0004830227069324779,258.2464155312138,211.2451687594621,0,2,2
14,3,10197,13254,486,469,345,375,413.7869961753457,420.45062273217616,10197.0,-5.400124791776761e-13,12724235.355692843,22880362.93469938,-1.8184209693572484e-10,-965954.2474257144,-8964021.07716184,-2520177981.748474,5479246.388545653,-8307583.63059309,4676478269.334953,-8135171318.04394,1.196780335622608,10318,0.7638560986492767,113.94394954390714,1,0.7693526482571299,0.8355752264928084,0.17506915033272305,0.005200171428679135,3.002065596479673e-05,2.0606082915343977e-06,1.5932023555079306e-11,1.4376220200241085e-07,-2.9729153765199274e-12,1260.2541867820635,524.9259391607135,1247.84106655809,94.729258353017,94.729258353017,537.339059384687,142.00023587484992,141.4213562373095,46.389654018972806,17.677426449191348,16.0,93.0,91.64504911107537,nan,nan,0.12237335162872315,0.002179123583288017,nan,-0.009289914519272042,-0.000853732512289402,-0.002376916661856392,0.052695798703999895,-0.0007912134724973384,0.004410640517333504,-7.598243996243815e-05,0.00048724401874642077,-0.0009244222499955125,-5.372102432049267e-05,-0.00018466615568013423,-82.5346183556242,391.6051224213831,0.988272921108742,10197.0,701421.0,60972879.0,5967545415.0,463460.0,30914067.0,2629401117.0,253146978375.0,26543792.0,1729753691.0,142520007917.0,13306209548699.0,0.6489076200900831,0.012957727898224658,0.185204322552612,0.09564995243419269,0.000892442415524183,0.00510985524396699,0.021666817611236306,0.013261582959482102,0.0286491771980898,0.005052987822658057,0.00815807011025151,0.003429620585303302,0.023337263781129495,0.029715097517263492,0.007305383096646126,0.009346725811974842,0.0016972599947334282,0.0013947261907839353,0.003050815909070035,0.0022612844037855824,0.0028480938861707443,0.0009650930085831,0.011484823601501859,0.01094505220234492,0.00363504675853607,0.0021856461856727136,0.004222362205046715,0.003696848655213159,0.0008139421657374318,0.001385636004595296,413.7869961753457,420.45062273217616,0,3,3
15,1,13953,17072,136,223,48,29,90.58539382211711,126.9071884182613,13953.0,7.297984438991989e-11,7022166.503260946,5047094.274688559,2.3868551579653285e-10,107566.08499964167,3611151.1154194525,12377264.640707467,34355800.80900165,-28748435.149562735,12474835479.285522,-21501810226.931522,1.354648835735773,14114,0.891975040307898,133.2873263580965,1,0.8173031865042174,0.7381986929895771,0.21253671497739518,0.019712934763190176,1.6982469701568216e-05,1.2906412596364644e-06,-3.105826769700834e-12,-1.1597082781604595e-07,-5.183079684468709e-12,2462.28224090834,503.2425431712555,503.27288061785623,-7.70917257934793,-7.70917257934793,2462.2519034617394,198.48555578311849,193.12690128513947,44.0,18.33363406338009,17.0,87.0,89.73227229230343,nan,nan,0.03606915219793995,0.00021946861927879148,nan,0.0005525100393713129,0.00015702784734629907,4.556400533963011e-06,0.17646756277945524,-0.001250101350462637,0.0045923189564821615,-6.700981897230273e-05,-0.0006349791346643598,0.0003564785593326479,7.338269821340202e-05,8.743584021329652e-06,0.22547149657418855,487.3624817342638,0.988592886495678,13953.0,594194.0,32326152.0,1979752460.0,1366099.0,58283430.0,3177735294.0,194890939638.0,168106713.0,7151205128.0,384704756444.0,23254004214452.0,0.4762999206716193,0.018965552701771325,0.17183684453691908,0.09951327436790036,0.01555931423640129,0.008358651542024996,0.030123403174856025,0.05065748162128673,0.03790982769258449,0.004694576870572931,0.004117049307889307,0.004384258941209856,0.0004691643773472482,0.002890649071230716,0.012511296302882323,0.017029630704029384,0.003694838537094102,0.003491683015435271,0.0019419868204256596,0.0024796505050120646,0.012432390517815582,0.010647364906752117,0.01127411495031216,0.0010408362355775079,0.008257488466343475,0.006502260130724987,0.005303742211715589,0.004652158899080696,0.0024727872254311483,0.0016068371906535243,90.58539382211711,126.9071884182613,0,1,1
