ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,Children_FillObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
5,1,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,436.2689635749155,95.36875704093129,0,1
5,2,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,151.62132936507936,140.1219246031746,0,2
5,3,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,236.88885416666668,237.57260416666668,0,3
5,4,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,377.9626392459297,371.3467866323907,0,4
5,5,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,87.30271506566328,383.6781761841523,0,5
6,1,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,324.8500439201907,104.52214832475843,0,1
6,2,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,132.58113069016153,169.70239843367597,0,2
6,3,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,391.2256497768443,207.5760042005776,0,3
6,4,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,304.3317741112434,229.5517094744004,0,4
6,5,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,75.34835443037974,304.52830379746837,0,5
6,6,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,399.12338843628885,385.8291544728308,0,6
7,1,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,125.99816486823754,100.62056815679365,0,1
7,2,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,285.297960093635,139.34845613643964,0,2
7,3,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,229.71927437641725,229.10022675736963,0,3
7,4,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,443.2772825825102,433.9839797639123,0,4
8,1,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,429.689696485623,144.32787539936103,0,1
8,2,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,306.8144527313042,361.9067728280589,0,2
8,3,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,79.76004952538176,381.4699133305819,0,3
8,4,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,228.20993002332557,411.66166833277794,0,4
9,1,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,348.31821639094886,115.75470621791214,0,1
9,2,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,272.32675611681134,212.6219415943173,0,2
9,3,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,105.37737714451876,306.4101773771445,0,3
10,1,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,160.31121171257948,220.04141783856676,0,1
10,2,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,275.9255319148936,177.1517673301304,0,2
10,3,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,379.7348772647575,230.84804208065458,0,3
10,4,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,148.5,245.5,0,4
11,1,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,287.1029142787465,70.20302402146079,0,1
11,2,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,96.17617135207496,198.66247211066488,0,2
11,3,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,345.3354111284261,343.94353286277385,0,3
12,1,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,313.02808783165597,93.97035681610247,0,1
12,2,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,278.8928911240995,210.4870191654207,0,2
12,3,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,184.15987983978638,418.67790387182913,0,3
13,1,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,352.5,117.5,0,1
13,2,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,354.68715389348466,165.35550693922198,0,2
13,3,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,161.6394235419286,268.22845536318795,0,3
13,4,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,184.70638743455498,439.09486910994764,0,4
14,1,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,166.55238325671425,80.78474070489555,0,1
14,2,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,258.2464155312138,211.2451687594621,0,2
14,3,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,413.7869961753457,420.45062273217616,0,3
15,1,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,90.58539382211711,126.9071884182613,0,1
15,2,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,395.99966276978415,230.45357464028777,0,2
15,3,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,281.30111856823265,405.56850111856824,0,3
16,1,NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,281.4810699183794,231.70473989576163,0,1
17,1,NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,257.748633519921,244.62028317418506,0,1
18,1,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,342.00910530482975,156.63944972288203,0,1
18,2,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,131.97905042636066,395.3143488788294,0,2
19,1,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,368.15247261444944,94.6689672639777,0,1
19,2,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,151.34220085470085,415.80753205128207,0,2
20,1,NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,274.03764366220645,254.06723668869026,0,1
21,1,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,142.98676234071507,100.8743453338282,0,1
21,2,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,197.6861309339125,233.70797393732548,0,2
21,3,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F05_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,395.7408491073028,432.5564578730519,0,3
22,1,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,308.21957262310315,111.78651801383297,0,1
22,2,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,224.64806763285023,192.22109500805152,0,2
22,3,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F06_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,260.07312270652466,397.178107938781,0,3
23,1,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,112.54337606837606,94.20961538461539,0,1
23,2,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,223.3964305360308,216.59971884359146,0,2
23,3,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F07_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,111.03262177741179,358.80414264901503,0,3
24,1,NP_LMNA_K9me2_Pol2_Well6_40X_F08_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F08_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,422.6972863953062,370.1093509350935,0,1
25,1,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,391.6811594202899,20.463768115942027,0,1
25,2,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,163.962234163324,118.68977522137288,0,2
25,3,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,346.1916517353507,335.13643904705026,0,3
26,1,PostEX_NP_IF_LMNA_K9me2_K9me3_10_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,265.54113238531147,267.99054889766256,0,1
27,1,PostEX_NP_IF_LMNA_K9me2_K9me3_11_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,281.5,215.5,0,1
27,2,PostEX_NP_IF_LMNA_K9me2_K9me3_11_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,262.2253529913286,269.03759695564474,0,2
28,1,PostEX_NP_IF_LMNA_K9me2_K9me3_12_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,235.54518843761434,265.62056348335165,0,1
29,1,PostEX_NP_IF_LMNA_K9me2_K9me3_13_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_13_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,266.76339545273726,244.11362036782032,0,1
30,1,PostEX_NP_IF_LMNA_K9me2_K9me3_14_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,354.05354954954953,199.0843003003003,0,1
30,2,PostEX_NP_IF_LMNA_K9me2_K9me3_14_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,103.49907717547337,312.70633672841615,0,2
31,1,PostEX_NP_IF_LMNA_K9me2_K9me3_15_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,243.0131706372264,261.33810284718186,0,1
