ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,14,196,292,89,278,75,284.5,81.5,14.0,0.0,227.5,0.0,0.0,227.5,0.0,6608.875,227.5,0.0,6608.875,0.0,1.6370222718023524,14,1.0,4.222008245644752,1,0.07142857142857142,0.6108652381980152,2.3214285714285716,5.389030612244899,0.0,0.0,0.0,0.0,0.0,32.5,0.0,16.25,-16.25,-16.25,16.25,22.80350850198276,18.384776310850235,1.0,1.0,1.0,0.0,0.0,nan,nan,1.1607142857142858,0.0,nan,1.1607142857142858,0.0,2.408482142857143,1.1607142857142858,0.0,2.408482142857143,0.0,0.0,2.408482142857143,0.0,5.908845760880883,-45.0,16.970562748477143,1.0,14.0,91.0,819.0,8281.0,91.0,819.0,8281.0,89271.0,819.0,8281.0,89271.0,1002001.0,0.04520377081899986,5.914508305581781e-19,0.019704207792897374,0.012749781513051244,0.0,0.0,0.007180753762326332,0.01259889652473111,0.006412612003605655,0.0,1.4786270763954454e-19,0.0,0.008508363097427144,0.00530374126103994,0.00924014311609004,0.0038038194836563714,2.9572541527908907e-19,2.9572541527908907e-19,2.9572541527908907e-19,0.0,0.005207335968236177,0.0058230664599767164,0.004588298859574925,0.007152582923006681,0.00243426918282349,1.8482838454943067e-20,3.6965676909886134e-20,1.4786270763954454e-19,2.9572541527908907e-19,0.0,284.5,81.5,0,1
1,2,8,64,322,89,314,81,317.5,84.5,8.0,0.0,42.0,0.0,0.0,42.0,0.0,388.5,42.0,0.0,388.5,0.0,0.7161972439135292,8,1.0,3.1915382432114616,1,0.125,1.3962634015954634,1.3125,1.72265625,0.0,0.0,0.0,0.0,0.0,10.5,0.0,5.25,-5.25,-5.25,5.25,12.96148139681572,9.899494936611665,1.0,1.0,1.0,0.0,0.0,nan,nan,0.65625,0.0,nan,0.65625,0.0,0.7587890625,0.65625,0.0,0.7587890625,0.0,0.0,0.7587890625,0.0,1.022369384765625,-45.0,8.485281374238571,1.0,8.0,28.0,140.0,784.0,28.0,140.0,784.0,4676.0,140.0,784.0,4676.0,29008.0,0.07795344151439772,0.0,0.04083275507897023,0.018560343217713746,0.0,0.0,0.01249982298335823,0.025075402469645913,0.007651406795873833,0.0,0.0,0.0,0.012526768445041605,0.01251749213856042,0.016583606479467324,0.0036122379166503064,0.0,2.549877305212554e-19,0.0,0.0,0.014980572373747506,0.005547452140171537,0.013185386205203686,0.010963300626149555,0.0017902955988003243,5.099754610425108e-19,0.0,0.0,0.0,0.0,317.5,84.5,0,2
1,3,1903,3300,368,132,313,72,332.78928008407775,96.67524960588544,1903.0,7.133849067031406e-12,312374.50131371524,1953485.3915152927,-2.7071678232459817e-12,-97737.22490803998,-777504.1762355488,-37004149.68244552,373579.3042564371,-1714860.514443688,51917087.2639628,-138270859.37241128,1.46601168871979,1954,0.6781527636624199,49.223722468247104,-6,0.5766666666666667,0.6821228014036235,0.1894162757010192,0.0031992038164916654,0.002710785181708495,4.61041333430914e-05,-2.328091581276128e-09,-3.7739202201600823e-07,-1.61317379375544e-08,234.04785807313226,126.41131458590735,164.14845050641895,51.35955066108249,51.35955066108249,196.31072215262066,61.19449100344014,65.45991139621256,16.97056274847714,6.380699777397819,5.656854249492381,45.96194077712559,44.97311456164135,nan,nan,0.086257724911413,0.012365543145905421,nan,-0.026988728671089063,-0.004921593721212666,-0.00536950268838539,0.10315855078960623,-0.010855050041666507,0.0075334507623947096,-0.0004599333515032416,0.011541453532805212,-0.005561710430554983,0.0005326503538768677,-0.0006876038986072134,-36.30709693562564,187.23759005323592,0.973899692937564,1903.0,37659.0,1057619.0,35246337.0,46957.0,831508.0,21451210.0,671723002.0,1532255.0,23783982.0,545022480.0,15513898332.0,0.5182633171958622,0.07234183774254264,0.17867408691877015,0.03794361489901811,0.04471873158945653,0.04208926898790957,0.0018310787981197117,0.03369795290756869,0.032693949533877914,0.004913779994937834,0.017187484557979044,0.009544994590592397,0.006300154001061272,0.009905890222132915,0.022920818324382405,0.007951728243673737,0.017426565184675523,0.008044125381837826,0.009584635227028201,0.015868384429320512,0.0032083882285265167,0.0036729983176558402,0.006713654346014308,0.0039505723924399706,0.0030001218098219514,0.00828474777309362,0.00465999133510695,0.00357550812574606,0.009678745963807195,0.0033691957762073243,332.78928008407775,96.67524960588544,0,3
1,4,5,25,264,151,259,146,261.0,148.0,5.0,0.0,10.0,0.0,0.0,-10.0,0.0,-34.0,10.0,0.0,34.0,0.0,0.28647889756541167,5,1.0,2.5231325220201604,1,0.2,3.490658503988658,0.8,0.6400000000000001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,8.0,5.656854249492381,1.0,1.0,1.0,0.0,0.0,nan,nan,0.4,0.0,nan,-0.4,0.0,-0.272,0.4,0.0,0.272,0.0,0.0,-0.272,0.0,-0.208,45.0,4.242640687119286,1.0,5.0,10.0,30.0,100.0,10.0,10.0,20.0,46.0,30.0,20.0,34.0,68.0,0.19894367886486913,0.0,4.417437057588217e-17,0.09947183943243454,0.0,0.0,0.1094190233756779,0.039788735772973746,0.08455106351756934,0.0,0.0,0.0,0.07460387957432577,0.11812280932601583,0.062169899645271434,0.08082086953885302,0.0,0.0,0.0,0.0,0.09636334445017068,0.0659000936239877,0.11066242136858313,0.07336048158142029,0.07988832104417394,0.0,0.0,0.0,6.247199397770755e-18,0.0,261.0,148.0,0,4
1,5,11,121,154,162,143,151,148.0,156.0,11.0,0.0,110.0,0.0,0.0,-110.0,0.0,-1958.0,110.0,0.0,1958.0,0.0,1.1719591264039568,11,1.0,3.742410318509555,1,0.09090909090909091,0.8532720787527831,1.8181818181818181,3.305785123966942,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,10.0,10.0,17.88854381999832,14.142135623730951,1.0,1.0,1.0,0.0,0.0,nan,nan,0.9090909090909091,0.0,nan,-0.9090909090909091,0.0,-1.4710743801652892,0.9090909090909091,0.0,1.4710743801652892,0.0,0.0,-1.4710743801652892,0.0,-2.802404207362885,45.0,12.727922061357857,1.0,11.0,55.0,385.0,3025.0,55.0,165.0,825.0,4917.0,385.0,825.0,3333.0,16665.0,0.07002817496043394,1.999103807286642e-18,0.01400563499208679,0.02801126998417357,0.0,9.99551903643321e-19,0.021624700427781977,0.004257713037594396,0.01994402422873158,0.0,0.0,0.0,0.002128856518797169,0.019944024228731542,0.0005826344156707824,0.016717125926554784,0.0,9.99551903643321e-19,0.0,0.0,0.020721168903172472,0.006313605800336777,0.019582611618887732,0.003706271972177917,0.015090769182257673,9.99551903643321e-19,0.0,9.99551903643321e-19,0.0,0.0,148.0,156.0,0,5
1,6,2,4,234,176,232,174,232.5,174.5,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.125,0.5,0.0,0.125,0.0,0.0,2,1.0,1.5957691216057308,1,0.5,inf,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,-0.25,-0.25,0.25,2.8284271247461903,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,nan,nan,0.125,0.0,nan,0.125,0.0,0.015625,0.125,0.0,0.015625,0.0,0.0,0.015625,0.0,0.001953125,-45.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2732395447351623,0.0,1.2732395447351619,1.273239544735162,0.0,0.0,1.27323954473516,1.273239544735161,1.2732395447351619,0.0,0.0,0.0,1.2732395447351597,1.2732395447351588,1.2732395447351597,1.2732395447351614,0.0,0.0,0.0,0.0,1.2732395447351579,1.2732395447351599,1.2732395447351572,1.2732395447351592,1.2732395447351612,0.0,0.0,0.0,0.0,0.0,232.5,174.5,0,6
1,7,24,56,279,182,272,174,274.5416666666667,177.08333333333334,24.0,3.552713678800501e-15,75.95833333333333,17.75347222222225,-1.3322676295501878e-15,-67.08333333333333,-0.2430555555555709,-378.64105902777777,87.83333333333334,-18.48611111111107,391.83246527777777,-64.40822723765405,1.2681027973576113,24,0.9500027771860641,5.527906391541368,1,0.42857142857142855,0.7885796026029861,0.28436053240740744,0.05468059796201185,0.0008248554320558978,0.00014341305270401124,2.4005818962652698e-08,4.401995494196037e-06,-4.308979666503871e-08,6.218392337246074,0.6062604405317049,3.164930555555556,2.795138888888889,2.795138888888889,3.659722222222223,9.974681819283118,8.602325267042627,1.4142135623730951,1.1553300858899107,1.0,2.1213203435596424,3.1145091183856373,nan,nan,0.13187210648148148,0.006291514483090202,nan,-0.11646412037037036,-8.613456166953673e-05,-0.02739012290420846,0.15248842592592593,-0.006551148661836909,0.02834436236095036,-0.0009510470436046109,0.012058838633734368,-0.0347449534223894,0.0036092873659026308,-0.008226317593959667,-42.47098512684095,19.556349186104047,1.0,24.0,61.0,231.0,991.0,74.0,121.0,371.0,1375.0,316.0,371.0,957.0,3065.0,0.41294255504924193,0.04020251490230186,0.10044548636332908,0.12643560878466326,0.03683400409248344,0.022196497397435455,0.07933081956022685,0.02154937753845244,0.0670566660005202,0.01896530233263699,0.028009813500058125,0.00928403303135089,0.03137851448847129,0.058966094418619594,0.013265857877817842,0.03909711575685512,0.013485795976151306,0.01231542977510186,0.02248636144516775,0.013080688690213333,0.0571036098069928,0.04976264001280138,0.04175499250806016,0.019484859560283004,0.02128007403362767,0.015126033499697891,0.017563168071393978,0.023476671181637272,0.020373024011602958,0.01944233695102947,274.5416666666667,177.08333333333334,0,7
1,8,29495,46600,467,271,234,71,354.1916596033226,170.863027631802,29495.0,-9.094947017729282e-13,92684645.54826239,-671955855.8535542,-4.022524535685079e-10,31724393.30479741,-1150398730.4736068,233890368070.09436,70448788.63163249,-533277373.3808534,228429177035.09396,-7626145583304.404,1.7534550408602942,32353,0.764002952206972,193.789061538477,-31,0.6329399141630901,0.5703026178015788,0.18751938834986887,0.0059725845376239345,0.0006028826104307639,0.00011468757282822754,2.8560201094449567e-08,8.683336471915645e-06,9.683554478307401e-09,3905.1658228092892,1625.718536570092,3142.384999093486,-1075.585465495759,-1075.585465495759,2388.4993602858954,249.96530392226163,257.38881094561975,72.83543093852057,23.770586165508057,20.518284528683193,168.12344859948402,161.28080042311754,nan,nan,0.10653958294943165,-0.004497485188327705,nan,0.03646670505155989,-0.0076997636167689554,0.009115219597003581,0.08097980540043721,-0.0035692926360528644,0.00890238502858605,-0.0017305561295552284,0.0006559955654835197,0.006299384932719258,-0.0014428109975543394,0.0014107873474967394,54.65659852278797,806.1696603029502,0.9116619787964022,29495.0,3545053.0,518770449.0,83959768099.0,2945460.0,385744119.0,58281603915.0,9578437103577.0,364591342.0,49623749029.0,7584795925829.0,1249712438310931.0,0.5637719130281119,0.06134110758540873,0.17596139950179318,0.08382376558073996,0.0160973093271277,0.0067274586396973615,0.002096498437265356,0.01928584648861763,0.028271491113294262,0.01096697805595484,0.027888463944445115,0.008622425855161845,0.011849846285674242,0.02704634806119179,0.010361294907595884,0.00880066796751675,0.004848654573793439,0.01590482212808766,0.012265855841698111,0.008807184153769413,0.003616015186913335,0.0076216347308316066,0.00046801707799177004,0.0014853075014238488,0.0011618531860969731,0.005094184962430124,0.010261271138700876,0.00528203016304978,0.0031178824630039115,0.00849783688817896,354.1916596033226,170.863027631802,0,8
1,9,23,529,214,191,191,168,202.0,179.0,23.0,0.0,1012.0,0.0,0.0,-1012.0,0.0,-79948.0,1012.0,0.0,79948.0,0.0,3.051623039283733,23,1.0,5.4115163798060095,1,0.043478260869565216,0.3276944718030169,3.8260869565217392,14.638941398865786,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,44.0,44.0,44.0,37.52332607858744,31.11269837220809,1.0,1.0,1.0,0.0,0.0,nan,nan,1.9130434782608696,0.0,nan,-1.9130434782608696,0.0,-6.570888468809073,1.9130434782608696,0.0,6.570888468809073,0.0,0.0,-6.570888468809073,0.0,-26.800690392044054,45.0,29.698484809834998,1.0,23.0,253.0,3795.0,64009.0,253.0,1771.0,19481.0,256795.0,3795.0,19481.0,171787.0,1889657.0,0.02762193227214713,1.0325949417802904e-18,0.010881367258724623,0.008370282506711253,5.162974708901452e-19,0.0,0.004710878005843275,0.006903753670824648,0.0045517734623272766,3.4850079285084804e-19,5.1629747089014525e-20,0.0,0.004975526824081173,0.003253390221733906,0.005132001540431612,0.002937810961867462,1.0325949417802905e-19,0.0,7.744462063352178e-20,0.0,0.002672914091300811,0.003794124319264637,0.00252476353862314,0.004097184732458695,0.0020584365000766926,0.0,1.0325949417802905e-19,1.0325949417802905e-19,2.581487354450726e-19,0.0,202.0,179.0,0,9
1,10,17,289,265,205,248,188,256.0,196.0,17.0,0.0,408.0,0.0,0.0,-408.0,0.0,-17544.0,408.0,0.0,17544.0,0.0,2.106462482098615,17,1.0,4.652426491681278,1,0.058823529411764705,0.4747295565424576,2.823529411764706,7.972318339100347,0.0,0.0,0.0,0.0,0.0,48.0,0.0,24.0,24.0,24.0,24.0,27.712812921102035,22.627416997969522,1.0,1.0,1.0,0.0,0.0,nan,nan,1.411764705882353,0.0,nan,-1.411764705882353,0.0,-3.5709342560553634,1.411764705882353,0.0,3.5709342560553634,0.0,0.0,-3.5709342560553634,0.0,-10.703032770201506,45.0,21.213203435596427,1.0,17.0,136.0,1496.0,18496.0,136.0,680.0,5440.0,52088.0,1496.0,5440.0,34952.0,279616.0,0.042275531758784686,3.904499623606722e-19,0.010568882939696177,0.015853324409544255,0.0,3.904499623606722e-19,0.011064299327494422,0.004954163877982585,0.010651452337662546,0.0,0.0,3.904499623606722e-19,0.0019765049638201383,0.009292927711747,0.00237645048521978,0.008480135200515491,0.0,0.0,0.0,3.904499623606722e-19,0.008862139617376533,6.724890420308772e-05,0.008502632136094207,0.0008190819770922478,0.0073177330533145245,3.904499623606722e-19,3.904499623606722e-19,0.0,0.0,0.0,256.0,196.0,0,10
