ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
8,9,16,256,272,433,256,417,263.5,424.5,16.0,0.0,340.0,0.0,0.0,340.0,0.0,12937.0,340.0,0.0,12937.0,0.0,1.9496480528757179,16,1.0,4.51351666838205,1,0.0625,0.5129130863003744,2.65625,7.0556640625,0.0,0.0,0.0,0.0,0.0,42.5,0.0,21.25,-21.25,-21.25,21.25,26.076809620810597,21.213203435596427,1.0,1.0,1.0,0.0,0.0,nan,nan,1.328125,0.0,nan,1.328125,0.0,3.158447265625,1.328125,0.0,3.158447265625,0.0,0.0,3.158447265625,0.0,8.895130157470703,-45.0,19.79898987322333,1.0,16.0,120.0,1240.0,14400.0,120.0,1240.0,14400.0,178312.0,1240.0,14400.0,178312.0,2299200.0,0.04527073936836133,1.3327358715244278e-18,0.011066180734488337,0.017102279316936503,0.0,4.442452905081427e-19,0.012069514454415257,0.005031870625694217,0.011568741831278822,0.0,0.0,4.442452905081427e-19,0.0017557843300484402,0.010251232906122218,0.0022387517043622493,0.009267492908671977,0.0,0.0,0.0,4.442452905081427e-19,0.009897635148933452,0.0003627409114346397,0.009470315112273248,0.0005370532728998505,0.008041924635975499,0.0,4.442452905081427e-19,0.0,0.0,0.0,263.5,424.5,0,9
8,10,10,100,344,427,334,417,338.5,421.5,10.0,0.0,82.5,0.0,0.0,-82.5,0.0,-1208.625,82.5,0.0,1208.625,0.0,1.0185916357881304,10,1.0,3.5682482323055424,1,0.1,0.9817477042468101,1.65,2.7224999999999997,0.0,0.0,0.0,0.0,0.0,16.5,0.0,8.25,8.25,8.25,8.25,16.24807680927192,12.727922061357855,1.0,1.0,1.0,0.0,0.0,nan,nan,0.825,0.0,nan,-0.825,0.0,-1.208625,0.825,0.0,1.208625,0.0,0.0,-1.208625,0.0,-2.079515625,45.0,11.313708498984761,1.0,10.0,45.0,285.0,2025.0,45.0,120.0,540.0,2892.0,285.0,540.0,1968.0,8856.0,0.06287602690050187,0.0,0.030273642581723114,0.016301192159389372,1.54251836981994e-19,0.0,0.00974621541804761,0.019118682162246794,0.00744622357898033,6.17007347927976e-19,6.17007347927976e-19,0.0,0.011376796052102409,0.008336405605582298,0.013449628203360587,0.003963581615256844,1.54251836981994e-19,3.08503673963988e-19,6.17007347927976e-19,1.54251836981994e-19,0.00961934953684682,0.006407800575553886,0.008226313784661847,0.009744103323728093,0.0022501209978837266,0.0,3.08503673963988e-19,7.7125918490997e-20,0.0,0.0,338.5,421.5,0,10
8,11,9060,13224,287,469,171,355,228.66225165562915,411.4444812362031,9060.0,-5.611866527033271e-11,7115124.490066225,-5769654.384193786,2.1853452381037641e-10,-1988981.887417217,-3644401.3837739713,-2842922761.0409255,6665929.074061811,5987183.309189599,3549113730.036293,7123304279.973014,1.2058069215215712,9240,0.6709694115210098,107.40367905849676,-15,0.6851179673321234,0.829320169051717,0.16789046245691022,0.0023785462331669697,1.1007311983160397e-05,2.8276398149767586e-07,-1.2675126778712972e-13,-1.0591515636806947e-10,-4.824865017087751e-13,981.473442999491,539.6141468601156,785.3338289256319,219.53442465973697,219.53442465973697,735.7537609339747,125.31390620354892,121.70866854912184,41.43669871020132,14.72682586521484,13.416407864998739,88.47079884640304,92.91838542377849,nan,nan,0.0866814380712618,-0.0007384639593745709,nan,-0.02423117269975022,-0.0004664506565219419,-0.003822790231189333,0.08120902438564842,0.0007663057087297792,0.004772383366333519,0.00010063123537887879,-6.457553726751483e-05,-0.0038675235030283615,-5.4358971156739794e-05,-0.0004518750863215061,-48.221301187173765,370.51681066681454,0.9805194805194806,9060.0,522420.0,37239038.0,2962065324.0,511387.0,27498744.0,1868915432.0,143879176608.0,35530903.0,1830244952.0,118740479144.0,8764099256780.0,0.7773088749663829,0.03674697732461242,0.13646223365626406,0.09134877660482843,0.010819534619484912,0.017527105748405988,0.040306284600164416,0.010258967938107516,0.0069525963323685555,0.006859266322379113,0.012928312219177802,0.0058708003339069045,0.003979170057045377,0.022966640834320057,0.015776402744850457,0.005523362830779382,0.0029370991643754207,0.0035853030210547306,0.008585259543355468,0.007010793810372902,0.0017083648661062377,0.01166878712351392,0.00520859254316469,0.0024536499846014247,0.002922452767395196,0.0020758476979665843,0.0054182604713026855,0.007422193388641025,0.004094836660127134,0.004656248749195844,228.66225165562915,411.4444812362031,0,11
9,1,1,1,323,15,322,14,322.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,322.0,14.0,0,1
9,2,6,36,59,17,53,11,55.5,13.5,6.0,0.0,17.5,0.0,0.0,17.5,0.0,88.375,17.5,0.0,88.375,0.0,0.4244131815783877,6,1.0,2.763953195770684,1,0.16666666666666666,2.3561944901923444,0.9722222222222222,0.945216049382716,0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0,2.9166666666666665,-2.9166666666666665,-2.9166666666666665,2.9166666666666665,9.66091783079296,7.0710678118654755,1.0,1.0,1.0,0.0,0.0,nan,nan,0.4861111111111111,0.0,nan,0.4861111111111111,0.0,0.40914351851851855,0.4861111111111111,0.0,0.40914351851851855,0.0,0.0,0.40914351851851855,0.0,0.39436246141975306,-45.0,5.656854249492381,1.0,6.0,15.0,55.0,225.0,15.0,55.0,225.0,979.0,55.0,225.0,979.0,4425.0,0.1527887453682195,0.0,0.010185916357881325,0.0713014145051691,0.0,0.0,0.07064951585826462,0.016541928165199175,0.05761154292017661,3.998207614573284e-18,0.0,0.0,0.040662178100662034,0.07521280638659536,0.031796356502762156,0.05330901185060754,0.0,0.0,0.0,0.0,0.07349700914794298,0.04619966596692678,0.07517838613803876,0.04111798563457758,0.05178513357360379,3.998207614573284e-18,0.0,0.0,0.0,0.0,55.5,13.5,0,2
9,3,8,64,96,17,88,9,91.5,12.5,8.0,0.0,42.0,0.0,0.0,-42.0,0.0,-388.5,42.0,0.0,388.5,0.0,0.7161972439135292,8,1.0,3.1915382432114616,1,0.125,1.3962634015954634,1.3125,1.72265625,0.0,0.0,0.0,0.0,0.0,10.5,0.0,5.25,5.25,5.25,5.25,12.96148139681572,9.899494936611665,1.0,1.0,1.0,0.0,0.0,nan,nan,0.65625,0.0,nan,-0.65625,0.0,-0.7587890625,0.65625,0.0,0.7587890625,0.0,0.0,-0.7587890625,0.0,-1.022369384765625,45.0,8.485281374238571,1.0,8.0,28.0,140.0,784.0,28.0,56.0,196.0,812.0,140.0,196.0,560.0,1960.0,0.07795344151439772,0.0,0.04083275507897023,0.018560343217713746,0.0,0.0,0.01249982298335823,0.025075402469645913,0.007651406795873833,0.0,0.0,0.0,0.012526768445041605,0.01251749213856042,0.016583606479467324,0.0036122379166503064,0.0,2.549877305212554e-19,0.0,0.0,0.014980572373747506,0.005547452140171537,0.013185386205203686,0.010963300626149555,0.0017902955988003243,5.099754610425108e-19,0.0,0.0,0.0,0.0,91.5,12.5,0,3
9,4,6,36,352,34,346,28,348.5,30.5,6.0,0.0,17.5,0.0,0.0,-17.5,0.0,-88.375,17.5,0.0,88.375,0.0,0.4244131815783877,6,1.0,2.763953195770684,1,0.16666666666666666,2.3561944901923444,0.9722222222222222,0.945216049382716,0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0,2.9166666666666665,2.9166666666666665,2.9166666666666665,2.9166666666666665,9.66091783079296,7.0710678118654755,1.0,1.0,1.0,0.0,0.0,nan,nan,0.4861111111111111,0.0,nan,-0.4861111111111111,0.0,-0.40914351851851855,0.4861111111111111,0.0,0.40914351851851855,0.0,0.0,-0.40914351851851855,0.0,-0.39436246141975306,45.0,5.656854249492381,1.0,6.0,15.0,55.0,225.0,15.0,20.0,50.0,146.0,55.0,50.0,104.0,260.0,0.1527887453682195,0.0,0.010185916357881325,0.0713014145051691,0.0,0.0,0.07064951585826462,0.016541928165199175,0.05761154292017661,3.998207614573284e-18,0.0,0.0,0.040662178100662034,0.07521280638659536,0.031796356502762156,0.05330901185060754,0.0,0.0,0.0,0.0,0.07349700914794298,0.04619966596692678,0.07517838613803876,0.04111798563457758,0.05178513357360379,3.998207614573284e-18,0.0,0.0,0.0,0.0,348.5,30.5,0,4
9,5,13,169,50,51,37,38,43.0,44.0,13.0,0.0,182.0,0.0,0.0,182.0,0.0,4550.0,182.0,0.0,4550.0,0.0,1.4813652395476413,13,1.0,4.068428945128219,1,0.07692307692307693,0.675052966887063,2.1538461538461537,4.6390532544378695,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,-14.0,-14.0,14.0,21.166010488516726,16.97056274847714,1.0,1.0,1.0,0.0,0.0,nan,nan,1.0769230769230769,0.0,nan,1.0769230769230769,0.0,2.0710059171597632,1.0769230769230769,0.0,2.0710059171597632,0.0,0.0,2.0710059171597632,0.0,4.70368684569868,-45.0,15.556349186104047,1.0,13.0,78.0,650.0,6084.0,78.0,650.0,6084.0,60710.0,650.0,6084.0,60710.0,630708.0,0.04863067705585692,0.0,0.021613634247047514,0.013508521404404701,5.639832789654156e-19,0.0,0.007654828795829327,0.013808710768947024,0.00667921336106677,0.0,0.0,0.0,0.00914743702508145,0.005784899212534418,0.01006885160235721,0.003887869200496108,3.470666332094866e-19,3.470666332094866e-19,0.0,0.0,0.005894806506882659,0.006073043942079703,0.005140511240191244,0.007717136619179551,0.0024372434730366506,0.0,1.3014998745355746e-19,1.735333166047433e-19,3.470666332094866e-19,0.0,43.0,44.0,0,5
9,6,4,16,315,53,311,49,312.5,50.5,4.0,0.0,5.0,0.0,0.0,5.0,0.0,10.25,5.0,0.0,10.25,0.0,0.15915494309189537,4,1.0,2.256758334191025,1,0.25,6.2831853071795845,0.625,0.390625,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.25,-1.25,-1.25,1.25,6.324555320336759,4.242640687119285,1.0,1.0,1.0,0.0,0.0,nan,nan,0.3125,0.0,nan,0.3125,0.0,0.16015625,0.3125,0.0,0.16015625,0.0,0.0,0.16015625,0.0,0.089111328125,-45.0,2.8284271247461903,1.0,4.0,6.0,14.0,36.0,6.0,14.0,36.0,98.0,14.0,36.0,98.0,276.0,0.14147106052612923,0.0,0.11003304707587827,0.015719006725125474,0.0,0.0,0.05763635799212671,0.04017079496420954,0.0017465563027917195,0.0,0.0,0.0,0.0013584326799491032,0.06229384146623798,0.007568410645430784,0.0001940618114213022,0.0,0.0,0.0,0.0,0.04137829067971989,0.07156568356747796,0.018651496319936265,0.0011859332920190688,2.1562423491255804e-05,0.0,0.0,0.0,0.0,0.0,312.5,50.5,0,6
9,7,14,196,130,59,116,45,122.5,51.5,14.0,0.0,227.5,0.0,0.0,-227.5,0.0,-6608.875,227.5,0.0,6608.875,0.0,1.6370222718023524,14,1.0,4.222008245644752,1,0.07142857142857142,0.6108652381980152,2.3214285714285716,5.389030612244899,0.0,0.0,0.0,0.0,0.0,32.5,0.0,16.25,16.25,16.25,16.25,22.80350850198276,18.384776310850235,1.0,1.0,1.0,0.0,0.0,nan,nan,1.1607142857142858,0.0,nan,-1.1607142857142858,0.0,-2.408482142857143,1.1607142857142858,0.0,2.408482142857143,0.0,0.0,-2.408482142857143,0.0,-5.908845760880883,45.0,16.970562748477143,1.0,14.0,91.0,819.0,8281.0,91.0,364.0,2366.0,18382.0,819.0,2366.0,12376.0,80444.0,0.04520377081899986,5.914508305581781e-19,0.019704207792897374,0.012749781513051244,0.0,0.0,0.007180753762326332,0.01259889652473111,0.006412612003605655,0.0,1.4786270763954454e-19,0.0,0.008508363097427144,0.00530374126103994,0.00924014311609004,0.0038038194836563714,2.9572541527908907e-19,2.9572541527908907e-19,2.9572541527908907e-19,0.0,0.005207335968236177,0.0058230664599767164,0.004588298859574925,0.007152582923006681,0.00243426918282349,1.8482838454943067e-20,3.6965676909886134e-20,1.4786270763954454e-19,2.9572541527908907e-19,0.0,122.5,51.5,0,7
9,8,10,100,360,61,350,51,354.5,55.5,10.0,0.0,82.5,0.0,0.0,-82.5,0.0,-1208.625,82.5,0.0,1208.625,0.0,1.0185916357881304,10,1.0,3.5682482323055424,1,0.1,0.9817477042468101,1.65,2.7224999999999997,0.0,0.0,0.0,0.0,0.0,16.5,0.0,8.25,8.25,8.25,8.25,16.24807680927192,12.727922061357855,1.0,1.0,1.0,0.0,0.0,nan,nan,0.825,0.0,nan,-0.825,0.0,-1.208625,0.825,0.0,1.208625,0.0,0.0,-1.208625,0.0,-2.079515625,45.0,11.313708498984761,1.0,10.0,45.0,285.0,2025.0,45.0,120.0,540.0,2892.0,285.0,540.0,1968.0,8856.0,0.06287602690050187,0.0,0.030273642581723114,0.016301192159389372,1.54251836981994e-19,0.0,0.00974621541804761,0.019118682162246794,0.00744622357898033,6.17007347927976e-19,6.17007347927976e-19,0.0,0.011376796052102409,0.008336405605582298,0.013449628203360587,0.003963581615256844,1.54251836981994e-19,3.08503673963988e-19,6.17007347927976e-19,1.54251836981994e-19,0.00961934953684682,0.006407800575553886,0.008226313784661847,0.009744103323728093,0.0022501209978837266,0.0,3.08503673963988e-19,7.7125918490997e-20,0.0,0.0,354.5,55.5,0,8
9,9,8,64,11,89,3,81,6.5,84.5,8.0,0.0,42.0,0.0,0.0,-42.0,0.0,-388.5,42.0,0.0,388.5,0.0,0.7161972439135292,8,1.0,3.1915382432114616,1,0.125,1.3962634015954634,1.3125,1.72265625,0.0,0.0,0.0,0.0,0.0,10.5,0.0,5.25,5.25,5.25,5.25,12.96148139681572,9.899494936611665,1.0,1.0,1.0,0.0,0.0,nan,nan,0.65625,0.0,nan,-0.65625,0.0,-0.7587890625,0.65625,0.0,0.7587890625,0.0,0.0,-0.7587890625,0.0,-1.022369384765625,45.0,8.485281374238571,1.0,8.0,28.0,140.0,784.0,28.0,56.0,196.0,812.0,140.0,196.0,560.0,1960.0,0.07795344151439772,0.0,0.04083275507897023,0.018560343217713746,0.0,0.0,0.01249982298335823,0.025075402469645913,0.007651406795873833,0.0,0.0,0.0,0.012526768445041605,0.01251749213856042,0.016583606479467324,0.0036122379166503064,0.0,2.549877305212554e-19,0.0,0.0,0.014980572373747506,0.005547452140171537,0.013185386205203686,0.010963300626149555,0.0017902955988003243,5.099754610425108e-19,0.0,0.0,0.0,0.0,6.5,84.5,0,9
9,10,25,45,308,93,303,84,304.2,88.0,25.0,8.881784197001252e-16,33.99999999999999,26.4,0.0,0.0,0.0,0.0,100.0,-66.0,100.4,-87.11999999999998,1.187357423813426,25,0.812403840463596,5.641895835477563,1,0.5555555555555556,0.8422063819572613,0.21439999999999998,0.011151360000000003,0.005156388864,0.00016057958400000002,-1.46119549186474e-07,-1.6957204070400003e-05,0.0,4.0,1.36,1.36,-0.0,-0.0,4.0,8.0,8.0,2.23606797749979,1.2522854315746104,1.0,4.0,4.664761515876241,nan,nan,0.05439999999999999,0.008447999999999999,nan,0.0,0.0,0.0,0.16,-0.02112,0.0064256,-0.0011151359999999996,0.0,0.0,0.0,0.0,0.0,19.31370849898476,1.0,25.0,30.0,70.0,192.0,100.0,120.0,280.0,768.0,500.0,534.0,1206.0,3234.0,0.4973591971621729,0.1492077591486519,0.07460387957432595,0.03730193978716297,0.06900858860625149,0.009325484946790743,0.020826916381165992,0.0018650969893581485,0.07848949830215542,0.018417832769911716,0.03905046821468623,0.032056354504593175,0.04371321068808161,0.029870693970189096,0.03331918059113776,0.023750844473857672,0.021018768805852572,0.00707425459635454,0.0009981183107111967,0.013806089042319107,0.09366162517847708,0.013740519226286985,0.061302920966624666,0.009456624578854987,0.05751019281150736,0.03787840775311205,0.020302964980835236,0.019537983793793807,0.031145207269313475,0.018894579973978608,304.2,88.0,0,10
9,11,10,100,376,89,366,79,370.5,83.5,10.0,0.0,82.5,0.0,0.0,-82.5,0.0,-1208.625,82.5,0.0,1208.625,0.0,1.0185916357881304,10,1.0,3.5682482323055424,1,0.1,0.9817477042468101,1.65,2.7224999999999997,0.0,0.0,0.0,0.0,0.0,16.5,0.0,8.25,8.25,8.25,8.25,16.24807680927192,12.727922061357855,1.0,1.0,1.0,0.0,0.0,nan,nan,0.825,0.0,nan,-0.825,0.0,-1.208625,0.825,0.0,1.208625,0.0,0.0,-1.208625,0.0,-2.079515625,45.0,11.313708498984761,1.0,10.0,45.0,285.0,2025.0,45.0,120.0,540.0,2892.0,285.0,540.0,1968.0,8856.0,0.06287602690050187,0.0,0.030273642581723114,0.016301192159389372,1.54251836981994e-19,0.0,0.00974621541804761,0.019118682162246794,0.00744622357898033,6.17007347927976e-19,6.17007347927976e-19,0.0,0.011376796052102409,0.008336405605582298,0.013449628203360587,0.003963581615256844,1.54251836981994e-19,3.08503673963988e-19,6.17007347927976e-19,1.54251836981994e-19,0.00961934953684682,0.006407800575553886,0.008226313784661847,0.009744103323728093,0.0022501209978837266,0.0,3.08503673963988e-19,7.7125918490997e-20,0.0,0.0,370.5,83.5,0,11
9,12,10440,14508,396,193,303,37,348.46197318007665,116.01340996168582,10440.0,6.775735528208315e-11,5521810.903352492,3668664.0506955814,4.705498213297687e-10,3899455.3237547833,8930643.295695733,4236270492.8096375,16515692.122605367,3961859.228673356,7855973036.761665,16559107752.20349,1.4217875758781162,10649,0.8712255149250553,115.29362882239026,-43,0.7196029776674938,0.7033399482214394,0.2021907985969622,0.015294147741718722,1.930500951240392e-05,1.7321002986522178e-06,9.681425289908773e-13,-3.0176180763731846e-08,9.969105831017447e-12,1700.9908116797783,409.8811256725073,528.9090903594342,-373.51104633666506,-373.51104633666506,1581.9628469928514,164.97227944984107,162.3360711610331,33.734255586866,12.461516699389858,11.40175425099138,81.45481442157259,80.98208450490836,nan,nan,0.050661790264313604,0.0003294251083206048,nan,0.03577692014719014,0.0008019208339611933,0.003722906993710965,0.1515290083326486,0.0003557523631277313,0.006903963524191094,0.0001424246585113646,-0.0019255898827793417,0.010671742403758738,0.00017036285284093876,0.0009491330338163426,17.675687018295694,431.88939366884495,0.9803737440135224,10440.0,474623.0,27099109.0,1737712469.0,824900.0,41401037.0,2504677519.0,166934949767.0,81693854.0,4334144183.0,268973947073.0,18195842806457.0,0.5044063615920427,0.0063021135245292645,0.18102580125951773,0.09890994514780459,0.004442205064302208,0.0030429256576505487,0.024690642000029774,0.045497446850855654,0.037148725534612625,0.0015708187796250159,0.0021009189383028332,0.0030465160057108207,0.007992584563486449,0.010810710600185881,0.010619280814065803,0.016014244191598158,0.0015069201932623173,0.0013605546976141192,0.0014600204572741823,0.0025367878384854508,0.017378188998481342,0.013743654077403298,0.013383850018566566,0.002311923423243628,0.007334315404219017,0.0017414119824801213,0.001270821701096315,0.0006201714472310247,0.0009448764419469728,0.00208443834153922,348.46197318007665,116.01340996168582,0,12
9,13,11,121,45,128,34,117,39.0,122.0,11.0,0.0,110.0,0.0,0.0,-110.0,0.0,-1958.0,110.0,0.0,1958.0,0.0,1.1719591264039568,11,1.0,3.742410318509555,1,0.09090909090909091,0.8532720787527831,1.8181818181818181,3.305785123966942,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,10.0,10.0,17.88854381999832,14.142135623730951,1.0,1.0,1.0,0.0,0.0,nan,nan,0.9090909090909091,0.0,nan,-0.9090909090909091,0.0,-1.4710743801652892,0.9090909090909091,0.0,1.4710743801652892,0.0,0.0,-1.4710743801652892,0.0,-2.802404207362885,45.0,12.727922061357857,1.0,11.0,55.0,385.0,3025.0,55.0,165.0,825.0,4917.0,385.0,825.0,3333.0,16665.0,0.07002817496043394,1.999103807286642e-18,0.01400563499208679,0.02801126998417357,0.0,9.99551903643321e-19,0.021624700427781977,0.004257713037594396,0.01994402422873158,0.0,0.0,0.0,0.002128856518797169,0.019944024228731542,0.0005826344156707824,0.016717125926554784,0.0,9.99551903643321e-19,0.0,0.0,0.020721168903172472,0.006313605800336777,0.019582611618887732,0.003706271972177917,0.015090769182257673,9.99551903643321e-19,0.0,9.99551903643321e-19,0.0,0.0,39.0,122.0,0,13
9,14,9,81,88,140,79,131,83.0,135.0,9.0,0.0,60.0,0.0,0.0,-60.0,0.0,-708.0,60.0,0.0,708.0,0.0,0.8665102457225413,9,1.0,3.385137501286538,1,0.1111111111111111,1.1540544441758425,1.4814814814814814,2.194787379972565,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,14.60593486680443,11.313708498984761,1.0,1.0,1.0,0.0,0.0,nan,nan,0.7407407407407407,0.0,nan,-0.7407407407407407,0.0,-0.9711934156378601,0.7407407407407407,0.0,0.9711934156378601,0.0,0.0,-0.9711934156378601,0.0,-1.4906264288980338,45.0,9.899494936611665,1.0,9.0,36.0,204.0,1296.0,36.0,84.0,336.0,1596.0,204.0,336.0,1092.0,4368.0,0.0895246554891911,4.685399548328066e-18,0.014920775914865198,0.03730193978716295,0.0,1.5617998494426888e-18,0.030774100324409408,0.0018650969893581723,0.027510180593032674,0.0,0.0,0.0,0.0078100936429372205,0.029870693970189037,0.004954163877982537,0.023750844473857648,0.0,3.1235996988853777e-18,0.0,0.0,0.03176857586756327,0.01374051922628695,0.030111116628973467,0.00945662457885494,0.021964066986982313,1.5617998494426888e-18,1.5617998494426888e-18,1.5617998494426888e-18,0.0,0.0,83.0,135.0,0,14
9,15,23,529,389,132,366,109,377.0,120.0,23.0,0.0,1012.0,0.0,0.0,-1012.0,0.0,-79948.0,1012.0,0.0,79948.0,0.0,3.051623039283733,23,1.0,5.4115163798060095,1,0.043478260869565216,0.3276944718030169,3.8260869565217392,14.638941398865786,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,44.0,44.0,44.0,37.52332607858744,31.11269837220809,1.0,1.0,1.0,0.0,0.0,nan,nan,1.9130434782608696,0.0,nan,-1.9130434782608696,0.0,-6.570888468809073,1.9130434782608696,0.0,6.570888468809073,0.0,0.0,-6.570888468809073,0.0,-26.800690392044054,45.0,29.698484809834998,1.0,23.0,253.0,3795.0,64009.0,253.0,1771.0,19481.0,256795.0,3795.0,19481.0,171787.0,1889657.0,0.02762193227214713,1.0325949417802904e-18,0.010881367258724623,0.008370282506711253,5.162974708901452e-19,0.0,0.004710878005843275,0.006903753670824648,0.0045517734623272766,3.4850079285084804e-19,5.1629747089014525e-20,0.0,0.004975526824081173,0.003253390221733906,0.005132001540431612,0.002937810961867462,1.0325949417802905e-19,0.0,7.744462063352178e-20,0.0,0.002672914091300811,0.003794124319264637,0.00252476353862314,0.004097184732458695,0.0020584365000766926,0.0,1.0325949417802905e-19,1.0325949417802905e-19,2.581487354450726e-19,0.0,377.0,120.0,0,15
9,16,3,9,242,155,239,152,240.0,153.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.05305164769729846,3,1.0,1.9544100476116797,1,0.3333333333333333,18.849555921538755,0.4444444444444444,0.19753086419753085,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0.6666666666666666,4.618802153517006,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,nan,nan,0.2222222222222222,0.0,nan,0.2222222222222222,0.0,0.07407407407407407,0.2222222222222222,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.024691358024691357,-45.0,1.4142135623730951,1.0,3.0,3.0,5.0,9.0,3.0,5.0,9.0,17.0,5.0,9.0,17.0,33.0,0.4774648292756859,0.0,0.15915494309189515,0.3183098861837905,0.0,0.0,0.47746482927568534,0.31830988618379025,0.31830988618379047,0.0,0.0,0.0,0.1591549430918946,0.3183098861837897,0.3183098861837899,0.31830988618379036,0.0,0.0,0.0,0.0,0.4774648292756848,0.31830988618378997,0.3183098861837893,0.3183098861837898,0.3183098861837903,0.0,0.0,0.0,0.0,0.0,240.0,153.0,0,16
