Channel_DNA,Count_IdentifyPrimaryObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RescaleIntensity,ExecutionTime_06Resize,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09MeasureObjectSizeShape,FileName_DNA,FileName_OverlayObjects,Frame_DNA,Group_Index,Group_Length,Group_Number,Height_DNA,ImageNumber,ImageSet_ImageSet,MD5Digest_DNA,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RescaleIntensity,ModuleError_06Resize,ModuleError_08IdentifyPrimaryObjects,ModuleError_09MeasureObjectSizeShape,PathName_DNA,PathName_OverlayObjects,Scaling_DNA,Series_DNA,Threshold_FinalThreshold_IdentifyPrimaryObjects,Threshold_OrigThreshold_IdentifyPrimaryObjects,Threshold_SumOfEntropies_IdentifyPrimaryObjects,Threshold_WeightedVariance_IdentifyPrimaryObjects,URL_DNA,URL_OverlayObjects,Width_DNA
-1,15.0,0.0,0.0,0.171875,0.0,0.671875,0.25,0.421875,1.125,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,0,11,95,1,2048,11,b'eLtbPbCZG01BdC1LjSCFqaFBvLNRfG5iRXxBUX6WXklmGrgIhfkEGEAgF2IWtiAGvMCFBBGQAQ5dIA0MczsAQcSTTQ==',c298fb87d2bce0dbbbb9fa8b7c8f75d9,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.11725093424320221,0.117250934,-11.747318263332978,0.06927122071246572,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well2_40X_F10_C2_max_proj.png,2048
-1,11.0,0.0,0.0,0.203125,0.0,0.78125,0.28125,0.34375,0.984375,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,0,12,95,1,2048,12,b'eLtbPbCZG01BdC1LjSCFqaFhvLNRfG5iRXxBUX6WXklmGrgIhfkEGEAgF2IWtiAGvMCFBBGQAQ5dIA0MczsAQh2TTg==',59f847ce259b2b5750bbb8e652f200ca,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.02919270098209381,0.029192701,-12.036710290641603,0.06206787173302075,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well2_40X_F11_C2_max_proj.png,2048
-1,13.0,0.0,0.0,0.1875,0.0,0.65625,0.234375,0.296875,1.0625,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,0,13,95,1,2048,13,b'eLtbPbCZG01BdC1LjSCFqaFRvLNRfG5iRXxBUX6WXklmGrgIhfkEGEAgF2IWtiAGvMCFBBGQAQ5dIA0MczsAQnaTTw==',e4a96a002656c3fb49294bd5cd75c5f9,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.004192570224404335,0.00419257,-13.109956670422395,0.06667187359465743,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well2_40X_F12_C2_max_proj.png,2048
-1,13.0,0.0,0.0,0.265625,0.0,0.546875,0.234375,0.296875,0.9375,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.png,0,14,95,1,2048,14,b'eLtbPbCZG01BdC1LjSCFqaFxvLNRfG5iRXxBUX6WXklmGrgIhfkEGEAgF2IWtiAGvMCFBBGQAQ5dIA0MczsAQs+TUA==',37cbccdc32090b3a1e733129ba657401,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.08394165337085724,0.08394165,-11.580267263017873,0.0575423808526736,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well2_40X_F13_C2_max_proj.png,2048
-1,15.0,0.0,0.0,0.21875,0.0,0.6875,0.28125,0.375,1.03125,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.png,0,15,95,1,2048,15,b'eLtbPbCZG01BdC1LjSCFqaFJvLNRfG5iRXxBUX6WXklmGrgIhfkEGEAgF2IWtiAGvMCFBBGQAQ5dIA0MczsAQyiTUQ==',f20cf78186e125b04e1ab45ee93aef6b,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.0903327539563179,0.090332754,-11.934784797060834,0.08456908952121012,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well2_40X_F14_C2_max_proj.png,2048
-1,8.0,0.0,0.0,0.1875,0.0,0.5625,0.265625,0.328125,1.109375,NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.png,0,16,95,1,2048,16,b'eLtbPbCZG01BdC1LzaCFqUG8s1F8bmJFfEFRfpZeSWYauAiF+QQYQCAXYha2IAa8wIUEEZABDl0gDQxzOwBC7pNQ',a146108d45fba7a3f1b346bd24350202,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.027337370440363884,0.02733737,-12.471846932895893,0.03563260152234449,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well6_40X_F00_C2_max_proj.png,2048
-1,8.0,0.0,0.0,0.203125,0.0,0.578125,0.25,0.3125,1.0,NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.png,0,17,95,1,2048,17,b'eLtbPbCZG01BdC1LzaCFqWG8s1F8bmJFfEFRfpZeSWYauAiF+QQYQCAXYha2IAa8wIUEEZABDl0gDQxzOwBDR5NR',ca1eee2a586298b19d763e2bfd33f200,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.0318281464278698,0.031828146,-12.444006016094292,0.031445554598761305,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well6_40X_F01_C2_max_proj.png,2048
-1,9.0,0.0,0.0,0.171875,0.0,0.6875,0.28125,0.375,1.078125,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.png,0,18,95,1,2048,18,b'eLtbPbCZG01BdC1LzaCFqVG8s1F8bmJFfEFRfpZeSWYauAiF+QQYQCAXYha2IAa8wIUEEZABDl0gDQxzOwBDoJNS',59ff6061069644eec0fbf4f4c8bf60d1,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.07515137642621994,0.07515138,-12.347100222944494,0.06926850141723406,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well6_40X_F02_C2_max_proj.png,2048
-1,12.0,0.0,0.0,0.171875,0.0,0.515625,0.21875,0.296875,0.921875,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.png,0,19,95,1,2048,19,b'eLtbPbCZG01BdC1LzaCFqXG8s1F8bmJFfEFRfpZeSWYauAiF+QQYQCAXYha2IAa8wIUEEZABDl0gDQxzOwBD+ZNT',9eb91421ec67e05b3ec7d25e80d2b18f,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.1025528609752655,0.10255286,-12.14200638948202,0.07099570636448505,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well6_40X_F03_C2_max_proj.png,2048
-1,5.0,0.0,0.0,0.421875,0.0,0.609375,0.25,0.3125,0.984375,NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.tif,NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.png,0,20,95,1,2048,20,b'eLtbPbCZG01BdC1LzaCFqUm8s1F8bmJFfEFRfpZeSWYauAiF+QQYQCAXYha2IAa8wIUEEZABDl0gDQxzOwBEUpNU',d922f235881ec8bc8d1af2c67141c705,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230721_normal_c2_v2,65535,0,0.028305595740675926,0.028305596,-12.310504219932664,0.048857528515583226,file:////imaging_storage/shared/users/Amulya/converted_v2/normal/c2/NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230721_normal_c2_v2/NP_LMNA_K9me2_Pol2_Well6_40X_F04_C2_max_proj.png,2048
