ImageNumber,ObjectNumber,FileName_DNA,PathName_DNA,Children_FillObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
6,4,AG00989F_F05_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,202.1424706943192,340.4093778178539,0,4
7,1,AG00989F_F06_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,153.674317617866,56.5031017369727,0,1
7,2,AG00989F_F06_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,33.136935603256845,118.21317542561066,0,2
7,3,AG00989F_F06_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,465.4101825168108,192.17483189241113,0,3
7,4,AG00989F_F06_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,196.08272506082724,269.06958637469586,0,4
8,1,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,263.5624705327676,16.016030174446016,0,1
8,2,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,397.0025348542459,146.55069708491763,0,2
8,3,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,20.751351351351353,199.92432432432432,0,3
8,4,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,64.42217768871076,256.99599198396794,0,4
8,5,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,424.2893617021277,261.89574468085107,0,5
8,6,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,173.8831391363948,304.0459218642906,0,6
8,7,AG00989F_F07_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,220.32292218104817,448.3620963472737,0,7
9,1,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,218.96980461811722,9.64120781527531,0,1
9,2,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,260.60565593087193,41.48468185388845,0,2
9,3,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,288.66530612244895,140.61156462585035,0,3
9,4,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,431.99640287769785,284.15737410071944,0,4
9,5,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,284.78847143592384,377.26608337622235,0,5
9,6,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,134.03604193971165,407.9469200524246,0,6
9,7,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,205.30398205272013,467.5440269209198,0,7
9,8,AG00989F_F08_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,254.13595413595414,446.37264537264537,0,8
10,1,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,200.65176470588236,21.367058823529412,0,1
10,2,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,500.0581140350877,77.85416666666667,0,2
10,3,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,29.249374061091636,141.33850776164246,0,3
10,4,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,192.20024052916415,143.01383042693928,0,4
10,5,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,289.0095137420719,278.69344608879493,0,5
10,6,AG00989F_F09_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,474.90079893475365,323.99400798934755,0,6
11,1,AG00989F_F10_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,42.08546059933407,78.47058823529412,0,1
11,2,AG00989F_F10_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,137.201529219006,96.72528672856363,0,2
11,3,AG00989F_F10_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,259.252457002457,255.2960687960688,0,3
11,4,AG00989F_F10_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,78.32458563535911,307.71132596685084,0,4
11,5,AG00989F_F10_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,16.838755304101838,325.15346534653463,0,5
12,1,AG00989F_F11_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,135.64008468595625,117.76852505292872,0,1
12,2,AG00989F_F11_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,335.4065685164213,118.64854662136655,0,2
12,3,AG00989F_F11_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,225.6703071672355,192.09897610921502,0,3
12,4,AG00989F_F11_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,82.3029702970297,318.1907590759076,0,4
13,1,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,68.13191489361702,23.156028368794328,0,1
13,2,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,131.66129032258064,56.257296466973884,0,2
13,3,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,296.90242165242165,101.6517094017094,0,3
13,4,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,473.6180670873464,118.10328794420458,0,4
13,5,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,221.26650366748166,195.06764466177668,0,5
13,6,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,110.49454078355812,174.22607578676943,0,6
13,7,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,265.23664122137404,229.30687022900764,0,7
13,8,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,28.224633749321757,345.51275094953877,0,8
13,9,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,86.61336613366133,363.06970069700697,0,9
13,10,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,324.5614973262032,382.23189110354883,0,10
13,11,AG00989F_F12_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,184.63607924921794,494.06882168925966,0,11
14,1,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,329.2459677419355,107.21102150537635,0,1
14,2,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,12.930397727272727,192.28267045454547,0,2
14,3,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,32.60033444816054,296.7583612040134,0,3
14,4,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,298.67283950617286,317.22446689113355,0,4
14,5,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,498.3110307414105,345.05515370705245,0,5
14,6,AG00989F_F13_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,353.4903160040775,359.8939857288481,0,6
15,1,AG00989F_F14_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,42.2778297474275,10.541627689429374,0,1
15,2,AG00989F_F14_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,381.350699844479,32.42690513219284,0,2
15,3,AG00989F_F14_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,2.6029411764705883,82.74264705882354,0,3
15,4,AG00989F_F14_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,61.411458333333336,165.64657738095238,0,4
15,5,AG00989F_F14_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,37.857840742550074,330.69565217391306,0,5
16,1,AG00989F_F15_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,198.56164383561645,31.14109589041096,0,1
16,2,AG00989F_F15_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,497.6046798029557,197.4408866995074,0,2
16,3,AG00989F_F15_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,409.96849087893867,366.8186843559978,0,3
17,1,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,82.69822485207101,7.349112426035503,0,1
17,2,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,483.22391857506364,5.139949109414759,0,2
17,3,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,63.2635814889336,100.59825620389,0,3
17,4,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,231.40690817186183,127.59014321819714,0,4
17,5,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,452.7257636122178,198.00597609561754,0,5
17,6,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,180.31708991077556,341.77556623198353,0,6
17,7,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,83.99303987960873,384.28856282919486,0,7
17,8,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,214.50362844702468,428.0507982583454,0,8
17,9,AG00989F_F16_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,254.02631578947367,452.9592529711375,0,9
18,1,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,258.2369668246445,7.2725118483412325,0,1
18,2,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,17.612903225806452,17.306451612903224,0,2
18,3,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,388.3436196830692,23.647206005004172,0,3
18,4,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,381.94361633182115,86.44718081659106,0,4
18,5,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,127.7983193277311,105.97802197802197,0,5
18,6,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,245.14769975786925,139.19249394673125,0,6
18,7,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,26.20951650038373,145.4205679201842,0,7
18,8,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,81.30848748639826,178.00272034820458,0,8
18,9,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,317.8653618030842,160.8973902728351,0,9
18,10,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,501.19235364396656,196.1505376344086,0,10
18,11,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,185.6178861788618,218.40650406504065,0,11
18,12,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,159.86206896551724,253.2822477650064,0,12
18,13,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,91.53881278538813,440.9015003261579,0,13
18,14,AG00989F_F17_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,414.885004599816,473.378104875805,0,14
19,1,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,100.07766990291262,1.796116504854369,0,1
19,2,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,413.99577167019027,17.69450317124736,0,2
19,3,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,113.85878243512974,59.87325349301397,0,3
19,4,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,328.86107382550335,104.71409395973154,0,4
19,5,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,435.35351914978946,137.97212753158212,0,5
19,6,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,259.3974121996303,229.79482439926062,0,6
19,7,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,303.7885766927683,318.6167664670659,0,7
19,8,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,23.110681114551085,374.36919504643964,0,8
19,9,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,374.8235294117647,410.6790405482581,0,9
19,10,AG00989F_F18_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,197.2378048780488,425.3696646341463,0,10
20,1,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,104.92805755395683,150.67625899280574,0,1
20,2,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,21.066815144766146,201.94265033407572,0,2
20,3,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,493.9775429326288,216.42602377807134,0,3
20,4,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,138.81553398058253,300.02912621359224,0,4
20,5,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,197.07424144609425,344.8353776630084,0,5
20,6,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,263.9874686716792,441.2872180451128,0,6
20,7,AG00989F_F19_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,119.01318681318682,467.010989010989,0,7
21,1,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,74.4313154831199,53.952270081490106,0,1
21,2,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,395.8599852616065,137.00221075902726,0,2
21,3,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,163.17144600366078,209.23550945698597,0,3
21,4,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,37.277010050251256,217.06155778894473,0,4
21,5,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,215.44996853366897,219.91189427312776,0,5
21,6,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,204.94009584664536,295.3394568690096,0,6
21,7,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,314.91949396204717,305.7406555491662,0,7
21,8,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,64.64951768488746,485.4823151125402,0,8
21,9,AG00989F_F20_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,228.77292817679557,474.90773480662983,0,9
22,1,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,256.41597139451727,9.921334922526817,0,1
22,2,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,314.4199759326113,83.07160048134777,0,2
22,3,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,16.543956043956044,125.97527472527473,0,3
22,4,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,104.29548762736536,163.38646288209608,0,4
22,5,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,42.66144975288303,211.33607907742999,0,5
22,6,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,273.89066193853427,258.4462174940898,0,6
22,7,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,96.80832857957786,295.4774671990873,0,7
22,8,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,21.328028293545536,362.367816091954,0,8
22,9,AG00989F_F21_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,121.8715651135006,387.1720430107527,0,9
23,1,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,175.13986784140968,47.448237885462554,0,1
23,2,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,74.45326409495549,142.6446587537092,0,2
23,3,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,167.08809891808346,188.29572385368365,0,3
23,4,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,49.64098728496634,198.09199700822737,0,4
23,5,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,35.27976878612717,261.9576107899807,0,5
23,6,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,119.63598032326071,324.0295151089248,0,6
23,7,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,26.18611111111111,421.2972222222222,0,7
23,8,AG00989F_F22_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,251.61867704280155,456.78710394663705,0,8
24,1,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,27.63101604278075,6.160427807486631,0,1
24,2,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,437.9735064935065,69.05818181818182,0,2
24,3,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,255.673721340388,117.3233392122281,0,3
24,4,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,52.658956428187196,144.8041958041958,0,4
24,5,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,6.47244094488189,202.74015748031496,0,5
24,6,AG00989F_F23_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,174.18272727272728,497.48636363636365,0,6
25,1,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,425.6507042253521,3.7549295774647886,0,1
25,2,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,176.24249605055292,44.56003159557662,0,2
25,3,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,356.3551542513168,139.3107599699022,0,3
25,4,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,47.18210361067504,202.1153846153846,0,4
25,5,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,194.22495755517826,219.3446519524618,0,5
25,6,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,114.88953749438707,295.44948361023796,0,6
25,7,AG00989F_F24_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,377.50782268578877,296.6799217731421,0,7
26,1,AG01972E_F00_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,197.85638297872342,17.488297872340425,0,1
26,2,AG01972E_F00_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,432.078431372549,16.11236802413273,0,2
26,3,AG01972E_F00_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,116.35849056603773,18.754716981132077,0,3
26,4,AG01972E_F00_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,360.36008522727275,17.56534090909091,0,4
26,5,AG01972E_F00_C2_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,1,56.8186555497655,39.98645127670662,0,5
