ImageNumber,ObjectNumber,FileName_DNA,PathName_DNA,Children_FillObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,419.1768351733488,174.3019562269998,0,1
1,2,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,219.11068511418569,246.6287714619103,0,2
1,3,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,327.72606412080097,155.03145858409016,0,3
1,4,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,394.78868278938717,225.74947170697348,0,4
1,5,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,188.63091068301225,285.86295971978984,0,5
1,6,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,289.31545406266594,300.84333510355816,0,6
1,7,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,134.18843215714804,287.3990542015278,0,7
1,8,Late_progeria_IF_Test_0.1um_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,174.48134328358208,324.8727888336097,0,8
2,1,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,93.68551797040169,143.56324876673713,0,1
2,2,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,152.17637201508168,155.52492668621701,0,2
2,3,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,271.0341447789878,186.07386290839204,0,3
2,4,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,128.67027296937417,217.98568575233023,0,4
2,5,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,215.99223221586263,251.66966475878985,0,5
2,6,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,205.8,284.2,0,6
2,7,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,295.2203619909502,280.8260180995475,0,7
2,8,Late_progeria_IF_Test_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,399.1366419019316,281.26662704309064,0,8
3,1,Late_progeria_IF_Test_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,283.4737235367372,286.15133250311334,0,1
3,2,Late_progeria_IF_Test_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,166.43059196909067,330.5310473299296,0,2
4,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,210.80708974081293,299.5830625947585,0,1
4,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,318.0716036772217,264.33432073544435,0,2
4,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_1_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,139.7071186440678,364.6020338983051,0,3
5,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,108.31538461538462,109.88461538461539,0,1
5,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,134.42198493502192,151.1664597301548,0,2
5,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,443.0,246.0,0,3
5,4,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,97.11918556530375,227.1317662638636,0,4
5,5,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,312.8284190250408,289.3051480877825,0,5
6,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_3_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,187.0,334.0,0,1
6,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_3_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,266.49362007549576,268.55082673188366,0,2
7,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_3_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,269.16188197767144,165.6161616161616,0,1
7,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_3_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,187.0,334.0,0,2
7,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_3_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,266.221217958216,280.0239739220625,0,3
8,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,241.97229403443734,134.4494902687674,0,1
8,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,332.44158719346046,236.71977179836512,0,2
8,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,172.3625137816979,142.09900771775082,0,3
8,4,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,252.91509433962264,237.67688679245282,0,4
8,5,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,393.3004820567756,272.457953936797,0,5
8,6,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_4_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,237.69225449515906,420.3924619640387,0,6
9,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,201.85176093916755,128.51664887940234,0,1
9,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,118.54492753623188,168.75061728395062,0,2
9,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,276.59479586018625,307.0642742367434,0,3
10,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,205.3563723531762,143.6002397123452,0,1
10,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,116.78618498470229,163.03942104024478,0,2
10,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_5_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,278.8467661511124,313.750811408678,0,3
11,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,332.36685393258426,147.00955056179777,0,1
11,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,228.58333333333334,147.10119047619048,0,2
11,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,163.37617554858934,183.16457680250784,0,3
11,4,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,216.76525305358257,266.505780260929,0,4
11,5,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,238.74377593360995,243.22510373443984,0,5
11,6,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,140.49003984063745,253.93227091633466,0,6
11,7,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,319.21126472094215,268.7636456733231,0,7
11,8,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,388.401372212693,270.45626072041165,0,8
11,9,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,280.68365061590146,366.07278835386336,0,9
12,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,266.0,59.0,0,1
12,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,284.2627780407004,118.26325130146711,0,2
12,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,316.315854563443,236.69428642097452,0,3
12,4,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,233.61677260611032,190.84806233340169,0,4
12,5,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,148.12579617834396,287.2547770700637,0,5
12,6,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,246.50451592457614,306.7769767073364,0,6
12,7,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,325.40848214285717,368.29575892857144,0,7
13,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,302.61082933516104,271.7435229609321,0,1
13,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,241.6351382121226,267.28047725306254,0,2
14,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,266.28280081577157,168.8796736913664,0,1
14,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,324.87974683544303,254.88354430379746,0,2
14,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,249.00478295819937,290.7934887459807,0,3
15,1,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,349.0892589820359,84.29060628742515,0,1
15,2,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,155.2507301401869,132.44071261682242,0,2
15,3,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,267.25097291716304,114.95719164482567,0,3
15,4,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,424.4426981008513,196.3817943680419,0,4
15,5,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,113.24470787468248,199.2074513124471,0,5
15,6,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,267.98307597282275,203.22643607164918,0,6
15,7,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,392.5026315789474,257.525,0,7
15,8,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,148.60010102710893,287.5917662906213,0,8
15,9,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,192.9466185318893,357.33670276774967,0,9
15,10,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,355.2123000355492,316.66408342220643,0,10
15,11,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,449.12716434856657,483.4084586999716,0,11
16,1,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,222.62121212121212,15.772727272727273,0,1
16,2,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,131.70173910940184,193.4501366615872,0,2
16,3,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,280.7524752475247,170.11881188118812,0,3
16,4,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,268.8298646578141,251.54475229826355,0,4
16,5,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,146.95981161695448,313.8740973312402,0,5
16,6,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,249.3037037037037,294.2148148148148,0,6
16,7,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,404.7039180080638,290.2496075836385,0,7
16,8,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,139.47397360703812,397.1235337243402,0,8
16,9,Progeria_UT_2022-07-29_12.29.04_F00_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,196.5,402.5,0,9
17,1,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,259.01724137931035,56.36206896551724,0,1
17,2,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,209.58620689655172,150.24137931034483,0,2
17,3,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,126.66666666666667,156.33333333333334,0,3
17,4,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,278.0113636363636,170.6818181818182,0,4
17,5,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,353.19728161513393,187.20856847627374,0,5
17,6,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,204.49265397536394,265.737849944009,0,6
17,7,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,374.6666666666667,245.66666666666666,0,7
17,8,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,60.356875,327.55125,0,8
17,9,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,180.3464961067853,362.46913236929925,0,9
17,10,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,128.0,374.0,0,10
17,11,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,272.1554431727442,403.64918818206013,0,11
17,12,Progeria_UT_2022-07-29_12.29.04_F01_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,444.4370860927152,436.0993377483444,0,12
18,1,Progeria_UT_2022-07-29_12.29.04_F02_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,162.69172932330827,133.6015037593985,0,1
18,2,Progeria_UT_2022-07-29_12.29.04_F02_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,328.93968636911944,154.5006031363088,0,2
18,3,Progeria_UT_2022-07-29_12.29.04_F02_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,203.52185465656967,226.88122758070944,0,3
19,1,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,283.19430485762143,63.25293132328308,0,1
19,2,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,277.337962962963,98.14814814814815,0,2
19,3,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,194.42031421838178,276.1599842890809,0,3
19,4,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,278.5879882402352,314.11339773204537,0,4
19,5,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,116.5,444.97222222222223,0,5
19,6,Progeria_UT_2022-07-29_12.29.04_F03_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,197.57383320581485,494.8087222647284,0,6
20,1,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,128.05263157894737,40.21052631578947,0,1
20,2,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,225.55555555555554,117.66666666666667,0,2
20,3,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,136.41474342717052,118.94953081410094,0,3
20,4,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,273.14814814814815,141.3148148148148,0,4
20,5,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,38.22727272727273,181.61363636363637,0,5
20,6,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,89.62903225806451,239.69354838709677,0,6
20,7,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,215.832696338306,252.47602021945505,0,7
20,8,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,406.6100746268657,301.93470149253733,0,8
20,9,Progeria_UT_2022-07-29_12.29.04_F04_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c1,1,196.22727272727272,331.1136363636364,0,9
