ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
5,2,1443,2052,375,244,321,206,345.47331947331946,223.18988218988216,1.324114586393438,1504,0.8261762131751591,42.86355868395484,1,0.7032163742690059,0.7552216479419305,57.901295680563344,57.27128425310541,15.524174696260024,6.249474997787548,5.830951894845301,31.939004367700637,32.622273653570105,-67.62371126806607,154.95331880577402,0.959441489361702,0.560113576506206,0.0505486715563865,0.1738947937710394,0.0938900127202641,0.0325140416052761,0.0139507114691963,0.0017186312013933,0.0368886849176312,0.0272092468311526,0.0078330600306131,0.0111352952491015,0.0096158454150365,0.0045293592864583,0.0132404082854237,0.0061675889785667,0.0178753505364651,0.0136682367528863,0.0130264586335394,0.0104336175344958,0.0072935326665595,0.0045966847178184,0.0075051098177054,0.00846377533507,0.005327474870276,0.0104419963560977,0.0064801923551781,0.00933704419136,0.0074109273105699,0.0066727901675535,0.0032591377780776,345.47331947331946,223.18988218988216,0,2
5,3,1325,1887,232,286,181,249,205.7335849056604,266.1320754716981,1.2231710602002466,1363,0.8281569735554005,41.07362166615078,1,0.7021727609962904,0.8175471383669665,54.92966018048408,53.85164807134504,15.524174696260024,6.311956409985599,5.830951894845301,30.67409330363328,30.787867608405477,-65.71158835600495,142.71067811865476,0.9721203228173148,0.5817387575083072,0.0064244587006265,0.1838921252764917,0.1038496850787297,0.0040001480644414,0.0067872974852085,0.0051995200125013,0.0301685938470207,0.0350524728137677,0.0013257225113083,0.0052584832514752,0.0036772007826185,0.019908406384291,0.0217294522436758,0.002323961866449,0.0133199830959775,0.0032066800733077,0.0010394881428412,0.0019671742034118,0.0018334803032849,0.0128634785470774,0.0129085200601391,0.0145408147833105,0.0107565691218887,0.0057930707790464,0.0019969068449251,0.0004163500185989,0.0027528784475298,0.0026377728365833,0.0008939456307985,205.7335849056604,266.1320754716981,0,3
5,4,2856,4218,471,303,397,246,433.5591736694678,274.000350140056,1.2215216980633343,2905,0.8300854424334194,60.30233942197952,1,0.6770981507823614,0.818651033039735,80.87664841852036,78.18567643756751,21.93171219946131,9.099075327488116,8.48528137423857,43.37971876349592,45.09974882975564,-61.64923379502821,209.37972567696687,0.983132530120482,0.5944422804963446,0.0152485043745529,0.1772741057911427,0.108991921709249,0.0061468483925076,0.0081076243365687,0.0020731335016702,0.0318323474576216,0.0306731278123714,0.0027890423687704,0.0034505506146221,0.0032217285204919,0.0138990939009474,0.0227014093701592,0.007046447417515,0.0090901921622872,0.0034595549630042,0.004571034387963,0.0035418914660663,0.0012654082167347,0.0136300546710579,0.0104627087522999,0.0172970215048025,0.0118055908845404,0.0029155734480956,0.0010107381406496,0.0009475583298782,0.0046818142088329,0.0030566175086141,0.0008854675293273,433.5591736694678,274.000350140056,0,4
5,5,1588,2420,112,361,57,317,84.34508816120906,338.6460957178841,1.2367071613126297,1622,0.8496619681621478,44.96559125642004,1,0.656198347107438,0.8085988593602138,61.9827579685978,60.74537019394976,16.401219466856727,6.759163558289743,6.324555320336759,32.17261138106329,32.68522735444637,-56.792304997542175,157.095454429505,0.9790382244143032,0.5479415710133979,0.0416104901364195,0.1770560490522028,0.1000717125836445,0.0250641880767619,0.0188968055601001,0.0118796538341435,0.035396176053244,0.0332891545539995,0.004343269210802,0.0063353980378256,0.0087629259620462,0.0102158606358427,0.0144801995804903,0.0030814446654077,0.0131078164131102,0.0127065815796275,0.011710002672052,0.0044759983273694,0.003821936735177,0.0110256750717212,0.008937727597535,0.0115353001856707,0.0053357095311141,0.0057444468976991,0.0067509665205276,0.0071798673063433,0.0103476441193695,0.0059373984231337,0.001423007666248,84.34508816120906,338.6460957178841,0,5
5,6,4984,7772,397,466,281,399,341.22973515248793,429.2443820224719,1.734602657024723,5654,0.8554978931345346,79.66069225759999,1,0.6412763767370047,0.5765009040832728,115.80142756000258,115.2128465059344,26.40075756488817,9.751113724878676,8.94427190999916,64.95539297797433,59.962707679816376,84.16407436149255,329.60512242138304,0.8814998231340644,0.4780643280819686,0.0234807112749944,0.1695304943140518,0.0894593320288629,0.0211723638856656,0.0188675935349332,0.018745360323322,0.0435836005107628,0.0341885035884066,0.0160637444047083,0.025746840302494,0.0068588207461621,0.0051021821681824,0.0093420390004658,0.0114858733870754,0.0165891974545642,0.0061452930137111,0.016900257521397,0.0076941441609063,0.0031707311051133,0.005588847783104,0.0080059865383284,0.0121466174882749,0.0016600337549252,0.0097945332899318,0.008119545890758,0.0076388878755527,0.0059087633057343,0.0045750860580775,0.0015725210822915,341.22973515248793,429.2443820224719,0,6
6,1,2093,2800,118,86,62,36,89.28619206880076,61.64835164835165,1.105398638069548,2133,0.6251279694361949,51.62257613806866,1,0.7475,0.9046510150821112,58.486295745385576,57.8013840664737,22.62741699796952,8.588910010042857,7.615773105863909,44.54772721475249,45.64985661366188,-57.71994351999541,170.50966799187808,0.9812470698546648,0.7976325552621059,0.0247963704058805,0.1390101445339283,0.0799433997690319,0.0105754248368977,0.0116326580186152,0.0551074083521968,0.0222050552054663,0.0131059268283871,0.0042316671691026,0.0047753781615643,0.0079547999221638,0.0011444392527812,0.0128373805331622,0.0142358379486812,0.003012812716278,0.005732774297501,0.0064277498473752,0.00454163860582,0.0031841975852906,0.013679691070965,0.0152170976397174,0.0070609969435499,0.007771445630635,0.0013605536957928,0.0026843753126309,0.0042146762381905,0.0040844751338058,0.0035546888290835,0.0002132893855446,89.28619206880076,61.64835164835165,0,1
6,2,1230,1806,467,109,424,67,444.7268292682927,87.35853658536585,1.157920501676461,1266,0.7511611089356311,39.573787284315486,1,0.6810631229235881,0.8636171469044546,48.79614499956388,47.63402145525821,16.1245154965971,6.35926116277263,5.656854249492381,31.11269837220809,32.21125853286345,-45.694988638732674,133.78174593052023,0.971563981042654,0.6902091846735346,0.0197174004852005,0.1691247075687776,0.102514342947842,0.0061507531620364,0.0043664943077833,0.0267744762696713,0.0062305838077183,0.0214144918027221,0.0046558948705468,0.0082851309991077,0.0057706196093795,0.0182008048996412,0.0283156336769462,0.0172035169483736,0.006130103750157,0.0029071933018067,0.003618190287289,0.0003972493329371,0.0044531616117775,0.0002034970081943,0.0024528660884385,0.0075625112069162,0.0113220763453525,0.0030091223279234,0.0014579831407627,0.0041123559853148,0.0062588225989838,0.001662224302474,0.0024018748248955,444.7268292682927,87.35853658536585,0,2
6,3,1617,2052,397,220,340,184,368.7031539888683,201.4038342609771,1.1779332893771834,1660,0.7871392121429011,45.37431370100002,1,0.7880116959064327,0.8489445107105655,57.89091352223715,56.56854249492381,18.0,7.117665921075014,6.4031242374328485,35.0,35.70568977947571,84.13518253458581,154.71067811865473,0.9740963855421688,0.6433838574489867,0.0396750012474835,0.1734192048665064,0.1023981778286047,0.012301969831939,0.0168759783837769,0.0134535414152769,0.0170358585672301,0.0260903493364326,0.0124091133123641,0.009674390372601,0.0048617722174819,0.0162628129192273,0.0228252193345226,0.0138772195001379,0.0091172041114435,0.0072794771459067,0.0112975171068319,0.0092994572154765,0.001833968651985,0.0041957516413767,0.0051295941422525,0.0101173118619373,0.0099863628529172,0.0038859040584191,0.0037037741894471,0.0035005107070762,0.0062520169880752,0.0062105679933978,0.0009250193284872,368.7031539888683,201.4038342609771,0,3
6,4,1103,1584,225,360,181,324,202.1251133272892,340.4252039891206,1.2235057141794077,1149,0.763899174305269,37.47510130530516,1,0.6963383838383839,0.8173235224084666,46.96969449665578,46.09772228646444,14.317821063276352,5.847356339265004,5.385164807134504,28.94117647058824,30.311216520900967,-64.27708951321331,130.22539674441617,0.959965187119234,0.6595327308536537,0.0451882524816841,0.1698314779874924,0.097347733692994,0.0098075109465567,0.0217592506544627,0.0177372133618504,0.0193429964467,0.0115519843312225,0.0125159797401175,0.0071142402902139,0.0165140409134955,0.0129720115165453,0.0261384190910256,0.010109093526692,0.0093455889521361,0.0083937484727113,0.0085525048543975,0.0101573051263703,0.009388572120112,0.0064083775596303,0.003924661881634,0.0098961371648403,0.0056378138596946,0.0079336770876163,0.0031668909927325,0.002336621659636,0.002627193406051,0.0061603304341449,0.0042362881603858,202.1251133272892,340.4252039891206,0,4
6,5,11,16,398,381,394,377,395.45454545454544,378.3636363636364,0.6746348998939921,12,0.497929597731969,3.742410318509555,1,0.6875,1.4822832322447796,4.0,3.1622776601683795,1.4142135623730951,1.112967335192662,1.0,2.683281572999748,3.468869823334348,-71.56505117707799,9.65685424949238,0.9166666666666666,1.4005634992086786,0.1273239544735162,0.5856901905781746,0.1273239544735162,0.1273239544735161,0.1273239544735162,0.9116395140303756,0.1273239544735162,0.259740867125973,0.127323954473516,0.1273239544735161,0.1273239544735162,1.0746141757564756,0.1273239544735161,0.3490679503365372,0.1273239544735162,0.1273239544735156,0.127323954473516,0.1273239544735161,0.1273239544735162,0.6834749876138321,0.127323954473516,0.1531562187605177,0.127323954473516,0.7538161982990726,0.1273239544735189,0.1273239544735158,0.1273239544735157,0.127323954473516,0.1273239544735162,395.45454545454544,378.3636363636364,0,5
6,6,1771,2538,433,510,379,463,406.1637492941841,486.4099378881988,1.1746022868791957,1808,0.7920648614130286,47.48586351458688,1,0.6977935382190701,0.8513519947733994,60.8550775086638,59.40538696111658,18.35755975068582,7.4415635128994495,6.708203932499369,36.0,37.14818717813242,-55.11960419125,161.6812408671319,0.9795353982300884,0.6383811007897627,0.0311539318806724,0.1762068612314424,0.103428479868791,0.0157644710661744,0.0054620866944309,0.0138576045119832,0.0188930192118992,0.028069419228368,0.0091927227093329,0.0052817696026768,0.0009697916133361,0.0167819611973124,0.0249554949456628,0.0112370170752911,0.0085710511882778,0.0100063191033939,0.0101761666924039,0.0053137456250103,0.0016430067967756,0.0048897164071395,0.0039347350531039,0.0127784327283157,0.0120511959758731,0.0028685123192924,0.0017476379543566,0.0005791310881822,0.003085011544401,0.0030138599104164,0.0013868521654613,406.1637492941841,486.4099378881988,0,6
8,1,1733,2337,170,72,129,15,148.84766301211772,43.37160992498558,1.1466735629634508,1768,0.7284892329173306,46.97365358396169,1,0.7415489944373128,0.8720877783347605,56.90698397777265,56.32051136131489,19.0,7.534854818061537,6.708203932499369,37.94733192202055,38.98454202212439,-15.73452681903518,158.0243866176395,0.9802036199095022,0.6948227149863072,0.0099210298900886,0.1744043317147851,0.0936039170816447,0.0080229150568442,0.0116600730061221,0.0354244142935396,0.008478036952015,0.0170558301044808,0.0023052609231113,0.0001158106338969,0.0070788081814376,0.0164905276967687,0.0305008146699802,0.0135931834509007,0.0091489168592801,0.0042586369687279,0.0018325683865201,0.0023652202467968,0.0050821870291837,0.0026734308777473,0.0051214474289867,0.0074921336577522,0.0089581941510892,0.0075081722877242,0.0046803169864983,0.0024841273852359,0.0038269824510649,0.0007744384812398,0.0036294650539626,148.84766301211772,43.37160992498558,0,1
