ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
5,3,9064,11352,302,281,173,193,237.1051412180053,237.79280670785525,1.1785879921014564,9210,0.7427349600623108,107.42738586356607,1,0.7984496124031008,0.8484729241276004,131.72192814502716,128.9961239727768,43.41658669218482,16.70747104617832,15.0,86.89253339355783,88.1990967859233,88.58602115363243,366.3919189857867,0.9841476655808903,0.6935200635923174,0.049654343388513364,0.1627537062746906,0.09617230050400297,0.01801479191206022,0.008454786431249401,0.02968752383031121,0.0076738513092002095,0.02299154155224637,0.02061926718803833,0.011484566053601796,0.002339090444554023,0.008540769490939374,0.020217266407137457,0.014675362699808623,0.007734321601572059,0.00802017974618029,0.010872105203441063,0.00804712896420176,0.0021644638347682646,0.002159885747639417,0.0037712187813780237,0.007661865175548091,0.00980778916084648,0.0025972665981665332,0.00899731451130428,0.007545354431153717,0.0014386138269077188,0.00278462124020568,0.0011788013085440874,237.1051412180053,237.79280670785525,0,3
5,4,12932,18304,161,448,18,320,87.3051345499536,383.8593411691927,1.2113804396073795,13107,0.768255850514378,128.31809612254668,1,0.7065122377622378,0.8255044966089349,160.57448436456664,160.86018774078315,50.91168824543142,19.751019878408812,17.88854381999832,102.32335311187647,102.79061806001017,52.67298932931333,443.68838354206827,0.9866483558403907,0.6363245398251324,0.03696287149027558,0.1850824780994604,0.09170363656023088,0.010512067808936763,0.01761865175501171,0.018862814023149706,0.016921314427410936,0.02524900036621903,0.014811402214383963,0.005129997056944486,0.003816369380941009,0.01915683589516534,0.026882328306305214,0.007828505834808252,0.010439095406559835,0.005295554644540746,0.011415293622374185,0.007665773069231763,0.0007548187667274234,0.0053966392769755275,0.0023995410452397592,0.010632126757509634,0.0055062795677221915,0.004886787971110721,0.005952814574692521,0.0027583675627403147,0.006770917142704499,0.005338423778864882,0.0003351043457907856,87.3051345499536,383.8593411691927,0,4
5,5,10973,16348,449,436,315,314,378.1481819010298,371.3457577690695,1.3195378074773287,11386,0.7631229026177601,118.20007413017532,1,0.6712136041105946,0.7578411124966431,147.89386477623583,143.05593311708537,46.09772228646444,17.956844279700093,16.278820596099706,101.88666129362149,95.57691048937077,-53.81570572549206,426.5584412271571,0.9637273845072897,0.6823522395561459,0.10723617805042707,0.1319695497187189,0.08929514830446784,0.026834255314683697,0.023127379743410493,0.01211599507025383,0.009924492536741075,0.019540462796231412,0.028224195978049198,0.017318663205249055,0.00153785291898624,0.009305693962073348,0.002767164902461518,0.0007443495898317888,0.0034853878089104464,0.008941267714177643,0.013990660314457809,0.015828635830601095,0.007073012628207226,0.005407300879412093,0.0010453278097956045,0.0013331179784901897,0.0024582297387479198,0.0031865889801327755,0.003509798409383948,0.004925275785922628,0.0007549682042592439,0.007589502688505965,0.0032339157495623943,378.1481819010298,371.3457577690695,0,5
6,1,7669,10185,183,222,86,117,132.63111227017865,169.68848611292216,1.115994570919671,7775,0.44172473050074074,98.81535340509572,1,0.7529700540009818,0.8960617068019587,104.49801400646814,105.54619841567009,46.52956049652737,16.340621113895924,14.422205101855956,93.41633564160972,93.75045965610344,7.7388914290461015,327.94826817189073,0.9863665594855305,0.8759736084035638,0.030756513361526735,0.09942977173623539,0.04101071587242745,0.014664560455664355,0.01921738939181667,0.061499679418253156,0.02090170867215278,0.01902710003811621,0.0017596385501478494,0.005169292472563223,0.0041179021893331435,0.02583633258194066,0.0036321630168157913,0.011100763192057557,0.0026210525706341806,0.010596876781239599,0.0034679427342581602,0.0015748902688910412,0.0031810606978896717,0.0035105862248348196,0.006472737815738465,0.003259584127665592,0.006274451829870006,0.0018487878115707585,0.009955747383577122,0.005007169159698434,0.0022060566967497777,0.0016577148231142974,0.0023140738851921937,132.63111227017865,169.68848611292216,0,1
6,2,25958,47916,434,291,236,49,334.61483935588257,187.48424377841127,2.5460017758941653,32841,0.6794005870152688,181.79865814200983,1,0.5417397111611988,0.3927727032510793,244.5146546207808,249.0180716333656,53.075418038862395,17.86774018386612,16.15549442140351,175.45626245231145,179.4169232139713,9.967898874228947,911.317892581091,0.7904144209981425,0.5262941676891821,0.09575589327708874,0.10603444936643769,0.07518983719381926,0.02283017500068113,0.03329306914543264,0.030537675115841052,0.03208462265001301,0.007755103315008703,0.023902382287925714,0.04455881318124123,0.02530114904654806,0.011165891290636313,0.014145211812791407,0.008631562966534365,0.0050385505693898965,0.009237473181822513,0.01848781785032274,0.006141522327595156,0.017211453440836005,0.013967418662558278,0.010782819765861205,0.006475044029784641,0.009781344965944098,0.003408923474601838,0.0008847441562236411,0.0028303752469393353,0.01070570933254006,0.00620156650970654,0.008511537446467073,334.61483935588257,187.48424377841127,0,2
6,3,9294,12987,136,360,19,249,75.41542930923177,304.7554336130837,1.198231143880973,9408,0.7721456303048452,108.78183823032502,1,0.7156387156387156,0.8345635189894008,136.60066399763443,137.90576492663388,43.56604182158393,16.803704652359876,15.231546211727817,86.53323061113575,86.80229251112746,49.675815707476055,374.0904037956216,0.9878826530612245,0.6222256982210853,0.022583759287312696,0.19207608392077552,0.09028298888318584,0.011992675769463387,0.0026592092301979432,0.018140973803099404,0.020426872570334185,0.02876695485388991,0.008636105943121754,0.0009442977711604608,0.0027147857750723543,0.02321825773096418,0.027093531437010574,0.005108394219995119,0.012518765710697034,0.008340259654361441,0.005390373305679723,0.005532059876070195,0.0017612085618575587,0.0024144307628303457,0.005370666607603613,0.014022222303806604,0.007164972082346896,0.0064855727308549705,0.003962060139192451,0.0009698618457084908,0.0023523172957246076,0.002450571147575303,0.0006539224194341592,75.41542930923177,304.7554336130837,0,3
6,4,11996,16644,456,457,342,311,399.18072690896963,386.00008336112035,1.1763309363130356,12142,0.7171720899185481,123.58714163958568,1,0.7207402066810863,0.8501009104923244,148.36622132022595,149.7230777134908,50.53711507397311,19.4008105075231,17.46424919657298,101.357034327388,103.39584305856754,-21.672832031682137,421.10259710444143,0.9879756218085982,0.6813481544650493,0.050600843999991305,0.17683698415066537,0.08255665392342097,0.012899801760443998,0.010552806049821171,0.03662748627875246,0.012785237899850335,0.02020942999229682,0.02207898676899591,0.00709300604013546,0.006320203007435078,0.009997578422702753,0.024124676789630026,0.009191452220449977,0.00960338896920666,0.004566630261504662,0.011359056676706523,0.00848897148682909,0.002302231013642104,0.002134239093466283,0.006888676746400996,0.006552774658437655,0.00556831982434421,0.006492299453194239,0.010250311630605089,0.007626284461032927,0.002670904234844044,0.004034723966083186,0.0009823243590784652,399.18072690896963,386.00008336112035,0,4
7,1,12909,17331,178,185,69,26,126.05895111937409,100.60484932992486,1.2711072138282695,13088,0.8201295244229662,128.20393630066985,1,0.7448502683053488,0.786715698818387,170.5472437378447,173.5885940953495,48.75448697299562,18.85697672964565,17.08800749063506,97.42937318191414,97.58336584745425,20.686961580986374,454.0904037956216,0.9863233496332519,0.5454567843555642,0.044239990986196374,0.18883847264604206,0.08611514001501101,0.029873075858203712,0.007198868838967099,0.0013240643491948198,0.0377479918892782,0.028990793129922494,0.008472225324162986,0.00787018834256872,0.0020171315197414726,0.012176416628538151,0.01564482494200484,0.006064527857836424,0.015058269588077822,0.01566715350424689,0.012155989707182055,0.005437028286194105,0.0010144520679345192,0.005437295149199582,0.008452571108032608,0.012523394207657683,0.002834776736820988,0.008925083867408357,0.005743219468516243,0.009044086146179152,0.006357767979606314,0.0028828391635099997,0.00029617506852878115,126.05895111937409,100.60484932992486,0,1
7,2,8320,11692,326,212,247,64,285.58858173076925,139.3956730769231,1.391783294941501,8453,0.8925280692504729,102.92401572129098,1,0.7115976736229901,0.718502660316836,153.8134171236737,154.33081351434652,34.20526275297414,14.076994318394117,13.0,68.31098128364448,69.36859700346773,15.727793101267698,381.46298679765215,0.984265941086005,0.44476249106543597,0.02088747997140272,0.17697976651099312,0.08806526307710699,0.016692959531486484,0.005193763378984653,0.03436898765275127,0.052633510970966274,0.034898510009540105,0.008881101242182497,0.001834915042298267,0.000648410544469915,1.392767724784142e-05,0.0020050328656810086,0.01760100604762665,0.01717386399333878,0.0034784291249652373,0.0027796800371183415,0.004131588236751508,0.0017055413769067216,0.01294064033797151,0.009521496393286321,0.008348270061471553,0.004873336957179979,0.009547780097866875,0.007358185165711888,0.005384699457277097,0.0035645897495231687,0.005207837873190849,0.0016963370701456799,285.58858173076925,139.3956730769231,0,2
7,3,8220,10340,287,276,177,182,229.90498783454987,229.3071776155718,1.123962899191887,8323,0.6132173626546032,102.30361214406379,1,0.7949709864603481,0.889709082674335,115.2463822289029,118.10588469674151,45.39823785126467,16.68545109899874,14.866068747318506,90.99788670411739,91.03475548281128,65.6087452687857,340.73506473629425,0.9876246545716688,0.7502098882025061,0.04985544081939723,0.16364130382934422,0.06388121049790516,0.0036267012780198987,0.007292573654232353,0.05921413307590006,0.007512602237654805,0.021816865384451517,0.023136347198985312,0.009016749950872108,0.0021941618156953694,9.572946611108674e-05,0.016882415336435575,0.007501776132706394,0.008927272756214352,0.01085884425265515,0.0019123809160999949,0.006012462522105575,0.0026778164983935378,0.009435554612208935,0.009530804491057957,0.004130400633909395,0.0068182730649913835,0.004124166335152016,0.008591416016273026,0.008357647780245824,0.004362948084794494,0.0022875490780938632,0.0013732483375504176,229.90498783454987,229.3071776155718,0,3
