Channel_DNA,Count_FillObjects,Count_IdentifyPrimaryObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RescaleIntensity,ExecutionTime_06Resize,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08FillObjects,ExecutionTime_09MeasureObjectSizeShape,FileName_DNA,FileName_OverlayObjects,Frame_DNA,Group_Index,Group_Length,Group_Number,Height_DNA,ImageNumber,ImageSet_ImageSet,MD5Digest_DNA,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RescaleIntensity,ModuleError_06Resize,ModuleError_07IdentifyPrimaryObjects,ModuleError_08FillObjects,ModuleError_09MeasureObjectSizeShape,PathName_DNA,PathName_OverlayObjects,Scaling_DNA,Series_DNA,Threshold_FinalThreshold_IdentifyPrimaryObjects,Threshold_OrigThreshold_IdentifyPrimaryObjects,Threshold_SumOfEntropies_IdentifyPrimaryObjects,Threshold_WeightedVariance_IdentifyPrimaryObjects,URL_DNA,URL_OverlayObjects,Width_DNA
-1,1.0,1.0,0.0,0.0,0.203125,0.0,0.515625,0.234375,0.328125,0.078125,0.890625,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.tif,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.png,0,11,47,1,2048,11,b'eLsH6raDG01VNCsm84tLXCPiA4yMkMtLF8cAT1Aic4z3Ky0AMZwMgfWaUbxZvLNRfG5iRTxQcZZeSWYauDaDeQ0YYiAnY9Z7IAai7gOHGZABDm4gDYwEOwC/a5l/',b4f5202161dc02d5ae4457154f24f374,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.006978909485042095,0.0069789095,-13.048608835768128,0.07980783362543065,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.21875,0.0,0.46875,0.234375,0.3125,0.0625,0.828125,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.tif,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.png,0,12,47,1,2048,12,b'eLsH6raDG01VNCsm84tLXCPiA4yMkMtLF8cAT1Aic4z3Ky0AMZwMgfWaUbx5vLNRfG5iRTxQcZZeSWYauDaDeQ0YYiAnY9Z7IAai7gOHGZABDm4gDYwEOwC/xJmA',f5907f39f3c0bff22d9921a172894b25,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.00837123766541481,0.008371238,-12.866505360494799,0.10635266456209536,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.234375,0.0,0.421875,0.203125,0.34375,0.046875,0.640625,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C2_max_proj.tif,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C2_max_proj.png,0,13,47,1,2048,13,b'eLsH6raDG01VNCsm84tLXCPiA4yMkMtLF8cAT1Aic4z3Ky0AMZwMgfWaUbxFvLNRfG5iRTxQcZZeSWYauDaDeQ0YYiAnY9Z7IAai7gOHGZABDm4gDYwEOwDAHZmB',5a436b793f41db8df2fb4ed069f535d5,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.009108077734708786,0.009108078,-12.951126435660388,0.07017023719716065,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.15625,0.0,0.59375,0.265625,0.296875,0.046875,0.84375,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C2_max_proj.tif,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C2_max_proj.png,0,14,47,1,2048,14,b'eLsH6raDG01VNCsm84tLXCPiA4yMkMtLF8cAT1Aic4z3Ky0AMZwMgfWaUbxFfEoqyKh8YApLiXc2is9NrIgHaszSK8lMA9dsMG8CQw/kfMw6EMRA1IPg8AMywEEPpIERYgcAhdOeeQ==',376b97e40405ce07bc1fdff2d5ca5847,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.005948150530457497,0.0059481505,-13.206294364966315,0.13352144449387993,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_8_deconvolved_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.203125,0.0,0.625,0.265625,0.421875,0.078125,1.046875,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C2_max_proj.tif,PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C2_max_proj.png,0,15,47,1,2048,15,b'eLsH6raDG01VNCsm84tLXCPiA4yMkMtLF8cAT1Aic4z3Ky0AMZwMgfWaUbyzUXxuYkU8UGmWXklmGrgug3kMGF4gB2PWeiAGouYDhxiQAQ5sIA2MAjsAjwKY6g==',ea4291b790baec18a8118f3d416c0a6c,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.01054050400853157,0.010540504,-13.293323787730676,0.25871445499046786,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/PostEX_P22progeria_IF_DAPI_LMNA_Nup_LMNB1_0.2_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.171875,0.0,0.484375,0.265625,0.375,0.046875,0.828125,Progeria_UT_2022-07-29_12.29.04_F00_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F00_C2_max_proj.png,0,16,47,1,2048,16,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk0G8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALjBk5M=',37b6be5415c38478c372cbf391bd7a03,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F00_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.07651223987340927,0.07651224,-13.16757813645215,2.0925506305575254,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F00_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F00_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.171875,0.0,0.671875,0.234375,0.359375,0.046875,0.734375,Progeria_UT_2022-07-29_12.29.04_F01_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F01_C2_max_proj.png,0,17,47,1,2048,17,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk2G8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALkak5Q=',5e67e41b580f06e1e84b21dbe2f26d12,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F01_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.058296818286180496,0.05829682,-11.997617247303825,0.786470032438956,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F01_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F01_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.234375,0.0,0.671875,0.25,0.375,0.046875,0.859375,Progeria_UT_2022-07-29_12.29.04_F02_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F02_C2_max_proj.png,0,18,47,1,2048,18,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk1G8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALlzk5U=',b49e1e3939838e1b65c5f5a95d888819,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F02_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.013549498282372952,0.013549498,-12.665726945049363,0.3204199380497812,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F02_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F02_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.21875,0.0,0.53125,0.25,0.359375,0.046875,0.828125,Progeria_UT_2022-07-29_12.29.04_F03_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F03_C2_max_proj.png,0,19,47,1,2048,19,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk3G8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALnMk5Y=',7b389a5c9fdc041d0d2f5b702f48490a,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F03_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.06035718321800232,0.060357183,-12.276597721841828,1.048800183781168,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F03_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F03_C2_max_proj.png,2048
-1,3.0,3.0,0.0,0.0,0.203125,0.0,0.5625,0.3125,0.34375,0.046875,0.6875,Progeria_UT_2022-07-29_12.29.04_F04_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F04_C2_max_proj.png,0,20,47,1,2048,20,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk0m8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALolk5c=',e9037fc014cbccee98990f7577148b4f,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F04_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.07705379277467728,0.07705379,-12.335511744108192,1.222686903518479,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F04_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F04_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.21875,0.0,0.421875,0.25,0.28125,0.03125,0.625,Progeria_UT_2022-07-29_12.29.04_F05_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F05_C2_max_proj.png,0,21,47,1,2048,21,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk2m8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALp+k5g=',d5a7ec92240c4210a928c3e8aff4884f,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F05_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.06648072600364685,0.066480726,-12.392495740844371,1.0953769033376375,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F05_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F05_C2_max_proj.png,2048
-1,3.0,3.0,0.0,0.0,0.171875,0.0,0.515625,0.21875,0.296875,0.03125,0.71875,Progeria_UT_2022-07-29_12.29.04_F06_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F06_C2_max_proj.png,0,22,47,1,2048,22,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk1m8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALrXk5k=',19b61d458067fe46922c147b4dbb6d08,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F06_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.0251613836735487,0.025161384,-12.136367865766541,0.318560633623747,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F06_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F06_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.15625,0.0,0.53125,0.296875,0.296875,0.0625,0.59375,Progeria_UT_2022-07-29_12.29.04_F07_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F07_C2_max_proj.png,0,23,47,1,2048,23,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk3m8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALswk5o=',613c09770e15aad647b4575cf82c5d5f,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F07_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.08929282426834106,0.089292824,-12.250707597184025,1.365420006067552,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F07_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F07_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.15625,0.0,0.453125,0.234375,0.359375,0.0625,0.71875,Progeria_UT_2022-07-29_12.29.04_F08_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F08_C2_max_proj.png,0,24,47,1,2048,24,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk0W8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALuJk5s=',85393a17ca7b5c61e71eba920e3fdaf6,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F08_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.07844781875610352,0.07844782,-12.538768012612069,1.1066388450581144,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F08_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F08_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.234375,0.0,0.484375,0.21875,0.265625,0.046875,0.65625,Progeria_UT_2022-07-29_12.29.04_F09_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F09_C2_max_proj.png,0,25,47,1,2048,25,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmACTk2W8s1F8bmJFPFBbll5JZhq4BoN5BxhKIGdi1nUgBqK+A4cTkAEOYiANDHg7ALvik5w=',0d4a2251130ed039966c7e5b88de7faf,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F09_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.08051407337188721,0.08051407,-12.323187565470164,0.5751280765143747,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F09_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F09_C2_max_proj.png,2048
-1,2.0,2.0,0.0,0.0,0.171875,0.0,0.59375,0.234375,0.265625,0.046875,0.828125,Progeria_UT_2022-07-29_12.29.04_F10_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F10_C2_max_proj.png,0,26,47,1,2048,26,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmMS7GRrEOxvF5yZWxAO1ZemVZKaBazCYd4ChBHImZl0HYiDqO3A4ARngIAbSwIC3AwC5G5OU',d4317c34960062d0cb6738cfd784e951,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F10_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.028367269784212112,0.02836727,-12.462169128287181,0.8399426851674434,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F10_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F10_C2_max_proj.png,2048
-1,4.0,4.0,0.0,0.0,0.21875,0.0,0.421875,0.25,0.3125,0.0625,0.75,Progeria_UT_2022-07-29_12.29.04_F11_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F11_C2_max_proj.png,0,27,47,1,2048,27,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmMS7GRrGOxvF5yZWxAO1ZemVZKaBazCYd4ChBHImZl0HYiDqO3A4ARngIAbSwIC3AwC5dJOV',46ddb7c90a5b1149fd020586b43fe50b,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F11_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.01624153181910515,0.016241532,-12.896603710628073,0.6574515380243611,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F11_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F11_C2_max_proj.png,2048
-1,1.0,1.0,0.0,0.0,0.171875,0.0,0.40625,0.234375,0.28125,0.03125,0.640625,Progeria_UT_2022-07-29_12.29.04_F12_C2_max_proj.tif,Progeria_UT_2022-07-29_12.29.04_F12_C2_max_proj.png,0,28,47,1,2048,28,b'eLsH6raDG01VNCsmYaUkMHlBUpG5rpFlvKERKDsbmMS7GRrFOxvF5yZWxAO1ZemVZKaBazCYd4ChBHImZl0HYiDqO3A4ARngIAbSwIC3AwC5zZOW',e26058c923882282986aee7d3d844114,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F12_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.011715968139469624,0.011715968,-12.819929772877787,0.32136293641286784,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/Progeria_UT_2022-07-29_12.29.04_F12_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/Progeria_UT_2022-07-29_12.29.04_F12_C2_max_proj.png,2048
-1,20.0,20.0,0.0,0.0,0.171875,0.0,0.40625,0.234375,0.328125,0.1875,0.828125,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F00_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F00_C2_max_proj.png,0,29,47,1,2048,29,b'eLsH6raDG01VA56qDOKdjeJzEyvigbqz9Eoy08AVGcxXwMACuRazygMxENUeOLiADHBIA2lg+NsBAEn3lsA=',312d9c0bc0f56a0e5c48c7d02f7b9c0d,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F00_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.052172813564538956,0.052172814,-13.111385004661791,1.2369181719918743,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F00_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F00_C2_max_proj.png,2048
-1,19.0,19.0,0.0,0.0,0.21875,0.0,0.546875,0.234375,0.3125,0.140625,0.71875,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,0,30,47,1,2048,30,b'eLsH6raDG01VA56qDOOdjeJzEyvigbqz9Eoy08AVGcxXwMACuRazygMxENUeOLiADHBIA2lg+NsBAEpQlsE=',902dd3d8ae7489bddefe7710caaf721f,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.027520813047885895,0.027520813,-13.020432344164245,0.7671251952324383,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F01_C2_max_proj.png,2048
-1,22.0,22.0,0.0,0.0,0.171875,0.0,0.53125,0.21875,0.375,0.140625,0.8125,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,0,31,47,1,2048,31,b'eLsH6raDG01VA56qjOKdjeJzEyvigbqz9Eoy08AVGcxXwMACuRazygMxENUeOLiADHBIA2lg+NsBAEqplsI=',494c6a6693beabb58d636ff9255095a1,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,65535,0,0.047921087592840195,0.047921088,-13.040519182598532,1.1436632595127776,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.tif,file:///C:/Users/amulya/documents/progeria-prediction/230725_progeria_c2/UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F02_C2_max_proj.png,2048
