Channel_DNA,Count_IdentifyPrimaryObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RescaleIntensity,ExecutionTime_06Resize,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08MeasureObjectSizeShape,FileName_DNA,Frame_DNA,Group_Index,Group_Length,Group_Number,Height_DNA,ImageNumber,ImageSet_ImageSet,MD5Digest_DNA,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RescaleIntensity,ModuleError_06Resize,ModuleError_07IdentifyPrimaryObjects,ModuleError_08MeasureObjectSizeShape,PathName_DNA,Scaling_DNA,Series_DNA,Threshold_FinalThreshold_IdentifyPrimaryObjects,Threshold_OrigThreshold_IdentifyPrimaryObjects,Threshold_SumOfEntropies_IdentifyPrimaryObjects,Threshold_WeightedVariance_IdentifyPrimaryObjects,URL_DNA,Width_DNA
-1,14.0,0.0,0.0,0.171875,0.0,0.375,0.1875,0.203125,0.484375,AG01972E_F05_C2_max_proj.tif,0,31,262,1,2048,31,b'eLspQBBAG00sNKx5DC3NjVyBVY9pvLNRfG5iRTxQPkuvJDMNXOHA3A0MDpB7MKsmEANRPYEDBMgAhyWQBoawHQC/tozp',4355ecb350f7bfca666bcf800d04a234,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F05_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.10502492040395738,0.10296561,-12.049793539305627,0.9379185151856859,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F05_C2_max_proj.tif,2048
-1,8.0,0.0,0.0,0.171875,0.0,0.40625,0.171875,0.265625,0.515625,AG01972E_F06_C2_max_proj.tif,0,32,262,1,2048,32,b'eLspQBBAG00sNKx5DC3NjVyBVY9ZvLNRfG5iRTxQPkuvJDMNXOHA3A0MDpB7MKsmEANRPYEDBMgAhyWQBoawHQDAD4zq',f2082c8ef06f094e91d12be4b0f64c9d,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F06_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.12564936250448228,0.12318565,-12.18161402856077,0.9755670743187466,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F06_C2_max_proj.tif,2048
-1,7.0,0.0,0.0,0.1875,0.0,0.484375,0.203125,0.25,0.484375,AG01972E_F07_C2_max_proj.tif,0,33,262,1,2048,33,b'eLspQBBAG00sNKx5DC3NjVyBVY95vLNRfG5iRTxQPkuvJDMNXOHA3A0MDpB7MKsmEANRPYEDBMgAhyWQBoawHQDAaIzr',6663b1a5da554ec21e5297e8ebe3c4b8,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F07_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.11264796495437622,0.11043918,-12.305135469366995,1.304696137844303,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F07_C2_max_proj.tif,2048
-1,11.0,0.0,0.0,0.171875,0.0,0.390625,0.203125,0.21875,0.484375,AG01972E_F08_C2_max_proj.tif,0,34,262,1,2048,34,b'eLspQBBAG00sNKx5DC3NjVyBVY9FvLNRfG5iRTxQPkuvJDMNXOHA3A0MDpB7MKsmEANRPYEDBMgAhyWQBoawHQDAwYzs',f2a18d0795d3ab61bb98f6baca8f01c3,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F08_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.10036482766270638,0.09839689,-12.254240515145208,1.239088973673688,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F08_C2_max_proj.tif,2048
-1,12.0,0.0,0.0,0.171875,0.0,0.390625,0.21875,0.21875,0.515625,AG01972E_F09_C2_max_proj.tif,0,35,262,1,2048,35,b'eLspQBBAG00sNKx5DC3NjVyBVY9lvLNRfG5iRTxQPkuvJDMNXOHA3A0MDpB7MKsmEANRPYEDBMgAhyWQBoawHQDBGozt',dc14aba1d76fafcd13fef8c230578313,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F09_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08713808700442315,0.0854295,-12.332403225309886,1.2774848526551068,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F09_C2_max_proj.tif,2048
-1,11.0,0.0,0.0,0.15625,0.0,0.5,0.21875,0.21875,0.546875,AG01972E_F10_C2_max_proj.tif,0,36,262,1,2048,36,b'eLspQBBAG00sNKx5DC3NjVzj3QwN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC+U4zl',6e4c01f3dc4b21e60ccc0ea4b772b2a4,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F10_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.09673257976770401,0.09483586,-11.935772655677333,1.0328534547713843,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F10_C2_max_proj.tif,2048
-1,15.0,0.0,0.0,0.140625,0.0,0.390625,0.203125,0.21875,0.546875,AG01972E_F11_C2_max_proj.tif,0,37,262,1,2048,37,b'eLspQBBAG00sNKx5DC3NjVzj3QwN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC+rIzm',1ce627222903f6aed9234b14b9ff902c,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F11_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.07836703285574913,0.076830424,-12.140525370240322,0.7098113966316077,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F11_C2_max_proj.tif,2048
-1,14.0,0.0,0.0,0.15625,0.0,0.453125,0.25,0.21875,0.5,AG01972E_F12_C2_max_proj.tif,0,38,262,1,2048,38,b'eLspQBBAG00sNKx5DC3NjVzj3QyN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/BYzn',5dbb7343db7628094eb8c6d844f240dc,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F12_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08120156675577164,0.07960938,-12.005038104093996,0.6750354689213509,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F12_C2_max_proj.tif,2048
-1,10.0,0.0,0.0,0.140625,0.0,0.375,0.203125,0.234375,0.546875,AG01972E_F13_C2_max_proj.tif,0,39,262,1,2048,39,b'eLspQBBAG00sNKx5DC3NjVzj3QyN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/Xozo',39a03f6da5e531821d1dd817f2bca9b0,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F13_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08408640235662461,0.08243765,-12.045020814009469,0.6762831682021897,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F13_C2_max_proj.tif,2048
-1,16.0,0.0,0.0,0.15625,0.0,0.46875,0.203125,0.21875,0.546875,AG01972E_F14_C2_max_proj.tif,0,40,262,1,2048,40,b'eLspQBBAG00sNKx5DC3NjVzj3QxN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/t4zp',f1bd6fe3086b76006dae8e6d904396bd,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F14_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.06901338636875153,0.06766018,-11.920256021688562,0.6529905072238762,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F14_C2_max_proj.tif,2048
-1,15.0,0.0,0.0,0.140625,0.0,0.40625,0.1875,0.234375,0.53125,AG01972E_F15_C2_max_proj.tif,0,41,262,1,2048,41,b'eLspQBBAG00sNKx5DC3NjVzj3QxN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAEIzq',af24ddce9fc804a7a02d2f5a0ec1e49e,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F15_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08894634917378426,0.0872023,-11.94932402250274,0.6797138187098426,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F15_C2_max_proj.tif,2048
-1,9.0,0.0,0.0,0.171875,0.0,0.46875,0.203125,0.21875,0.546875,AG01972E_F16_C2_max_proj.tif,0,42,262,1,2048,42,b'eLspQBBAG00sNKx5DC3NjVzj3QzN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAaYzr',4f34f5ff5bb5f145f48610e94d2d5580,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F16_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.09686336874961853,0.09496409,-12.18273146588055,0.9814094877962134,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F16_C2_max_proj.tif,2048
-1,10.0,0.0,0.0,0.140625,0.0,0.5,0.234375,0.328125,0.671875,AG01972E_F17_C2_max_proj.tif,0,43,262,1,2048,43,b'eLspQBBAG00sNKx5DC3NjVzj3QzN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAwozs',caad84bb2b093495f11e9cb5c7df3ace,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F17_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08292176485061646,0.08129585,-12.271343963004075,1.2091842414354232,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F17_C2_max_proj.tif,2048
-1,10.0,0.0,0.0,0.1875,0.0,0.421875,0.21875,0.21875,0.625,AG01972E_F18_C2_max_proj.tif,0,44,262,1,2048,44,b'eLspQBBAG00sNKx5DC3NjVzj3Qwt4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBG4zt',d91b094bcd2e3d102aea6366d3f18592,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F18_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.05594883620738983,0.0548518,-12.194840421920283,1.153163210749426,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F18_C2_max_proj.tif,2048
-1,11.0,0.0,0.0,0.140625,0.0,0.375,0.1875,0.234375,0.5,AG01972E_F19_C2_max_proj.tif,0,45,262,1,2048,45,b'eLspQBBAG00sNKx5DC3NjVzj3YCZ0tkoPjexIh4on6VXkpkGrnBg7gYGB8g9mFUTiIGonsABAmSAwxJIA0PYDgDBdIzu',480b5eb6a39882b1009b90c22a1f9ace,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F19_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.1213654799759388,0.118985765,-12.170864005085235,1.148489057102779,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F19_C2_max_proj.tif,2048
-1,13.0,0.0,0.0,0.1875,0.0,0.390625,0.1875,0.25,0.515625,AG01972E_F20_C2_max_proj.tif,0,46,262,1,2048,46,b'eLspQBBAG00sNKx5DC3NjVzj3YwM4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC+rYzm',ea06dde6827a782d9cd451ada00d5d8d,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F20_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.1614634135365486,0.15829746,-12.081354283653464,1.1114299101991492,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F20_C2_max_proj.tif,2048
-1,8.0,0.0,0.0,0.140625,0.0,0.40625,0.3125,0.21875,0.5,AG01972E_F21_C2_max_proj.tif,0,47,262,1,2048,47,b'eLspQBBAG00sNKx5DC3NjVzj3YwM452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/Bozn',3a3c1ec3a0186cb22bc3be34b6715832,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F21_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.11774608299136162,0.115437336,-12.306147956012843,1.184666876635447,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F21_C2_max_proj.tif,2048
-1,9.0,0.0,0.0,0.203125,0.0,0.453125,0.21875,0.25,0.515625,AG01972E_F22_C2_max_proj.tif,0,48,262,1,2048,48,b'eLspQBBAG00sNKx5DC3NjVzj3YyM4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/X4zo',ed24c9894f6b8fab8bc963655271fd78,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F22_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.12372584491968155,0.12129985,-12.249040733222923,1.2906916783405222,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F22_C2_max_proj.tif,2048
-1,10.0,0.0,0.0,0.140625,0.0,0.421875,0.21875,0.265625,0.5,AG01972E_F23_C2_max_proj.tif,0,49,262,1,2048,49,b'eLspQBBAG00sNKx5DC3NjVzj3YyM452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/uIzp',3adec97eb2c7fddbdce4325d461f4412,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F23_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08576299399137498,0.08408137,-12.08702900797609,1.065835746525977,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F23_C2_max_proj.tif,2048
-1,9.0,0.0,0.0,0.171875,0.0,0.390625,0.1875,0.203125,0.5,AG01972E_F24_C2_max_proj.tif,0,50,262,1,2048,50,b'eLspQBBAG00sNKx5DC3NjVzj3YxM4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAEYzq',6e64e868dda415cd33bbc50ea08ca3ad,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F24_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.05726353906095028,0.056140725,-11.92226980891373,0.7373589609539977,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F24_C2_max_proj.tif,2048
-1,13.0,0.0,0.0,0.140625,0.0,0.453125,0.203125,0.25,0.546875,AG01972E_F25_C2_max_proj.tif,0,51,262,1,2048,51,b'eLspQBBAG00sNKx5DC3NjVzj3YxM452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAaozr',d719d256e1be1b65cd5982a10a41a894,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F25_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.08437265619635582,0.08271829,-12.268128263044208,0.9699860543520344,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F25_C2_max_proj.tif,2048
-1,9.0,0.0,0.0,0.171875,0.0,0.40625,0.1875,0.234375,0.53125,AG01972E_F26_C2_max_proj.tif,0,52,262,1,2048,52,b'eLspQBBAG00sNKx5DC3NjVzj3YzM4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAw4zs',f842ddea66381e2d8fe0eee5ca0a0fde,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F26_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.11001112684607506,0.107854046,-12.362499532368142,1.4023617433449544,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F26_C2_max_proj.tif,2048
-1,11.0,0.0,0.0,0.15625,0.0,0.390625,0.203125,0.21875,0.5,AG01972E_F27_C2_max_proj.tif,0,53,262,1,2048,53,b'eLspQBBAG00sNKx5DC3NjVzj3YzM452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBHIzt',2f3b098b2554a4cc686819c290f0a8fd,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F27_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.10803641840815545,0.10591806,-12.332741704981544,1.5056879000267145,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F27_C2_max_proj.tif,2048
-1,5.0,0.0,0.0,0.15625,0.0,0.421875,0.25,0.21875,0.453125,AG01972E_F28_C2_max_proj.tif,0,54,262,1,2048,54,b'eLspQBBAG00sNKx5DC3NjVzj3Yws4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBdYzu',fb4cf5d4a5b886e84f3e3d9c57eab8fc,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F28_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.11070980295538903,0.10853902,-12.358243250830096,1.4865326500862466,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F28_C2_max_proj.tif,2048
-1,7.0,0.0,0.0,0.140625,0.0,0.4375,0.203125,0.203125,0.546875,AG01972E_F29_C2_max_proj.tif,0,55,262,1,2048,55,b'eLspQBBAG00sNKx5DC3NjVzj3Yws452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBzozv',d6c000bb59a8a0443943a65b2e83219d,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F29_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.0578067123144865,0.056673247,-12.054095815292321,1.168019093098792,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F29_C2_max_proj.tif,2048
-1,18.0,0.0,0.0,0.171875,0.0,0.46875,0.1875,0.21875,0.5625,AG01972E_F30_C2_max_proj.tif,0,56,262,1,2048,56,b'eLspQBBAG00sNKx5DC3NjVzj3YwN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/B4zn',8fe6a4b97f44a3042d580b0455a2f278,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F30_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.06431203544139862,0.063051015,-12.066930064631851,0.9111005650338484,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F30_C2_max_proj.tif,2048
-1,13.0,0.0,0.0,0.125,0.0,0.390625,0.1875,0.21875,0.53125,AG01972E_F31_C2_max_proj.tif,0,57,262,1,2048,57,b'eLspQBBAG00sNKx5DC3NjVzj3YwN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/YIzo',522f1e2c65e7167447dff7f7767a08fa,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F31_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.12832489013671874,0.12580872,-12.173582179492549,1.0762143600031209,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F31_C2_max_proj.tif,2048
-1,13.0,0.0,0.0,0.171875,0.0,0.4375,0.203125,0.265625,0.5625,AG01972E_F32_C2_max_proj.tif,0,58,262,1,2048,58,b'eLspQBBAG00sNKx5DC3NjVzj3YyN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QC/uYzp',a5f9b4018b49a2439336805e70e5e361,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F32_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.12822231084108354,0.12570815,-12.007238684150565,1.4233477471439642,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F32_C2_max_proj.tif,2048
-1,6.0,0.0,0.0,0.203125,0.0,0.46875,0.234375,0.21875,0.46875,AG01972E_F33_C2_max_proj.tif,0,59,262,1,2048,59,b'eLspQBBAG00sNKx5DC3NjVzj3YyN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAEozq',f4f61f5fd891bb0e6f8abb3919f6b46f,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F33_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.10757125496864318,0.105462015,-12.075945692740664,1.4178269251356141,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F33_C2_max_proj.tif,2048
-1,12.0,0.0,0.0,0.171875,0.0,0.40625,0.25,0.21875,0.546875,AG01972E_F34_C2_max_proj.tif,0,60,262,1,2048,60,b'eLspQBBAG00sNKx5DC3NjVzj3YxN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAa4zr',c4796cff4d259be7824d4152b373c941,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F34_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.10036425769329071,0.09839633,-12.061691044786425,1.1572773129930738,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F34_C2_max_proj.tif,2048
-1,5.0,0.0,0.0,0.171875,0.0,0.375,0.21875,0.21875,0.453125,AG01972E_F35_C2_max_proj.tif,0,61,262,1,2048,61,b'eLspQBBAG00sNKx5DC3NjVzj3YxN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDAxIzs',4bb5af9fa8d904221336ffb2aa117ace,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F35_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.12429935574531556,0.12186211,-12.028365635278423,1.3405242176521597,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F35_C2_max_proj.tif,2048
-1,6.0,0.0,0.0,0.1875,0.0,0.375,0.203125,0.234375,0.5,AG01972E_F36_C2_max_proj.tif,0,62,262,1,2048,62,b'eLspQBBAG00sNKx5DC3NjVzj3YzN4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBHYzt',52d37b447b8fa8ba1b536936e4e94adf,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F36_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.13434455752372743,0.13171035,-12.088457876962867,1.3069282437451193,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F36_C2_max_proj.tif,2048
-1,6.0,0.0,0.0,0.140625,0.0,0.40625,0.1875,0.21875,0.515625,AG01972E_F37_C2_max_proj.tif,0,63,262,1,2048,63,b'eLspQBBAG00sNKx5DC3NjVzj3YzN452N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBdozu',01e1c4d7c506a3cf7180d73853d8b944,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F37_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.13230956912040712,0.12971526,-12.2810295348485,1.2833653209988825,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F37_C2_max_proj.tif,2048
-1,13.0,0.0,0.0,0.15625,0.0,0.46875,0.203125,0.21875,0.515625,AG01972E_F38_C2_max_proj.tif,0,64,262,1,2048,64,b'eLspQBBAG00sNKx5DC3NjVzj3Ywt4p2N4nMTK+KB8ll6JZlp4AoH5m5gcIDcg1k1gRiI6gkcIEAGOCyBNDCE7QDBz4zv',5e009b501c284b30fedabeff1839c3ea,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F38_C2_max_proj.tif,0,0,0,0,0,0,0,0,0,0,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,65535,0,0.1579298919439316,0.15483323,-12.181347940511255,1.5599037153381232,file:////imaging_storage/shared/users/Amulya/converted_v2/progeria/c2/AG01972E_F38_C2_max_proj.tif,2048
