ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
48,9,1327,1848,365,464,321,422,342.6503391107762,442.8688771665411,1.1056100823427606,1355,0.6831578881801658,41.104608936998304,1,0.7180735930735931,0.9044780035661618,48.159351660781944,46.87216658103186,17.029386365926403,6.780011454704459,6.082762530298219,33.94112549695428,35.16936359852367,48.93244850741094,135.78174593052023,0.9793357933579335,0.7664484603717238,0.014466015934332752,0.1478656477584622,0.09405755786459181,0.006816062052565555,0.005728854693459266,0.04491123285759241,0.014612393496711507,0.01109077877241289,0.0007956443155311642,0.004656801775660735,0.0064395912808532865,0.00955144157259024,0.02130033138665878,0.019023385439263473,0.00351549845241999,0.001532815225120171,0.0054838465524342395,0.002316173169872918,0.005365392008099642,0.009958953166248296,0.012837987085301645,0.003293371696842231,0.00520537540532326,0.004926672412417986,0.0018030032838684531,0.0019358690375487263,0.0029635664307372652,0.006673889846449035,0.0044179923926424,342.6503391107762,442.8688771665411,0,9
49,1,462,1840,74,98,34,52,56.616883116883116,76.71428571428571,9.978256094047522,1357,0.5913926937529376,24.253590861306396,1,0.2510869565217391,0.10021791288725741,55.59259356232531,50.0,3.605551275463989,1.5747655689510431,1.4142135623730951,32.17261138106329,44.82896163925614,28.330730501823233,240.6873375215418,0.3404568901989683,0.23529466786705808,0.02973537491502685,0.012229618615926603,0.029178845040004908,0.02762261704699462,0.012456991376937395,0.03827228897757015,0.04109667946198605,0.011834880559577226,0.033007437113300814,0.025075101462173927,0.005397520241216916,0.002816087044971523,0.025418884107836076,0.019364761039967933,0.005531012561423184,0.006481694224657787,0.014081230298947997,0.008383059742163516,0.002851947946205109,0.0029788645410721215,0.006925215083354725,0.014335852116445924,0.009408858457012958,0.0035576623089930474,0.016579741008990675,0.021024759124702166,0.010119463555741523,0.0009939573984734562,0.004985969074278756,56.616883116883116,76.71428571428571,0,1
49,2,979,1443,147,143,110,104,127.44535240040858,123.46271705822268,1.168200054367726,1005,0.7997398918702713,35.30582833323309,1,0.6784476784476784,0.8560177653315021,45.747863704860265,44.204072210600685,13.892443989449804,5.571288041135852,5.0,26.870057685088806,27.464576917428182,41.180479252505314,119.88225099390857,0.9741293532338309,0.6379229858217628,0.030458922433567737,0.1702561007896868,0.10916894541763943,0.014529150736841703,0.006151056540225378,0.006790012984420548,0.01695815069622844,0.03066336154643541,0.008588341057178338,0.011403051324504952,0.006846715684067237,0.018835297060522834,0.021933745844554903,0.013302647231269827,0.009609456364574494,0.00977365132462071,0.006546828256503483,0.005586393448538742,0.004005032632058532,0.004743553327246269,0.007374324464180102,0.009913724347550047,0.013687058697039336,0.0033405168129960125,0.00035653105243576937,0.005027044375422725,0.005316091107483206,0.0012305174795739162,0.001758093008021949,127.44535240040858,123.46271705822268,0,2
49,3,2340,3306,369,148,311,91,339.3059829059829,118.15641025641025,1.1742889462590327,2419,0.32599679792609404,54.58370209760676,1,0.7078039927404719,0.8515791647240909,56.34399189057761,57.3149195236284,24.041630560342615,8.851305682241732,8.0,51.32319444013531,53.26596880860977,-56.50546352367626,185.82337649086284,0.9673418768085986,0.9058023793138739,0.027523727405647673,0.07655029437588855,0.022199436626312227,0.014854160074016859,0.00755131038235747,0.05125587094190926,0.0069802675091472305,0.02789850731896005,0.006240902330763398,0.005766160782568859,0.005615073725163692,0.029335114026430693,0.004786328956291971,0.007612041200614932,0.012848750714150868,0.00420709308212548,0.007376479705429735,0.006490424655419145,0.0027715836392462998,0.014925554020631804,0.005210303419098969,0.0008032744596553796,0.005160417257678438,0.008921009117258561,0.0025170836139604344,0.0033959124879431412,0.0051190140793147924,0.005933307449576314,0.002366135834644548,339.3059829059829,118.15641025641025,0,3
49,4,1322,1768,96,193,62,141,78.79500756429653,166.25037821482601,1.2176234084252855,1367,0.8132612970780787,41.02709687681892,1,0.747737556561086,0.8212719902397975,53.90726186534075,52.81098370604357,15.033296378372908,6.321716179361738,5.830951894845301,29.831881879468956,31.36856400719941,15.012672502226796,142.22539674441617,0.9670811997073885,0.6035219355108947,0.018412320531395434,0.18151500130534157,0.10414320835808918,0.007789364087211233,0.005207513793181996,0.004196859617140353,0.029619110329803397,0.0285714701661774,0.0022404519480084136,0.005332349378717626,0.004868370845802941,0.01790264363924035,0.022070468250597698,0.011145528570680113,0.011469393099536353,0.004910460939068162,0.004304748457794528,0.005711786357980212,0.00477458046360112,0.007370586354867541,0.01153389533992629,0.017731377801658062,0.010478798187106004,0.005344601146628695,0.0021841590103580436,0.001824034256714311,0.0020923920519037224,0.003065314335622479,0.003684955388559817,78.79500756429653,166.25037821482601,0,4
49,5,1333,1794,497,185,458,139,477.12153038259567,161.98799699924982,1.134949966264696,1365,0.7380316326493458,41.197430904511165,1,0.7430323299888517,0.8810961097176484,50.19332242694241,50.11985634456667,16.76305461424021,6.68545352406417,6.0,33.54101966249684,33.86875314532643,30.692667941132164,137.88225099390857,0.9765567765567765,0.6756482138264219,0.023686892697556444,0.18090646301322375,0.09190008563246208,0.009716303758055576,0.0009065905188070353,0.03282894597731741,0.008813473259165117,0.023673123159278903,0.009902036065098714,0.004885712783741052,0.004139707961800675,0.018406125019234054,0.028995821478123185,0.011721882363172936,0.007923077918158317,0.005453724987731824,0.004443233130243046,0.005892866999547108,0.001901447278257266,0.0027799526073158816,0.003062932667081445,0.009513701482355356,0.0104516913064594,0.003783511651260268,0.006307849580546512,0.0018058507458012787,0.0033269720836856375,0.000813771251623875,0.0009505582008078466,477.12153038259567,161.98799699924982,0,5
49,6,2001,2862,313,195,260,141,286.50274862568716,167.69565217391303,1.1674839419730325,2048,0.7679348221869521,50.47526452644959,1,0.69916142557652,0.8565428303108077,63.10362806996407,62.24146527838174,19.79898987322333,8.009254310206549,7.211102550927978,39.30732213939906,40.41964019217623,41.78758682747814,171.3380951166243,0.97705078125,0.6563291879140447,0.0346384229502823,0.17844539542628807,0.0970418995668627,0.010521139030320746,0.013397519516033948,0.02316454054689657,0.015612370193630716,0.022340625114097946,0.010987301874885301,0.007057754876194909,0.005969522528313767,0.01640663715611808,0.027564688946186442,0.011529090172767932,0.0058835752360970476,0.006595246299520787,0.010380342327849979,0.006782559183393487,0.0026522073960110527,0.002923500365383361,0.001119767723195564,0.01193539339436817,0.00901375110725418,0.0022575518026108224,0.0034330013430605637,0.004191417719139426,0.003016413810040729,0.005550176950917683,0.0013777852254160308,286.50274862568716,167.69565217391303,0,6
49,7,1386,1848,437,220,395,176,415.038961038961,198.1839826839827,1.1597575250558303,1438,0.6450971881032204,42.00845163777089,1,0.75,0.8622492015750105,48.2738266315313,49.678969393496885,18.384776310850235,6.836791000510692,6.082762530298219,36.062445840513924,36.886056449683544,36.974227017745335,142.12489168102786,0.9638386648122392,0.7150364704225831,0.030373140626301136,0.1777804139347277,0.07034449116161941,0.005956521101670925,0.022992353528273952,0.04934757478652928,0.010643585010043708,0.019195689729244743,0.008314961766600343,0.002953391144599099,0.014241412454555196,0.01765077781312438,0.020447994414561577,0.013154130310140046,0.009545350026450612,0.005305173197688612,0.008206006938662714,0.009128250583006455,0.0045260075305745,0.016096261693712616,0.011305667538864599,0.003457414178431601,0.001106437764460704,0.00562989693267718,0.0022111177682310936,0.003140684364298626,0.00390516837712913,0.004754558183734911,0.001082415757071596,415.038961038961,198.1839826839827,0,7
49,8,1099,1599,360,356,321,315,339.5777979981802,335.31847133757964,1.1733433805949338,1135,0.7625049388858436,37.40708836121763,1,0.6873045653533458,0.852265429317851,46.57286970064612,46.09772228646444,14.866068747318506,6.017291199564811,5.385164807134504,29.2,30.131826735407962,36.285831957553526,127.29646455628165,0.9682819383259912,0.6584895339595029,0.06659296292224777,0.16828036105084138,0.09097736743659773,0.018954823572333978,0.02378966509915857,0.019518717119136397,0.013010063503031563,0.019264242930277,0.023600410605735773,0.005704848127490383,0.0033868056569936844,0.009685197242142911,0.01890091304867159,0.008782850049777484,0.007859430443920512,0.008736104545327318,0.018884702311280147,0.011406497061119599,0.0013456219226923606,0.0036106369581711483,0.0006007747053649626,0.005639087180896343,0.004247731824269236,0.005128678584922289,0.007302669903491723,0.006500908105620776,0.003995807663603429,0.007040129958185208,0.001976280764179978,339.5777979981802,335.31847133757964,0,8
49,9,1109,2600,203,437,153,385,173.96122633002705,406.57348963029756,6.910039110286225,2033,0.3209071143702979,37.57688990737918,1,0.42653846153846153,0.14471698119789345,54.67506129078258,56.72741841473134,10.198039027185569,2.835668565263282,2.23606797749979,44.19549048613835,51.78333400987649,75.4161651366967,310.32085117392114,0.5454992621741269,0.433402255676997,0.12192267482559621,0.012803947018919118,0.03685018257511592,0.04591064737225539,0.04580829512905948,0.05360149787546351,0.017972655688348313,0.013631224499008016,0.022992310080697905,0.019663466449846224,0.0098917840154049,0.012429441835325163,0.011236322877552298,0.0011466562414858947,0.011729752657737477,0.01990784117557034,0.01623786148216309,0.008010741884295841,0.005204621713667768,0.009311924071013972,0.013397697420038759,0.011585183032330509,0.004077649683804306,0.00838017064181719,0.011817525283132745,0.013858475263035252,0.012754233306240132,0.010663977939970587,0.0044764116378113086,173.96122633002705,406.57348963029756,0,9
49,10,1355,2070,338,438,293,392,314.8191881918819,414.7977859778598,1.1984735088325265,1392,0.8236685707516498,41.53600345623234,1,0.6545893719806763,0.8343947468427014,55.28128963226571,53.41348144429457,15.524174696260024,6.374163967535088,5.830951894845301,30.405591591021544,31.348443806587,43.15667668306137,142.8528137423857,0.9734195402298851,0.6047106845832967,0.04212739608941839,0.17082267534867238,0.10748710393843995,0.018738602949948686,0.01837873871199881,0.000991080954618847,0.02556941861043631,0.029899726537936107,0.007699730165490298,0.006713005520873501,0.006069627823627268,0.013509579100072356,0.019824336522117982,0.00743777790706698,0.00948180098372261,0.01072689402264316,0.012513789394323563,0.00899004259737018,0.0012300196743247195,0.008928614934836168,0.008119107815079834,0.010422587972967766,0.010728739768309688,0.004510432157217555,0.0027931533762278918,0.002502521982808881,0.008577304405768298,0.0077382555507989215,0.0008006809943015144,314.8191881918819,414.7977859778598,0,10
50,1,1318,1755,117,50,78,5,96.67147192716237,26.921092564491655,1.1244408572870714,1351,0.7083809546083052,40.96498163017951,1,0.750997150997151,0.8893309003487219,48.820391471563674,48.373546489791295,17.0,6.69026100394868,6.0,35.13909642493636,34.45891193027029,34.867864596470234,136.46803743153546,0.9755736491487786,0.7161670564638383,0.02155208752061411,0.16918186613554234,0.09075167327239247,0.0043834582359773035,0.00323595342769531,0.04030350030568464,0.006246057067585169,0.02668370697724784,0.009083131376605925,0.01020564417726503,0.007015304578528014,0.017557369005363897,0.02346667910747618,0.01328223390758574,0.00608134257096896,0.002038052431409883,0.0012219157368749231,0.0011722830816472366,0.0024846502132544706,0.010966657618677815,0.007684913736281702,0.005715697654070789,0.012766260364591902,0.0013866229050724843,0.005952984335052487,0.006827518280642548,0.003085749480431266,0.00517126737660736,0.0007451873650937111,96.67147192716237,26.921092564491655,0,1
50,2,1043,1734,398,54,364,3,380.9338446788111,27.326941514860977,1.4016353955567933,1087,0.9034311429881496,36.44158126589425,1,0.6014994232987313,0.7134523023391218,55.84980388752579,54.230987451824994,11.661903789690601,5.090125479678245,5.0,22.941176470588236,23.94466599311759,25.865417222999472,135.53910524340094,0.9595216191352346,0.4515432999519805,0.014646139080825118,0.1671275017445954,0.09813684089074802,0.0008241432115459747,0.007891127681689042,0.036430788050481576,0.05406086210689319,0.038351517541597865,0.0017394923331222592,0.0027431846940289754,0.00607626611547231,0.0038784995284030428,0.00482575052017138,0.014698466109184518,0.01791766881396752,0.0008167699458018918,0.0039016079458856876,0.004332150193959534,0.004419861075851494,0.010480951293293447,0.009353786800648214,0.009184435484136581,0.002091344328413633,0.009062158761922949,0.00017547987650964406,0.000872428458784524,0.0019773963284382265,0.004365080377568208,0.002927714360866102,380.9338446788111,27.326941514860977,0,2
50,3,1812,2350,236,156,189,106,212.4746136865342,129.9144591611479,1.1014486173933968,1853,0.5779324864222082,48.03238548167387,1,0.7710638297872341,0.9078952791883499,53.232735628014396,52.80151512977634,21.400934559032695,8.038214271714034,7.0710678118654755,42.43456501123003,43.4424146784553,33.29998672388372,158.36753236814712,0.9778737182946573,0.8265780987850673,0.05300398048247176,0.12102280263999182,0.06594330610796689,0.010451746792252107,0.0059783388084015,0.05555911292276386,0.016873250307171888,0.009730144008326311,0.016835173581255598,0.014633068070117031,0.002124504943622391,0.014509645773008938,0.007492136719164928,0.016120702136627977,0.0029459282482666065,0.015125932101338658,0.008469981394093924,0.0008641743570760439,0.0003744816540102486,0.00212828667343683,0.0072503165409272255,0.005516422096573545,0.0048187159188289195,0.0015287885821903483,0.0017516013773588742,0.005379622258791672,0.005640724434404287,0.0003809706477031829,0.0014694189073151424,212.4746136865342,129.9144591611479,0,3
50,4,1440,1960,191,168,151,119,170.42291666666668,142.39791666666667,1.1572542946949103,1477,0.734861718096613,42.81897878766651,1,0.7346938775510204,0.8641143131498443,52.063781154541395,50.774009099144415,17.46424919657298,6.909801993380456,6.324555320336759,33.988233257996804,35.31053978162607,25.59013889839788,144.71067811865476,0.9749492213947191,0.7082548635384165,0.005454020216691713,0.16726361746315482,0.09950723053034423,0.00352984809670421,0.006563780348396604,0.03508984429215736,0.0028181364386417156,0.01694685581786175,0.00222452056939607,0.0064458092108138805,0.006310568776687007,0.014448791536115259,0.029210946019571478,0.019738988132493165,0.002168175889842838,0.0028580404850782927,0.0024610427040008473,0.0029914769623673593,0.0029893795841200548,0.0021098481571576056,0.005543212390421386,0.005438351243661666,0.010502681306726417,0.00015668447629014416,0.0032054685204831097,0.0010482530331629876,0.0024465173809333674,0.0013181472415159732,0.0012409417148503828,170.42291666666668,142.39791666666667,0,4
50,5,1204,1763,336,178,295,135,315.53239202657807,156.25,1.1683205468375728,1242,0.7148873494666417,39.153293754946546,1,0.6829268292682927,0.8559294816023005,47.26583952058089,46.87216658103186,16.1245154965971,6.22113839599507,5.656854249492381,32.526911934581186,33.05014872643477,42.39491712475041,132.95331880577402,0.9694041867954911,0.6977607700778953,0.07678638510478976,0.15263757549215903,0.0855856839736842,0.01034860205607469,0.027295288572530555,0.020110353762083418,0.01188301309021746,0.025197251632888558,0.02013085115596843,0.016657466565201534,0.008128037543543168,0.009610927261206798,0.01756616702377473,0.0037303674440222687,0.019330897708086003,0.007821547968128255,0.01017639099002913,0.003256441208138878,0.006852196998203584,0.002115494326260385,0.006042093810736249,0.009882275951826145,0.011805675438696145,0.005661933626191249,0.005769642230994502,0.007877859251685241,0.0024427040415738446,0.0029827657331062828,0.002700375094456143,315.53239202657807,156.25,0,5
50,6,2336,3036,297,244,251,178,273.7260273972603,210.49486301369862,1.149335726650032,2388,0.7218745090301296,54.53702940664572,1,0.769433465085639,0.8700677937809341,65.58875421155204,65.49045732013177,22.80350850198276,8.794567850862949,8.0,45.0,45.38899093732087,2.343468339728928,183.68124086713192,0.9782244556113903,0.6934687751227184,0.005803130624334766,0.17904667108837727,0.09056531327077527,0.0038111005396190435,0.004261773354677476,0.037501745054080736,0.0015573468527885325,0.0270231824396103,0.004166909528318202,0.001421993779362578,0.002867675312098232,0.02188279769428608,0.02748110590483652,0.012062734650858546,0.00901397765871835,0.002046811119435596,0.000776451607280152,0.0016614569862121867,0.0019223770207729622,0.009166872639979725,0.006087676814799362,0.007360800264233121,0.011467786926462295,0.0034322470972335197,0.0030354724598613846,0.0013771080403495348,0.0005110152127719964,0.0016174021448246664,0.0018448626209529812,273.7260273972603,210.49486301369862,0,6
50,7,2079,2754,451,268,400,214,424.4300144300144,240.37277537277538,1.1020551023356804,2117,0.5750825332480008,51.44963569846149,1,0.7549019607843137,0.9073956446284889,56.96216647280685,56.43580423808985,22.825424421026653,8.591311702066985,7.615773105863909,45.61578674099571,46.60048624191442,33.894500850122846,169.6812408671319,0.9820500708549834,0.8311036149150403,0.04228466209714668,0.12012881699167652,0.06887527331775149,0.014144935723591615,0.01356773856807034,0.05544020785325408,0.022063600409024435,0.0048791675611945095,0.010744907524998489,0.012347185816997855,0.007443319180120777,0.01031742053931876,0.008288356160563365,0.011580524506012208,0.005091973016485368,0.009283195957600581,0.010228626858584973,0.004821840234524918,0.0026333960270421572,0.00464895334728549,0.011445251590198166,0.005727066085377454,0.005920176684736487,0.004097247231882948,0.003315072068422436,0.004467367232363111,0.0032608171516375433,0.002355963684553014,0.0035065328120363307,424.4300144300144,240.37277537277538,0,7
50,8,1504,2162,201,404,155,357,178.10505319148936,379.4488031914894,1.1593347135489591,1542,0.7644339791349394,43.760167678857044,1,0.6956521739130435,0.8625636654480886,54.63507359082149,53.2634959423431,17.4928556845359,6.948285707163213,6.324555320336759,34.63157121626253,35.223342177693695,44.34602761095861,148.02438661763952,0.9753566796368353,0.673974576443526,0.03335235033023611,0.16987274060781726,0.10196255016150693,0.01238237070741229,0.0062465276485096895,0.023460290030565954,0.011152479325967987,0.023430613429177415,0.010559984845010079,0.011417877890796731,0.004005844116664925,0.014730628477514104,0.026189551518419542,0.01471054596153748,0.0057647742247877885,0.008389860430623222,0.007229934140203144,0.005222799295208903,0.0019704307379945067,0.001711834292180124,0.004388483250494498,0.008385415308951647,0.012686592639177045,0.0034899271680990463,0.0036419414329107065,0.0047614303963342324,0.005375894605486384,0.0032058940932690877,0.0008832411298121882,178.10505319148936,379.4488031914894,0,8
50,9,1454,1927,466,438,425,391,443.7310866574966,415.914030261348,1.1368514427155683,1490,0.615480867858251,43.02662313085849,1,0.7545407368967306,0.8796224048511786,48.797940223390064,49.73932046178355,19.0,7.05347039865841,6.324555320336759,38.55166363765343,38.460185706756384,29.887946884893314,144.12489168102786,0.9758389261744966,0.747752219586915,0.09065313179189233,0.1428019738604917,0.058553832661392066,0.0040312191428629185,0.01921379005528261,0.03752315059665742,0.014929583283072435,0.02843575079056745,0.03061917562478964,0.011090159441806142,0.0043506428955812125,0.00413617482045913,0.011078888069094859,0.00829585919701933,0.015100233121973608,0.008965342486576834,0.0030280720010870546,0.006068991987972888,0.001991646809420663,0.0056982732718470755,0.00923153407643415,0.009849747154061271,0.009127860694372382,0.005795104641568929,0.006365091554243881,0.006050909248305948,0.001631599531890797,0.0041778163880354545,3.743265570431712e-05,443.7310866574966,415.914030261348,0,9
51,1,1410,2350,243,90,196,40,219.06808510638297,64.34326241134752,1.3026361279303884,1474,0.8557117207347351,42.37060016186435,1,0.6,0.7676740868447945,59.375657033251365,57.8013840664737,15.132745950421556,6.184307373934472,5.656854249492381,30.3935042512564,30.724102896486777,45.553311232171694,151.92388155425118,0.9565807327001357,0.5373444352219633,0.027377583960157936,0.175137093440606,0.10319712785151111,0.012576028266089969,0.013727765247490474,0.014959241309825289,0.04388257790945191,0.03269836447376074,0.007130726570308075,0.013239390910860087,0.00243793416117383,0.00555426349321141,0.011917489497843698,0.0007340009872176961,0.01610141230770011,0.005376749371813617,0.007987323798710868,0.004443052223460507,0.0009725275217907722,0.011734334829969393,0.012908715301592629,0.015038007476111425,0.005653110854380977,0.008899102559945301,0.0013413217237840068,0.005211055408573579,0.00863863725275111,0.004178369461298162,0.0012444488010861891,219.06808510638297,64.34326241134752,0,1
51,2,1088,1666,194,94,160,45,175.91268382352942,69.13511029411765,1.2881693964835645,1123,0.8676848055641241,37.219411933450225,1,0.6530612244897959,0.7762954179239102,52.902279032531666,51.07837115648854,12.649110640673518,5.509794101874942,5.0,25.0038045885509,26.29850340328125,24.481676905672234,132.71067811865476,0.968833481745325,0.5309638270110606,0.026179277778909823,0.1732264547455284,0.10593815839816388,0.019344500231678174,0.010771184803297916,0.017236012932304236,0.043205060841186055,0.03567465159035794,0.002700533885478426,0.002646034842797068,0.005531047799097092,0.006182275226476311,0.011265061453368959,0.003135341790870876,0.013917005936228343,0.007740748675906678,0.00757334010396677,0.002981379493594731,0.002887462515817064,0.011731396263041151,0.011202526943597196,0.01457054461081282,0.0076720558159504345,0.006057140892770779,0.0074322859517442445,0.0067309722655343905,0.006871137011479422,0.004108871100140696,0.0014479159988248984,175.91268382352942,69.13511029411765,0,2
51,3,1073,2226,129,141,76,99,97.50978564771668,120.80708294501397,4.55377715090599,1650,0.6526054199749597,36.961953837707625,1,0.48203054806828394,0.21959792209002726,52.4638848223531,55.569775957799216,10.770329614269007,3.4715630815887994,2.8284271247461903,40.17161628393627,39.75177736909514,-81.8429720604574,247.79393923933995,0.6503030303030303,0.43835837028262187,0.13293689055980537,0.053028424518059857,0.06078702532294341,0.039267330852818194,0.021005864671898838,0.02803805341696486,0.013196872818597452,0.007241080836082922,0.02822172952053603,0.014220947359303598,0.013792326860052792,0.008579598176097313,0.019379518293043217,0.0180806934500506,0.005601679951811417,0.03596699251348837,0.006795554280170871,0.005113705958434805,0.007726553902615999,0.004148069822741655,0.0032481829414424735,0.0077463150033065835,0.011800308618730982,0.01101170701311964,0.008649787802524041,0.004238568244210864,0.010952004444022256,0.006893458413353328,0.004827719490496965,97.50978564771668,120.80708294501397,0,3
51,4,1419,1833,442,143,395,104,417.17899929527835,123.29457364341086,1.088147899960185,1450,0.5505107757524912,42.505610382385946,1,0.7741407528641571,0.9189927215193723,46.59684503676246,46.389654018972806,19.235384061671343,7.175457157767882,6.324555320336759,38.0,38.90035363300402,-88.2957763922461,139.29646455628165,0.9786206896551725,0.8385691628714896,0.051722812625611424,0.11540352504441709,0.062058195761052266,0.020052212071694706,0.01542425588122696,0.05407381709782714,0.021461028650262205,0.011883459791583626,0.011222296236693003,0.010111514315057616,0.0015131630943364908,0.010823197620670685,0.006563669966668167,0.013803175945227883,0.006272699660088932,0.012329515439418952,0.011527102546047633,0.0025783144469671564,0.003899866831278073,0.004114593041082363,0.0075016301595373465,0.007438662446968153,0.006064823592743823,0.0007490865890517921,0.003291034288994777,0.006894236968589246,0.00398831650163706,0.0013368771475828422,0.0014035908358119905,417.17899929527835,123.29457364341086,0,4
51,5,1495,2115,351,179,306,132,328.6334448160535,154.69565217391303,1.1441346966591806,1533,0.702898562466909,43.62903986313552,1,0.706855791962175,0.8740229650581816,51.82956747446594,51.088159097779204,18.027756377319946,7.114087302648602,6.324555320336759,35.500812558414665,36.86585839669267,36.954037074183965,146.61017305526644,0.9752120026092629,0.7293077085743557,0.006761651485872813,0.16398344440263915,0.09277758699356331,0.007761609667594059,0.012710036349715344,0.043302474038345556,0.005282801787428509,0.013745426691966987,0.005238197208715006,0.003830484005339843,0.007062735151302686,0.011342700020648168,0.02834013166421951,0.017882272875028776,0.006619372840497529,0.003034770441429771,0.0023653124234971944,0.004655034206623303,0.0029454413268668335,0.005827855891300047,0.009608707476804356,0.001772354745835375,0.009668551912765777,0.0037260463408872744,0.003630965413646015,0.00241078251403955,0.002838170109074396,0.0035821536868094004,0.001758449281127921,328.6334448160535,154.69565217391303,0,5
51,6,1417,2064,477,276,434,228,455.3345095271701,251.17642907551163,1.1554532069635415,1459,0.7494031298734304,42.47564519686223,1,0.686531007751938,0.8654612700655678,52.2979448170219,50.566787519082126,17.0,6.780529074756045,6.082762530298219,33.988233257996804,34.62720143220435,33.72853017010341,143.4386001800126,0.9712131596984236,0.7055204385827872,0.026474660771732068,0.16083750444370376,0.10542544612213306,0.0054993182606425176,0.013195207460949192,0.023464693688118654,0.007107992861806302,0.02164328403619447,0.0075187893824783854,0.006274347799488868,0.005772757140686897,0.020942296521775768,0.025649833967131372,0.014531483347621386,0.00151630309037161,0.0018602314548515535,0.004456239873182439,0.008231545415553914,0.003789752063090932,0.0010207578900795031,0.004706386231120572,0.00490884118338721,0.0108814226144695,0.004573575151303487,0.004577782179137636,0.001840098797960837,0.003791923217499044,0.006359794404005419,0.0022363094194203315,455.3345095271701,251.17642907551163,0,6
51,7,1264,1824,326,288,288,240,306.3251582278481,263.14240506329116,1.1808321910528632,1302,0.784618803131092,40.1170136543742,1,0.6929824561403509,0.8468603816672476,51.06791173243455,49.76946855251722,15.231546211727817,6.335693702291316,5.830951894845301,29.96331089849718,31.66100703851435,26.313017019995723,136.95331880577402,0.9708141321044547,0.6497274059528645,0.030899023681135635,0.17328344102080342,0.10414205655827735,0.013037071097847392,0.007565718374250085,0.017194585105812,0.018906302949648388,0.024071297950966988,0.008901454418142057,0.0065041715120187325,0.0038676414818455775,0.01435713413388761,0.02538396884030189,0.015468007725955083,0.007945011991684472,0.008893995403478601,0.009860776749848121,0.005789166095912256,0.0023874318724177866,0.004330850503972953,0.0038241508307113527,0.012142131180465513,0.01225616351954571,0.003740143581879736,0.0018055831106615367,0.0033032255557463,0.002993156680518581,0.002469058833880452,0.0009454945561868706,306.3251582278481,263.14240506329116,0,7
51,8,2785,4959,101,309,44,222,69.41472172351885,272.3371633752244,1.7020784169010597,3234,0.8720251365536866,59.548065729185765,1,0.5616051623311151,0.5875169969082153,91.72690520544818,91.18113840043894,23.259406699226016,7.762712295157506,7.0,49.471812437457004,44.89675124729839,27.62938781632947,244.06601717798213,0.8611626468769326,0.4265061501187669,0.0738154595034691,0.1334391503321074,0.09195481886959857,0.038762439812435004,0.005286800680523841,0.011144776316553924,0.048821236976536245,0.028592351402024777,0.01789384488780645,0.020868237991539782,0.004165501260922725,0.005590913693573454,0.01200952271478026,0.0103900625760016,0.013310385538400688,0.007652359036079417,0.020235487508361804,0.01734522392979151,0.004060954768940839,0.0026251317520253527,0.010902486082412847,0.012954251080682874,0.0034940702054101856,0.007599562008931187,0.0022010126276118726,0.00471243492003988,0.009147643440338873,0.009594934875141937,0.003361376977537915,69.41472172351885,272.3371633752244,0,8
