ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
21,1,3036,4278,104,231,42,162,71.70718050065877,194.83399209486166,3036.0,1.8189894035458565e-11,706526.6834650858,586769.5949278394,5.4853899200679734e-11,-312135.5810276677,-861308.5398771944,-148993097.0346582,905226.3320158102,46006.473097532136,186328698.0799227,451410425.2162569,1.1814729382646951,3102,0.7602638073087132,62.173589713124606,1,0.7096774193548387,0.8464011045980995,0.17486180496762782,0.005051828881031691,5.125481273338532e-05,1.655298886587383e-06,-9.011974520095606e-12,-8.539481600048172e-08,1.2298484122077944e-11,373.3339201019642,157.54651977975385,232.7162989015434,102.81145620147157,102.81145620147157,298.16414098017464,77.28740338264333,77.42092740338364,25.495097567963924,9.762472755171762,8.94427190999916,50.47771785649585,50.20701461425546,nan,nan,0.07665227236546225,0.001155348975410745,nan,-0.033864116008389844,-0.0016959159909811273,-0.005324279501964923,0.09820953260216556,9.058671753779702e-05,0.0066584700067277135,0.0002927624679195725,0.0020167635180468957,-0.006622635479773686,-0.00023193853843466152,-0.0008601516792113423,-36.17210786255624,212.3086578651014,0.9787234042553191,3036.0,90191.0,3385847.0,143148569.0,99684.0,2649195.0,91764229.0,3647990271.0,4178250.0,103672719.0,3363727737.0,126143347263.0,0.6447715827529144,0.04084537691133556,0.18283812566516472,0.09048714336592201,0.01856729293448361,0.004190116711150911,0.022760634911470033,0.014302730616413645,0.028344403578731487,0.016954589116235763,0.003045425646367817,0.004206620577552441,0.017364237839503187,0.024910312613928037,0.005176483519310072,0.010710447711059697,0.011357962346795203,0.009640629440288609,0.006927551447981245,0.0038092860218713748,0.0006470769559539895,0.003139349235086058,0.010017185001398188,0.008746849513333894,0.005184819005293397,0.0083118881206071,0.0017239857918572696,0.0030300220259396444,0.0035697668357227612,0.002258081638431939,71.70718050065877,194.83399209486166,0,1,1
21,2,8746,11832,472,378,370,262,419.1676194831923,319.6947175851818,8746.0,-7.567990678580827e-11,5231202.26983764,1604116.548003248,2.021707246058213e-10,184868.54402012282,-3149515.0611784826,122888722.00469336,7131886.895952432,-1575242.5919200482,2713523335.7365704,45323598.79887375,1.1407985937916556,8900,0.5204078347829006,105.52607762185484,1,0.7391818796484111,0.8765789206281493,0.16162482046988846,0.0006407862377537048,4.302959294438765e-06,1.326035080744388e-08,2.7071867592979346e-15,3.3317384883385275e-10,-1.6444372066941364e-15,817.4823944645653,596.0882853650795,598.125116606179,-21.137496457823328,-21.137496457823328,815.4455632234659,114.3665961346802,115.84903970253703,47.853944456021594,17.183617744060843,15.231546211727817,98.95453501482385,97.65967727696663,nan,nan,0.06838841946103119,0.00022423956201360554,nan,0.002416818712305434,-0.00044027092592058157,0.0001836891940781113,0.09323640100885729,-0.00022020326971691659,0.0040560672006546075,7.244213329004192e-07,0.0005553537619646223,0.0006106013610455734,2.7026398188220378e-05,4.906709686822152e-05,5.504087173053971,354.0904037956217,0.9826966292134831,8746.0,430020.0,26374262.0,1812775320.0,504598.0,24994751.0,1536685175.0,105586620431.0,36244526.0,1801813697.0,109325380141.0,7386003915209.0,0.8285841703155589,0.0017612100207598119,0.13143049510945615,0.054441144243034645,0.0011816032867256452,0.007023276013533631,0.07196174087388131,0.021812872519903374,0.01884496138917662,0.0016484279817244824,0.0023228394694184418,0.008072732150759602,0.02015811651034318,0.004192858288825797,0.009008458772429517,0.00025034034116441203,0.0012540974703847394,0.004276682330485966,0.004303333437239295,0.0019244154381920606,0.0070212811739431315,0.014128487493764311,0.0009060761788753883,0.009750339010010128,0.004925006708692538,0.0015972352045509738,0.002021687941896469,0.00530067063559298,0.00313028190308382,0.0008283518580461119,419.1676194831923,319.6947175851818,0,2,2
22,1,4088,5229,158,130,75,67,114.99168297455968,98.32950097847358,4088.0,3.268496584496461e-11,1744455.7172211353,840802.0500907582,3.161915174132446e-11,101768.20303326802,1353899.8585631792,100387219.91777946,1026883.1621819959,-256180.1401593994,302248778.4188499,-212894774.25758284,1.1374039654345414,4175,0.6512531737023095,72.14570852710052,1,0.7817938420348058,0.8791951060395269,0.16583181739758168,0.001992024793532605,2.3341091092206307e-05,5.277446497613826e-07,1.1512485202490049e-12,9.416805404848251e-09,1.4510014731740663e-12,430.1882573074185,247.7322122138954,426.7259582243482,-24.894374518901177,-24.894374518901177,251.19451129696571,82.96392057345588,82.97590011563598,31.064449134018133,11.68059048093597,10.44030650891055,62.0,62.958044723627864,nan,nan,0.10438501913511453,0.0007868945621608755,nan,0.006089621946893635,0.0012670954314380474,0.0014694193882606973,0.061446798262467156,-0.0002397553136356917,0.004424170880023644,-4.8739031653613096e-05,-0.0007892007856376579,0.000625489930443194,6.8724546676114145e-06,0.00011588060739031858,82.08211870778266,241.72287142747453,0.9791616766467066,4088.0,163486.0,8282536.0,471600796.0,128075.0,5223703.0,268981383.0,15526123279.0,5039409.0,207654961.0,10648572745.0,610457260369.0,0.7553245466134864,0.025708299900156776,0.15928316080848642,0.08051215438057403,0.012546981663416116,0.008331654104153981,0.05257153765293324,0.013574587356124638,0.017378326359934408,0.005159401144231711,0.004466239655818734,0.012783847326325986,0.009542980362533444,0.01934042690108344,0.013787525545167208,0.004218978826049439,0.004929107689740008,0.005347135191986691,0.00629014017854873,0.004684819765024721,0.014577369497495492,0.013888358348257036,0.0028130612472299734,0.006285709831262487,0.002513072570227379,0.005019702262689862,0.002141979912210757,0.00785177523861333,0.004302298585624687,0.0007337242151470302,114.99168297455968,98.32950097847358,0,1,1
22,2,3375,4352,197,306,129,242,163.50518518518518,275.29214814814816,3375.0,4.689582056016661e-12,1076715.6592592592,-1579528.535725652,-3.11857206725108e-11,-165092.1125925926,-13335.946091641663,-66527600.81247064,825911.9419259259,1069106.7099355822,200194692.98861068,41586250.81716244,1.263409598416421,3593,0.5982205929481977,65.55290583552474,1,0.7755055147058824,0.791508946309587,0.16703452191474877,0.0013250788421811962,5.4145648117257566e-05,2.636934326527136e-06,-3.036565679750794e-11,-9.576199277656222e-08,-8.40989109489595e-12,343.2985104245998,220.4430010376773,319.0268620027435,48.916181508916324,48.916181508916324,244.7146494595336,74.11326579495466,72.62231062146122,26.076809620810597,10.023345882530258,9.0,58.67567567567568,59.389292103904026,nan,nan,0.09452647763044252,-0.0023869484144391985,nan,-0.014493683410049281,-2.015298531081405e-05,-0.0017305355695770444,0.07250804428430625,0.001615610296634923,0.005207523386179377,1.8620509002171135e-05,-0.0014088228138367058,-0.0027402202377357766,-0.00013816335676630805,-0.0002736984517268309,-63.60991974234521,231.48023074035524,0.9393264681324798,3375.0,116455.0,5095017.0,248529523.0,112361.0,3711945.0,158217657.0,7616493747.0,4566651.0,147649703.0,6144973339.0,290190666497.0,0.8042253623925534,0.03237678403487045,0.12294543577929197,0.07269523342331931,0.008177265457899506,0.015021223421228904,0.04761416818547311,0.0044589054605533715,0.026008865248621005,0.013989704250190488,0.013940992343223758,0.009006995653067146,0.013942993636386472,0.015335031838889355,0.01911020456298612,0.011686970575083487,0.0025856775491848467,0.003727995836134398,0.010000263345974893,0.002021202688972101,0.005036723079987317,0.00810442281655813,0.004933174083619796,0.006391496024781089,0.010171966755871675,0.007431375863204927,0.00832050343617478,0.004726269971883951,0.004009784435069908,0.004109106843395184,163.50518518518518,275.29214814814816,0,2,2
22,3,4776,7138,320,441,234,358,275.7562814070352,397.8888190954774,4776.0,4.803268893738277e-12,2034820.3115577877,1465513.7699553084,-4.9894310905074235e-11,-755004.4145728644,-1932173.5236862912,-624929042.1013432,1924599.962939698,143134.03595553403,641736114.0766137,1050289513.2703738,1.2054754957127087,4930,0.7437915676623664,77.98071598578163,1,0.6690949845895209,0.8295481770940302,0.1735813118889344,0.0044056448160195195,2.354017083160879e-05,1.0505206110938278e-06,2.1132815481075183e-12,1.7919892607338376e-08,4.777581582501615e-12,573.0157481817525,256.0085973997981,426.0511540112621,158.08300137622788,158.08300137622788,402.9731915702885,95.75098939910772,92.76313923105448,31.064449134018133,11.996214217522972,10.816653826391969,62.22539674441618,64.00107466595205,nan,nan,0.08920669053837146,0.00092967062379455,nan,-0.0330994558995452,-0.0012257032324571927,-0.005736377894879169,0.08437462135056292,9.079922087464988e-05,0.005890654156120601,0.00013950311841557313,0.0011299853803362495,-0.005318799788525719,-6.709755393310971e-06,-0.000711524509269003,-47.0873986476272,268.97770542341357,0.9687626774847871,4776.0,199428.0,10362192.0,604085178.0,190509.0,7199943.0,348351075.0,19280026467.0,9523779.0,337588261.0,15312554117.0,799254642109.0,0.7064921059186449,0.058078328523557106,0.15264676038935984,0.09942687228483789,0.010738025729784554,0.01727276202591499,0.024311197119546078,0.007626835742464619,0.013296701759583803,0.020601229833428363,0.01148071822955116,0.005927184026095723,0.006601354564462131,0.02119840112227878,0.014358129403079366,0.0022922299967577855,0.0051377804765105825,0.011981086261041995,0.01365846223325776,0.006375410290079498,0.005581925948672755,0.004502519174455707,0.004063164399962858,0.004413642314987108,0.0031253413934870487,0.006807671512841741,0.0077901803101870695,0.002875837816677181,0.0023805492073793707,0.004806963646026953,275.7562814070352,397.8888190954774,0,3,3
23,1,6311,8400,203,300,133,180,170.78244335287593,243.08778323562035,6311.0,3.865352482534945e-12,1912698.2947234989,-6087785.330801654,3.9972292142920196e-10,-1028061.4736174908,8459039.71913275,-684834115.4955908,6209975.368087469,6627101.125141522,1521723286.0429454,-937171377.4761423,1.423603263164461,6737,0.8598566287839623,89.64047504795818,1,0.7513095238095238,0.7024428967500024,0.2039401080142887,0.014306149730423741,0.0004491782395205484,7.828433276926149e-05,1.3840184292036285e-08,8.595816232105214e-06,-4.8935991436675795e-09,1020.9570582305043,266.10896344767156,303.0737275746314,162.8999324382017,162.8999324382017,983.9922941035444,127.80967464041237,122.0245876862528,33.94112549695428,12.209318247323559,11.180339887498949,68.9136949026298,65.25138630835934,nan,nan,0.048023091043357856,-0.0019240390376675468,nan,-0.02581206345083215,0.002673471838509873,-0.00272452530780182,0.15591701697093083,0.0020944893057955045,0.006053982286345438,-4.693268335951273e-05,-0.011519673253544272,-0.007105383412050427,9.86617907541462e-05,-0.0006314338822249064,-12.784884021839469,336.0071426749364,0.9367671070209292,6311.0,238445.0,10921733.0,551094803.0,398147.0,14014905.0,619801615.0,30638611491.0,31328187.0,1060566313.0,45621895715.0,2207310660163.0,0.5394807446429914,0.03183200848684491,0.162894913156177,0.11081069900489769,0.015058441116614136,0.0058379917256389125,0.014665931594082495,0.04213383626438415,0.033636974507727284,0.004648861836132897,0.01898947354847662,0.006562205251374515,0.00011309233415942747,0.015208664511828287,0.003152499736519811,0.010047710569260493,0.003467379864860427,0.01488015231597457,0.007129720004154676,0.004756234956222489,0.011630667109276937,0.008107365064800719,0.0126208877812205,0.009083231037326646,0.0028290948116921795,0.004521906431538543,0.004858340883028948,0.003533739634452782,0.0026243656435894886,0.0019435686175415942,170.78244335287593,243.08778323562035,0,1,1
23,2,3756,4818,374,395,308,322,340.910809371672,358.2838125665602,3756.0,-9.741540907270974e-12,1031519.1211395102,-133766.81944530853,-4.7847947826085147e-11,-173589.92279020243,346415.2422072743,-100858610.01925597,1256409.4558040465,50643.935939482675,246012396.78301978,16261874.931127187,1.1318889392238223,3840,0.5533812270214902,69.15408686422857,1,0.7795765877957659,0.883478904463663,0.16217775924467298,0.0008597492540205145,3.472366489803025e-06,6.271038848276697e-08,6.112260570354727e-15,-3.891817214172077e-10,-2.8617755529293617e-14,359.6355733712303,249.50409035176142,274.6323538710091,46.216699358413855,46.216699358413855,334.5073098519826,75.85624017798196,76.55063683601855,31.064449134018133,11.382815474982204,10.0,62.403772075338274,63.18279390489299,nan,nan,0.07311830507747846,-0.00015471571975408642,nan,-0.01230476553738388,0.0004006665012604091,-0.0019034270105246797,0.0890594541671945,5.857516110907062e-05,0.004642802839255003,5.007616641614982e-06,-0.0006318966495244087,-0.0021009178843622448,-3.1130145520356394e-05,-0.00026332207035283675,-28.533159042479014,231.1370849898476,0.978125,3756.0,123613.0,5099723.0,235598503.0,136282.0,4311561.0,173957839.0,7917698865.0,6201240.0,191541463.0,7520034945.0,333656326255.0,0.8131975606579103,0.04762067738673027,0.13381557040875253,0.05903681648390915,0.016371515123992462,0.004472181766820505,0.06265743050341216,0.017037926095774293,0.008848562613563385,0.014265502535914108,0.012445306067532745,0.0057480763259828245,0.011541154989628556,0.007313625223560663,0.012957033600927592,0.009467676645764034,0.013522721754470697,0.00568014738257222,0.0002301602647196305,0.004434497878352067,0.006999942721529353,0.00881179425451074,0.006518260026700359,0.0030688654506572264,0.003591937918068068,0.0035055336968375576,0.00624591436156818,0.0030192480345539595,0.0015345313861772716,0.005802919694523959,340.910809371672,358.2838125665602,0,2,2
24,1,3368,5880,262,222,178,152,222.5914489311164,179.49881235154393,3368.0,1.361399881716352e-11,1497981.833729216,-3953826.0883542793,-1.91562321560923e-11,502649.3657957245,2883344.6148069534,463826602.4024582,812237.9952494059,5614432.644574333,400177948.1567885,4343486080.581755,1.6744059436430483,3790,0.8306795418526511,65.48488975838646,1,0.5727891156462585,0.5972267381136226,0.20366159538589246,0.011508763041975376,0.001041533877494752,0.0001257053426681951,2.0801260009065743e-08,-1.945481994095238e-06,4.04497748569011e-08,523.6237993845978,162.30845387508805,444.7689530074869,-149.2426858063315,-149.2426858063315,241.16330025219892,91.53131043612106,91.60785992479029,24.186773244895647,8.880668464141827,7.615773105863909,52.729575883474574,50.960134046148355,nan,nan,0.13205729008535835,-0.006006028042299182,nan,0.04431196134392266,0.00437992168222832,0.012140579163342716,0.0716043053005341,0.008528559211097984,0.01047458691212792,0.0019590077052641652,0.006544462930674763,0.00830471667565433,0.002323340557969743,0.002002920551376237,62.14952430191787,266.2081528017131,0.8886543535620053,3368.0,150184.0,8194904.0,495063178.0,92616.0,4632531.0,273061199.0,17461593531.0,3359068.0,183044663.0,11336797651.0,749372676803.0,0.510995088973788,0.1426685114643629,0.0971943485852215,0.048333991610882795,0.07480708831846151,0.029260422758516893,0.009034670163300453,0.007550140536803555,0.027792530842592603,0.014834990929112269,0.018325840387807234,0.017936201164883286,0.03528455775425165,0.006260023749854123,0.00498828879003465,0.00816661458746057,0.003611684340432317,0.007691469489792666,0.0066727093319779865,0.0039882081390410825,0.010141061138740687,0.014110011229226546,0.008238202406664463,0.0021544443381852343,0.004942814137742415,0.0031494231611548136,0.0027637686610857593,0.008041015830755303,0.002647583400818418,0.0007913353526465633,222.5914489311164,179.49881235154393,0,1,1
24,2,3406,5600,256,298,176,228,212.37786259541986,263.02348796241927,3406.0,-5.8975047068088315e-12,1283478.6908396946,3857295.47409824,-1.5120349416974932e-11,515593.7709923664,6303793.077353386,457979837.7025393,942528.1209630066,3249566.6737055816,387595775.4164845,5621507112.403514,1.4518362928319126,3640,0.8098351326680014,65.85327546423157,1,0.6082142857142857,0.6887828916643398,0.19188331011684856,0.008765049285329939,0.0009780673625038457,0.00016209094749218027,6.446381727348617e-08,1.5157415172433368e-05,-3.1151889798334764e-09,486.21527392636085,167.3392803316253,376.82874070454915,-151.37808895841644,-151.37808895841644,276.72581355343704,88.20115862516644,91.26883367283708,26.92582403567252,9.432652183105194,8.06225774829855,54.699967883779294,51.74387389156329,nan,nan,0.11063674125206964,0.005697328993683078,nan,0.04444453580693378,0.009310871648529931,0.011590773734686121,0.08124656886477893,0.004799697236400399,0.009809460075599699,0.0024377912381509095,-0.002106471061588659,0.00741210682605825,0.0018742934322338992,0.0018803036259462695,54.14794387720398,249.27922061357856,0.9357142857142857,3406.0,123903.0,5790805.0,307894827.0,119290.0,4855109.0,246630381.0,13976417489.0,5120480.0,225637469.0,12043765941.0,707524247909.0,0.5203010096372743,0.06700379946038407,0.17689939270505708,0.08330569941063394,0.02669910418515453,0.020476880688335506,0.017083029617637382,0.030615135843671298,0.024062781973293933,0.018521185006251873,0.017731905758371795,0.01114558214872265,0.0025639659947177796,0.0197712289243308,0.00932000277102096,0.01487625924462528,0.00831859811332957,0.01349050052027238,0.011257744649165822,0.004874713879985728,0.01612751906426256,0.004088667975257155,0.010585694652476312,0.008348799609871003,0.010198295911581808,0.005234589977597079,0.0009928326568439652,0.0031126011449960304,0.0057775926833278455,0.002511002022879831,212.37786259541986,263.02348796241927,0,2,2
25,1,3986,5518,283,341,221,252,250.31485198193678,296.1131460110386,3986.0,-1.0526690630285884e-11,854711.8607626694,330099.4195899847,-6.839684374426724e-11,89216.00175614654,1324616.3839919867,53812550.39252265,1909449.971149021,30490.95620069083,257736906.33976138,75264512.78433251,1.20921370470628,4077,0.7470184870308056,71.23996648872287,1,0.7223631750634287,0.8269836804759846,0.17397581398868006,0.00453309364515544,4.831369019872618e-05,2.9002159694107085e-06,2.686026818435123e-11,1.6193331787151327e-07,2.1380174456526766e-11,480.9190054066619,212.54858915221686,214.42846481752872,-22.382338624221408,-22.382338624221408,479.03912974135005,87.71946241574095,88.56635930193812,29.410882339705484,11.056409377918971,9.899494936611665,58.502136713115014,58.31618494410853,nan,nan,0.05379540010474879,0.00032908002740776414,nan,0.005615237989016911,0.0013205257873227776,0.0008497118841867807,0.12018041388393126,3.0396795955216845e-05,0.004069721853228893,1.8823905084999978e-05,-0.002985155590875378,0.0007600279803723913,2.1206246938368706e-05,9.622287950583043e-05,4.800961305702057,246.10764773832474,0.9776796664213883,3986.0,116849.0,4280123.0,175912775.0,175835.0,5243793.0,195365015.0,8160377415.0,9666085.0,291261539.0,10807771957.0,448562265581.0,0.6459329271031061,0.0046725123550826805,0.1899652131421543,0.08803360496558131,0.008267987297649344,0.011513795612835427,0.025422983796268395,0.01522269527544484,0.02909949527728428,0.006440726035336382,0.008898514180660266,0.0006462828830564203,0.025628485600525792,0.0261249949158558,0.00869119313473264,0.015015840421917923,0.003646481105363986,0.0018648656957702973,0.0033497934977612816,0.0017614486909563706,0.004423002344192092,0.005235756697950358,0.012228541968565968,0.005301589347479173,0.0068724508195412036,0.004200488792050644,0.005855548515318445,0.0038122722112221346,0.0025872276457403532,0.002153367898500967,250.31485198193678,296.1131460110386,0,1,1
26,1,4124,5396,421,169,345,98,381.89015518913675,132.91367604267703,4124.0,-1.4068746168049984e-11,1474695.2403006784,1215859.3250999872,-4.021671884402167e-11,261902.89524733284,-888658.8275717639,183699545.12836426,1295357.2686711925,-1363771.361441294,331181167.6178064,-748905019.7290715,1.1079653654228934,4191,0.5771961622186035,72.4626792389559,1,0.7642698295033358,0.9025552884663641,0.1628735972540309,0.0010597535893545839,3.0787290848115986e-05,3.5004477218085686e-07,2.1593583636961226e-13,1.5001380035065997e-09,1.128664450440876e-12,402.9714101580555,268.7193049175678,357.58856457339436,-63.507006607015725,-63.507006607015725,314.102150502229,80.29659122608436,79.30952023559341,32.449961479175904,11.919825969414653,10.63014581273465,65.76093065034893,65.57064037113778,nan,nan,0.08670915726803938,0.0011132345806379705,nan,0.015399371146221077,-0.0008136514782750285,0.002619100184068106,0.07616443998599151,-0.001248662084748433,0.004721822563368753,-0.0001662690607322852,0.00023771383988761808,0.0023937775575247682,-0.00013294013974130307,0.00030755138428192614,54.449959120127346,239.6223663640862,0.9840133619661179,4124.0,152135.0,7086979.0,371459087.0,143984.0,5573495.0,265867107.0,14123611511.0,6322368.0,250157351.0,11919410419.0,628785205271.0,0.8341892858875942,0.0344864706291419,0.1192755129479126,0.07015211093720919,0.009595103491330127,0.011680201343847408,0.055942322531557086,0.026128996596988578,0.010926493263595828,0.012154650782463389,0.005804760571822901,0.006971838838197181,0.009778071123386672,0.004265063702002949,0.010886244226297992,0.003980963056602516,0.011345507942838782,0.008059828946185187,0.0032058494637389997,0.0020624671653591067,0.006420290600094098,0.011423860875023692,0.006126138521072387,0.005157430036263419,0.0040661000651668906,0.0023628398972786644,0.0036940674470382555,0.003330409096227788,0.005596441095495386,0.001387263779158558,381.89015518913675,132.91367604267703,0,1,1
26,2,4205,5280,144,447,48,392,95.06682520808562,417.51438763376933,4205.0,-5.6772364587232005e-12,2539042.2221165276,3487437.670670743,-2.0971668845959357e-11,-180925.54292508925,-1082195.8056780358,-156413522.3233121,818712.3795481571,-1527194.2523914587,402944474.0347825,-998035085.663034,1.3007043774012867,4338,0.8290246356028115,73.17084313858464,1,0.7964015151515151,0.7688142035763174,0.1898964966775403,0.009884635717088346,6.110676993757516e-05,3.061032957934513e-06,4.109449929788178e-11,2.9692685561624905e-07,-7.992787479520678e-12,608.2910991680394,190.2236693610176,603.8150349860946,43.02628844829709,43.02628844829709,194.69973354296246,98.65423248238582,95.524865872714,26.570660511172846,10.62067554138052,9.848857801796104,53.26830723226929,55.168638824755156,nan,nan,0.14359453864116398,0.0030415254450789886,nan,-0.010232173233839972,-0.0009438236293681027,-0.002103663616421147,0.04630195803637632,-0.0013319234970968316,0.005419350046428762,-0.00020699736095457192,0.0005719444320605267,-0.0013900659159258204,3.808393310893243e-05,-0.00028155325958325824,-84.0608315266954,262.16652224137044,0.9693407100046104,4205.0,197916.0,11854320.0,800441958.0,107288.0,4868780.0,284342338.0,18911160824.0,3556100.0,156614734.0,8865535100.0,575051145538.0,0.5867366888341216,0.03134296996370167,0.1726326307044773,0.10610170145565218,0.014306967731804298,0.016392384136600876,0.0011204502300279319,0.037981362869143755,0.020569386101255277,0.0049506934553870344,0.003790686381661715,0.00847760845515068,0.006228715474802911,0.020903142575557986,0.0051221053776573135,0.009086952658343852,0.007036029341773349,0.009998476038795261,0.0071141345387974635,0.0060497455178608215,0.012602251090300132,0.008177948805333,0.01724362537204945,0.00771978007516524,0.010509747026439828,0.0038378693542910148,0.00361217791918903,0.006672804290525127,0.006054685390664997,0.004970569121361945,95.06682520808562,417.51438763376933,0,2,2
27,1,1,1,150,165,149,164,149.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149.0,164.0,0,1,1
27,2,8947,24592,410,389,304,157,365.7316418911367,295.28758242986476,8947.0,-6.8098415795248e-11,5229750.67218062,-37500056.08876596,-7.003109203651547e-11,-8536671.514585886,23066582.24946459,-10806693043.902172,23561199.05040795,106831060.86543596,22367887778.406414,-16949334392.498556,3.504501017770214,10409,0.9646417909555562,106.73178629979685,1,0.3638175016265452,0.28534732760222264,0.3596674339350704,0.09793375012194479,0.007650320067786513,0.0038538291638987045,2.0757144637546756e-05,0.0010839658390890579,-2.6500631224375316e-06,3008.925841560723,209.01868985635184,584.5256144160745,954.137869071855,954.137869071855,2633.4189170010004,219.41470658315401,249.39326374222702,28.635642126552707,10.509364947917827,9.219544457292887,63.65890672622332,57.82991473019504,nan,nan,0.06533202351805908,-0.0049526578246371,nan,-0.1066433295039516,0.003046419151881473,-0.015089001572585066,0.29433541041701133,0.014109250617040747,0.031231487050909147,-0.0002501967230613782,-0.06444663065259869,-0.07307994769373062,-0.006743089082684571,-0.01117871175872047,-21.482428565519605,627.706673505298,0.859544624843885,8947.0,552313.0,39324939.0,3035775187.0,1237259.0,67841358.0,4407251828.0,315680601342.0,194658755.0,9762404284.0,592252196982.0,40144400411680.0,0.1831547213972619,0.03391627005587654,0.09478522959840902,0.03639219612493006,0.030000517316764654,0.011918809522533921,0.03729248668231846,0.036413573050768935,0.015050183812799163,0.021181858382011906,0.01663717323103017,0.005131930206037655,0.02027399739618227,0.016718441701491504,0.0182618360795944,0.008095831484050908,0.01595727985235767,0.013417948810493296,0.0085810426444207,0.0026280486893925955,0.009340899526921987,0.00720468419644772,0.009452921460414423,0.010071266908067998,0.0052062704839561155,0.011323692910576456,0.007870243044569925,0.009314043399742419,0.004139868532975293,0.001590327873017883,365.7316418911367,295.28758242986476,0,2,2
