ImageNumber,ObjectNumber,FileName_DNA,PathName_DNA,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
10,10,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,369,837,179,512,152,481,164.0081300813008,499.5880758807588,369.0,1.2079226507921703e-13,13872.975609756098,24534.634542930817,-6.679101716144942e-13,4232.235772357723,26366.80646440611,559010.8565475125,25857.387533875335,-15521.01172141802,971300.6155688004,222575.92923090036,8.661088856827382,649,0.7344342461665591,21.675455981530703,1,0.44086021505376344,0.1154589239910312,0.29178959572587915,0.011611408947788492,0.004442053351793164,0.00043338755685394916,3.6476942782948374e-07,2.725808485516836e-05,4.780486319736908e-07,73.71620813724807,33.95415268560134,37.596139863837664,-11.469473637825809,-11.469473637825809,70.07422095901175,34.343257419702766,36.796738985948195,3.605551275463989,1.5618567651569393,1.4142135623730951,24.28348786326688,23.308076775436053,nan,nan,0.10188655789657904,0.009380234117776373,nan,0.031082584384351786,0.010080721485435425,0.011126053499823478,0.18990303782930013,-0.0059340897634687405,0.019331901136899376,0.00023061413006325446,-0.030611470277021737,0.013188259374505238,0.00033247396790788504,0.003775228321973751,17.61659145122372,200.40306627407986,0.5685670261941448,369.0,4431.0,67081.0,1163229.0,6859.0,86596.0,1374916.0,24961852.0,153353.0,1983300.0,32263544.0,599342076.0,0.3469906883362446,0.04045867398490618,0.11681365620840335,0.043193099355895596,0.022729729732803485,0.011874372271501591,0.003942682426908335,0.0338229769623596,0.01742327319080918,0.005866713698201691,0.014144100567789478,0.014177861647083925,0.004121660494856635,0.02227412701082891,0.002054408843070509,0.011703559226548988,0.0037947047328429667,0.0038904228290286497,0.01439559315865019,0.002717959004385201,0.007420660784027084,0.023122964839648787,0.011085595235939796,0.0034127501131538908,0.010592042569195638,0.009707771988490982,0.009249629595618328,0.011923175491455692,0.01003268854782262,0.0023535514252611,164.0081300813008,499.5880758807588,0,10,10
10,11,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,2898,5712,351,512,183,478,263.3937198067633,500.6055900621118,2898.0,4.192202140984591e-12,5067657.76570048,14122998.418796165,3.979039320256561e-12,20048.021739130472,9037313.16059052,105754490.0494444,175402.1894409938,436345.46883907943,284782474.639812,3633385728.892602,14.055942299459373,5181,0.9825500951810732,60.744120708448,1,0.5073529411764706,0.07114428749742822,0.62429241974326,0.3393547406820548,0.004639418245815813,0.0013617505437918988,3.1672367632780305e-06,0.0004204779916313314,1.2976850097838634e-06,1748.7025256398579,60.49690677610955,1748.674177260345,-6.91788189756055,-6.91788189756055,60.52525515562236,167.2699626658586,167.01197561851666,13.0,3.6396307388666607,3.0,33.0,31.111903002191184,nan,nan,0.6034072385301398,0.031237837232849088,nan,0.002387122807991908,0.019989106361230847,0.004345138980126541,0.02088518121312023,0.0009651271159774186,0.011700868973372218,0.002773110479829207,-0.001969127700308199,-2.7553196262476626e-06,-0.000492852927611462,-0.00024913211345253984,89.76521232442627,715.4579361637689,0.5593514765489288,2898.0,232981.0,23797867.0,2742137767.0,65511.0,5286721.0,550225609.0,64661746537.0,1656317.0,134500225.0,14203928837.0,1694083088317.0,0.13228581366803505,0.0072889722153440945,0.06283984762173334,0.031996301905663674,0.008358559300927234,0.0030695165841352285,0.038507455655616946,0.022121973678569773,0.01698270684831492,0.009960457089341056,0.004150693065363582,0.0017379808579870092,0.0230115404348407,0.017072529792951884,0.012108409202267073,0.011008863138363339,0.008646388671545479,0.004546802076329769,0.0024733042713675673,0.0012867637283936178,0.009055074265227886,0.016213614684458557,0.007264719945802928,0.008726842523261587,0.007595294744243239,0.0063120193987996655,0.006081263671662015,0.00043676886416113184,0.0020772965337766437,0.0009812578782262917,263.3937198067633,500.6055900621118,0,11,11
10,12,NP_LMNA_K9me2_Pol2_Well2_40X_F09_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,165,345,367,512,352,489,358.24848484848485,502.8848484848485,165.0,9.237055564881302e-14,1892.8121212121212,121.46306703397988,3.552713678800501e-14,-390.27878787878797,2934.0900642791553,2772.8197639201953,7250.812121212121,7086.857006427918,76987.17493213122,111379.89747194838,3.645496686857325,286,0.8624678546529486,14.494292838262302,1,0.4782608695652174,0.2743110434320736,0.335853966663884,0.03955397923345321,0.015074171973758245,0.0057985834785370585,5.1668894770929015e-05,0.001060599228093638,1.641105566609608e-05,44.11570258787867,11.300201911662194,11.471588613406796,2.3653259871441694,2.3653259871441694,43.94431588613407,26.5678610619308,23.769728648009426,5.0,1.6891011088388488,1.0,14.0,13.446309180834534,nan,nan,0.0695247794751927,0.00034732367103975617,nan,-0.014335309012994967,0.00839003128417314,0.000617262378923159,0.2663291871886913,0.020264869410203216,0.017138253038847143,0.0019302475461553386,-0.08169569937961182,-0.01602440297805946,-0.0005807466767968002,-0.0007807764520954915,-4.144292842863154,86.94112549695429,0.5769230769230769,165.0,1031.0,8335.0,75857.0,2291.0,13925.0,113787.0,1065323.0,39061.0,240321.0,2001583.0,19112859.0,0.35991152409725125,0.06269685884434636,0.06456608949727906,0.09217415034790416,0.03741875413442824,0.02123229202487084,0.0007991595820816492,0.042137489156639,0.015844346463180874,0.017292510802212616,0.02035545340276801,0.026122003211662578,0.005233974943813048,0.000957531088119915,0.015512949104416529,0.018222533601761865,0.014008341180957446,0.01133329234235784,0.007887372423105776,0.012697295434213579,0.022355513935357,0.008954774978763822,0.008108357920954158,0.005688775224435475,0.010363107318006215,0.006453796058348522,0.005223761427214449,0.0055933210502616204,0.008230932580035984,0.005076575709380602,358.24848484848485,502.8848484848485,0,12,12
11,1,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,5579,6636,512,79,428,0,474.33339308119736,35.27280874708729,5579.0,-3.070965703955153e-11,2786809.888868972,-7754862.1474445,-6.656364348600619e-11,422884.5757304178,-4357452.869280761,422243769.290722,2448858.7850869307,9618029.771908328,1138149875.2645073,6247299785.5587225,1.3472535436964705,5730,0.5443916016242653,84.28169089474578,1,0.8407172995780591,0.7422507847010681,0.16821295211676923,0.0008562685738414149,0.00031110427158048557,8.435993629288515e-07,-6.6353310270864205e-12,2.433012356054032e-08,-1.1947620851492849e-11,550.8565662422841,387.60349361717135,499.51781481788345,-75.79935037290156,-75.79935037290156,438.942245041572,93.88133499198095,106.21675950620975,36.0,12.934245921416508,11.313708498984761,78.0,78.75059300014662,nan,nan,0.08953536741672047,-0.0033356707642179036,nan,0.013586547835257494,-0.001874311608144712,0.002431611370490179,0.07867758470004878,0.004137092331177588,0.0065543611991339,0.00048166499126765745,0.0023230017405754745,0.0026151519549376173,1.0618289894799371e-05,0.00041310086021094817,55.89029177232874,307.33199846221436,0.9736474694589878,5579.0,258494.0,14763714.0,934542818.0,196787.0,9540694.0,555587562.0,35504031778.0,9390089.0,474525368.0,28112273240.0,1811899038428.0,0.6260116833439935,0.0379653305141604,0.20721240761381884,0.0350540555031469,0.005481624090766749,0.02626822257021785,0.032919220755329236,0.011548955252162195,0.03419774391483054,0.015335136848335975,0.017328314552288802,0.004409523763919283,0.028675735135509847,0.012631838205972998,0.01521492991611208,0.006417369662982258,0.0022682430725413302,0.00971667944157878,0.006572667143028677,0.007952016229887346,0.007972355145789487,0.0041921399146990085,0.013449794294393134,0.0031258326767196064,0.011761159104937288,0.007342459208665692,0.008513482075013868,0.000310088196102117,0.004266494589744517,0.0008986767539539321,474.33339308119736,35.27280874708729,0,1,1
11,2,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,7609,10815,339,128,236,23,288.1348403206729,74.17439873833618,7609.0,-7.865708084864309e-12,4902593.653830992,-8533948.55587607,3.3367086871294305e-11,1901961.0668944647,-6639188.355535201,2453245825.6922984,5107091.57287423,3296425.70803812,2772504973.127928,-3742463576.918712,1.3769286993429763,7918,0.7425133393174567,98.4280432391595,1,0.7035598705501618,0.7262540177114226,0.17288816001513488,0.0043291860401881484,4.754791974821467e-05,1.427288572567376e-06,-9.900815531572445e-12,-8.338187839840664e-08,-6.342271514318407e-12,908.0759806485715,407.43002890659005,644.3151076134831,-249.96202745360293,-249.96202745360293,671.1909019416785,120.53719629382934,123.84667940643382,38.948684188300895,15.24558448346763,13.892443989449804,79.97144678047992,80.73958423540117,nan,nan,0.08467802702240544,-0.0016897834812360556,nan,0.03285083814609054,-0.0013146072698403401,0.005568757627650745,0.08821013299272944,0.0006527161104960351,0.006293461525588785,-9.738925373229058e-05,0.001907717580924001,0.005689899323968941,-5.33463576546685e-05,0.0007978955470385141,43.46137760993053,362.84776310850236,0.9609749936852741,7609.0,396694.0,25584172.0,1836484648.0,389386.0,22202538.0,1500932304.0,110904672168.0,25033686.0,1503087076.0,103615807922.0,7722006791026.0,0.6304629504061245,0.021034076253872623,0.19734095257892648,0.08276946390016635,0.010639954264075055,0.012590855725542268,0.028062638354425393,0.02224983515773884,0.019175139631284976,0.0014156893171730891,0.009127879697262638,0.005413068315579133,0.02212335352131595,0.029154437730953376,0.007633811090754717,0.0069944753392201875,0.006847746164617305,0.0005674183800497101,0.0046032300330626896,0.0026661002551440667,0.0016394363615866412,0.0038924474174690275,0.015447438532447252,0.005484032759955076,0.003228533428029469,0.0015155195074374015,0.00365648813180815,0.0058650701886746376,0.0035607742550381556,0.001306108091680271,288.1348403206729,74.17439873833618,0,2,2
11,3,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,10128,14946,145,285,51,126,97.20744470774092,203.3542654028436,10128.0,-2.0875745576631743e-11,5001677.158669039,2795648.217838901,-5.695710569852963e-10,-3880690.311611383,-7320078.241963932,-4050545121.197626,16440870.895734603,2686643.291283892,7252636370.181572,12393415577.93659,1.5244364588482027,10489,0.8854159610239101,113.55778312858052,1,0.6776395022079487,0.6559801126480248,0.20903981226715537,0.01816154099546933,1.750291017895829e-05,2.0140470181780186e-06,6.1721415419381565e-12,5.593238924452946e-08,-1.0242025435032213e-11,1741.0263625586185,376.1288560831309,493.8464809112399,383.16452523809073,383.16452523809073,1623.3087377305096,166.90243198029768,163.48700254148645,37.69615364994153,15.471039093818055,14.317821063276353,76.52711937607478,77.57616707037087,nan,nan,0.048760513518092415,0.0002708153586308635,nan,-0.03783220035921117,-0.0007090983771326833,-0.0038989026925602844,0.16027929874906297,0.0002602560156888014,0.0069811155352593164,0.00011853813455158188,0.0020251569676050987,-0.011258029212928067,-0.00017345115854614345,-0.0009581481618774814,-17.078253476704543,440.4751801064719,0.9655829917055964,10128.0,467989.0,26626253.0,1695356203.0,783444.0,32320255.0,1693700597.0,101220451219.0,77043606.0,2962298911.0,145311175297.0,8172210742759.0,0.4823714318313477,0.009790321453113645,0.176430761566473,0.09864293280990676,0.004123041978541338,0.004489901752549674,0.027695802777843736,0.052402467776843535,0.03598109404138032,0.0013153827257556092,0.003749756050364347,0.003440996279089159,0.0017197849607022086,0.004402422775559127,0.011254929607400474,0.015969563430120074,0.0018185601754405274,0.0022524226506114133,0.002903076112240196,0.002190674807013083,0.013449106838036917,0.011918101489632411,0.01455059256055663,0.0013259984254084924,0.007682158457817893,0.0014731449663505532,0.0014606075883134536,0.00041509569589492424,0.002546203990070367,0.001436498205393296,97.20744470774092,203.3542654028436,0,3,3
11,4,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,31,36,6,268,0,262,2.225806451612903,264.4193548387097,31.0,3.552713678800501e-15,85.4193548387097,32.77835587929245,-4.440892098500626e-16,-1.9354838709677429,5.390218522372525,1.4833338927864068,73.54838709677419,-33.215400624349606,175.16296868181664,-85.48616653005169,0.9100317102382915,33,0.38164168744814164,6.282549314314218,1,0.8611111111111112,1.098862807470907,0.16541908630123192,0.00016881507446953365,0.0006193636618740694,2.0111785137042293e-06,4.799321939743481e-12,-2.3747055700706307e-08,-7.081965703298596e-11,2.7653855634281457,2.362606111910045,2.7554630593132163,0.06243496357960461,0.06243496357960461,2.3725286160249746,6.651779387115175,6.4031242374328485,2.8284271247461903,1.4235158130481276,1.0,5.0,6.148308530853077,nan,nan,0.088885905139136,0.006126083774861012,nan,-0.002014031083213052,0.001007400442977142,4.9791342780920644e-05,0.07653318116209594,-0.006207764891859145,0.005879727725884214,-0.0005153827920761676,0.00040840558499073134,-0.0006745324135731666,0.00019866565172915342,-3.0258541333848455e-05,-80.96976403190041,18.82842712474619,0.9393939393939394,31.0,69.0,239.0,945.0,75.0,165.0,575.0,2295.0,255.0,525.0,1775.0,6975.0,0.9256666483768773,0.042367143044388614,0.031204764458386523,0.03631948865179294,0.03536043036627403,0.11692784169427776,0.030506632730412687,0.03354747413711876,0.05607156392041935,0.027683107187596367,0.05836484695061127,0.00926058577258759,0.08480431572172421,0.03870257985252921,0.07192120642291731,0.019357967637537433,0.006980091830540523,0.026976685292080048,0.016062703601299574,0.10165967343276208,0.12256552979218654,0.025926927842629857,0.09006269915501988,0.016918127679179953,0.004122072785413053,0.01578087018320594,0.029171863591907942,0.04325830107410434,0.13530804240438765,0.020595867788883424,2.225806451612903,264.4193548387097,0,4,4
11,5,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,275,432,8,339,0,285,2.541818181818182,314.44363636363636,275.0,-6.039613253960852e-14,1058.269090909091,641.0902214876029,1.0302869668521453e-12,1121.8981818181812,700.9685157024819,10065.605429469568,58219.87636363637,-11645.342386776878,220113.08111665817,46167.90577676399,5.700531075289485,395,0.9910639129470052,18.712051592547777,1,0.6365740740740741,0.17542225220642585,0.78384324567994,0.5721985491697846,0.02853840746992803,0.027070955105464343,0.0007524089453635478,0.02043089798389221,6.515959886966137e-06,211.78868049013698,3.768212071846519,3.848251239669414,-4.079629752066114,-4.079629752066114,211.7086413223141,58.211844910139995,53.23532661682466,3.605551275463989,1.6013024711519235,1.4142135623730951,7.0,7.764753257479874,nan,nan,0.01399364087152517,0.0005111959660863033,nan,0.014835017280240413,0.0005589420421187028,0.00048399605370852915,0.7698496048084148,-0.009285825695485672,0.010583949805759671,0.00013386768297728974,-0.16485733210902193,0.023825693862156265,-0.0016924148563485324,0.000608865660458167,1.1239545089651104,140.35533905932738,0.6962025316455697,275.0,699.0,2835.0,13227.0,8097.0,21703.0,89877.0,426607.0,296625.0,808387.0,3371933.0,16109887.0,0.12355006168037042,0.013664728854591692,0.04534866689441636,0.03778639129581786,0.004605544489634574,0.007213214603306264,0.02264723696438567,0.025894701428801844,0.020670003275588333,0.002291113106808705,0.003726343795153006,0.004664355770531323,0.015120784837212327,0.016582036352782166,0.0167078706404407,0.013328034047484236,0.0019096889607894644,0.0043893860565150595,0.001962474945103569,0.0034168780830906315,0.010299079836344413,0.01188469120749798,0.011807900039278554,0.011570854696891964,0.009170550311614208,0.0006944092067690555,0.0009812333710118954,0.0034040718447610778,0.0012422678513831034,0.002663666764365572,2.541818181818182,314.44363636363636,0,5,5
11,6,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,1,1,3,355,2,354,2.0,354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,354.0,0,6,6
11,7,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,9987,13825,383,439,304,264,346.189346149995,347.7881245619305,9987.0,-1.77351466845721e-11,3539690.9464303604,-5360817.3547010925,-2.999058779096231e-10,2660407.6564533887,-4553757.461670969,2039897878.4704902,19995431.67157305,22303746.181546975,5920837987.579993,695961217.6127698,1.6726004766451597,10370,0.9204112011779988,112.76454821117349,1,0.7223869801084991,0.5978714068082552,0.2359643346704517,0.030066287929930977,9.587925115681474e-05,2.5483091365438906e-05,1.235380932535852e-09,4.1129980017445006e-06,-2.4593359930560773e-10,2044.1424887147452,312.4333216390558,354.4298534525242,-266.38706883482416,-266.38706883482416,2002.1459569012768,180.84877610709984,176.36609651517495,34.132096331752024,14.384122032858915,13.341664064126334,70.40569251460806,70.70313392081636,nan,nan,0.035489121202816096,-0.0005378279725076839,nan,0.026673382280446994,-0.000456859090853841,0.0020478742096651206,0.20047521346763558,0.0022376398587107345,0.00594398942336368,6.991371256488124e-06,0.005210145418960085,0.010249742264447468,0.00011953182329852395,0.0006397368910286986,8.959072902550679,458.1614716074871,0.9630665380906461,9987.0,421345.0,21315961.0,1192620133.0,836792.0,37964115.0,2005952357.0,115597047411.0,90108664.0,4269750499.0,229895823533.0,13369320505783.0,0.40880383646584373,0.02103768480808211,0.15886432820420687,0.091556774721593,0.007396901841265424,0.011445865497934945,0.042589266036446985,0.05626481326701108,0.037434350867958585,0.0038374106893394196,0.005020871675971992,0.007851053246532338,0.010589680601308446,0.010392763920208487,0.01992812778460809,0.018054686049761758,0.0008670580956176798,0.0032001293446749933,0.005152040987219003,0.005647910209054144,0.0066183224077171945,0.004186018693916554,0.003714396837711861,0.005981544656766917,0.00919225172867907,0.001855153929957724,0.002732873527665423,0.0033995635722124215,0.004312718352136514,0.004139254000376108,346.189346149995,347.7881245619305,0,7,7
11,8,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,1466,3740,22,512,0,342,4.974761255115962,439.87789904502046,1466.0,-7.887024366937112e-13,25704.0661664393,102667.23867415861,3.8056668927310966e-11,92359.48226466548,389928.6798687495,5318897.564333463,3487157.143929058,-886749.6168821638,59188029.42038322,215919673.98138073,14.9406660054997,2881,0.996664352413983,43.203809699860365,1,0.39197860962566844,0.06693142056933053,1.6345305832128973,2.601453292934772,0.4984213881625892,0.47101113509805004,0.22821147387790713,0.7594470035830014,0.0013519692612194087,2380.3681815064156,15.853653483691943,17.533469417762,-63.00101109458764,-63.00101109458764,2378.6883655723454,195.15606806887314,169.29559947027565,7.0,2.269295697698263,2.0,21.0,15.926658649543258,nan,nan,0.011960074636945527,0.0012476620220927743,nan,0.0429747688230475,0.0047386022209192045,0.0016881837497508692,1.6225705085759519,-0.010776210935218865,0.018785898438295798,0.0017898775455176727,-0.6909749622701811,0.11466661743848418,0.002158038419677863,0.0031371484987770307,1.5273336603894525,524.6345596729059,0.5088510933703575,1466.0,7293.0,61985.0,666771.0,143489.0,806183.0,7375823.0,83257655.0,17531559.0,104408475.0,986704995.0,11373196263.0,0.06499247946504112,0.010248264724430871,0.018446637299539718,0.022983098931758213,0.0014918692138657043,0.0061479978596095984,0.010642022475485596,0.012552526848456685,0.013762589488214776,0.0008760773621518653,0.002204978555763958,0.004254998429608561,0.010899613926613674,0.005837496592831475,0.010033642562825466,0.009479398777538598,0.0031439426931564266,0.0011034212471908189,0.0025819436087981856,0.0030883175391780596,0.00933960723888314,0.004454698729721083,0.0057772686549312675,0.00781721550591945,0.0070403020910415285,0.003431458686269739,0.0011389653194229564,0.0002750673897503774,0.0023410597777474467,0.0023396479690383377,4.974761255115962,439.87789904502046,0,8,8
11,9,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,51,99,65,502,56,491,60.11764705882353,496.2156862745098,51.0,2.1316282072803006e-14,201.2941176470588,42.87197231833936,0.0,-57.29411764705882,63.91234140715103,-340.76653775697116,432.6274509803922,221.53863898500603,1304.733473550897,1638.5921544681398,1.4568770049693764,70,0.7607746284446859,8.058239062071396,1,0.5151515151515151,0.6863997417688804,0.24372224860724762,0.00985123350790778,0.0025945845299292034,0.0008093641220885428,7.696303180943419e-07,6.68353663155384e-05,8.850383840200237e-07,8.74587853802521,3.68395614094442,3.9469434832756636,1.1234140715109573,1.1234140715109573,8.482891195693966,11.829372621081955,10.770329614269007,2.8284271247461903,1.300569572957831,1.0,7.37443916112788,7.677453891435019,nan,nan,0.07739104869167966,0.0023080649365771148,nan,-0.022027726892371712,0.0034407988772023183,-0.002568895355157301,0.16633119991556794,0.011926802922467327,0.009835835942065246,0.001729717800654563,-0.028072742753479853,-0.01032031062765862,-0.0018299809895288347,-0.0011697360684295487,-13.175485737702692,30.556349186104047,0.7285714285714285,51.0,210.0,1066.0,6090.0,266.0,1038.0,5152.0,29298.0,1820.0,7118.0,35208.0,199178.0,0.5378339456208878,0.09442086816097539,0.07002060516528094,0.06764280170776393,0.060000126163012577,0.06274417232096947,0.059031350822472614,0.02574890947576093,0.018070715379676937,0.020151037219536188,0.010819795798515115,0.009905619064996698,0.021600018927966622,0.034852091668695094,0.0015225481750327356,0.003795292184673802,0.021452150733007654,0.011298029247001375,0.01591791280430174,0.009857084850444576,0.006384324075996018,0.00642613166386949,0.007334045484806436,0.010400400222392431,0.009248453523342852,0.006854588962299026,0.011235470094358834,0.018120592508689165,0.010647088910315673,0.006644891769995969,60.11764705882353,496.2156862745098,0,9,9
11,10,NP_LMNA_K9me2_Pol2_Well2_40X_F10_C1_max_proj.tif,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c1,49,120,21,512,11,500,14.53061224489796,505.0612244897959,49.0,-7.105427357601002e-15,320.204081632653,306.9670970428987,-1.4210854715202004e-14,-300.5918367346939,-280.45356101624316,-4233.11838604663,514.8163265306123,98.54185755935038,4753.628700626439,7812.862871589151,1.5714450279263754,79,0.9281872746675047,7.898654169668588,1,0.4083333333333333,0.6363569722318353,0.3477802616256832,0.06926444383949606,0.00733914823139374,0.0009400715453754051,-2.2583323602716423e-06,-0.0002467635629622984,-9.985519709997349e-07,14.968560455388065,2.072672364270412,6.5347771761765925,6.134527280299876,6.134527280299876,10.506455643481884,15.475689557696905,14.212670403551895,2.23606797749979,1.2153015607445825,1.0,5.813776741499453,5.758711472918798,nan,nan,0.133362799513808,0.018264240914077388,nan,-0.1251944342918342,-0.016686711549725897,-0.03598091259633852,0.21441746211187518,0.005863143782908929,0.040405177269899784,0.009486891238938526,0.03560603640710481,-0.05097734414101476,-0.005681726345726453,-0.01511817017402163,-36.031224338111144,31.106601717798213,0.620253164556962,49.0,173.0,931.0,5855.0,248.0,575.0,2309.0,11189.0,1770.0,3305.0,11391.0,47783.0,0.30885513708922263,0.046246378445144315,0.08655932009350414,0.07256520919235854,0.05836585070170472,0.009807447547171002,0.03195824448061651,0.008343849044052686,0.038089600574607696,0.041532982140370066,0.023171986019185433,0.004830016978744821,0.010561674646615607,0.012580898729165948,0.0064645966204099105,0.025039072572128694,0.010473318307480571,0.02320315584773015,0.012104343644525364,0.004004176282203702,0.012116994080634155,0.01235336560794491,0.005319130991625172,0.008601170835692253,0.019282142338214115,0.005168659622555572,0.008184250730025423,0.011741656309366378,0.010807298517906615,0.002421314222316633,14.53061224489796,505.0612244897959,0,10,10
